TIMESTAMP,WS_OPEN_PRICE_USD,WS_HIGH_PRICE_USD,WS_LOW_PRICE_USD,WS_CLOSE_PRICE_USD,WS_VOLUME_USD,WS_DIVIDENDS_USD,WS_STOCK_SPLITS_USD
2025-02-10 00:00:00+00:00,0.409978985786438,0.4465459883213043,0.39916300773620605,0.4357120096683502,10444495,0.0,0.0
2025-02-11 00:00:00+00:00,0.4357120096683502,0.4789389967918396,0.4357120096683502,0.45361199975013733,9561579,0.0,0.0
2025-02-12 00:00:00+00:00,0.45361098647117615,0.5599930286407471,0.45170798897743225,0.5551739931106567,21173082,0.0,0.0
2025-02-13 00:00:00+00:00,0.5558969974517822,0.5843999981880188,0.5302479863166809,0.5332059860229492,17073876,0.0,0.0
2025-02-14 00:00:00+00:00,0.5332059860229492,0.5580559968948364,0.5306850075721741,0.549049973487854,11496823,0.0,0.0
2025-02-15 00:00:00+00:00,0.549049973487854,0.5616229772567749,0.5097730159759521,0.5132060050964355,8019612,0.0,0.0
2025-02-16 00:00:00+00:00,0.5132060050964355,0.5372639894485474,0.5088170170783997,0.5288959741592407,6571984,0.0,0.0
2025-02-17 00:00:00+00:00,0.5288959741592407,0.6236749887466431,0.5288959741592407,0.6085019707679749,15709434,0.0,0.0
2025-02-18 00:00:00+00:00,0.6085349917411804,0.6267799735069275,0.5665180087089539,0.599107027053833,19556762,0.0,0.0
2025-02-19 00:00:00+00:00,0.599107027053833,0.7324039936065674,0.5931439995765686,0.7139049768447876,21652109,0.0,0.0
2025-02-20 00:00:00+00:00,0.7139049768447876,0.8918899893760681,0.6971369981765747,0.8660849928855896,31591289,0.0,0.0
2025-02-21 00:00:00+00:00,0.8660849928855896,0.988444983959198,0.8292019963264465,0.8580549955368042,70442885,0.0,0.0
2025-02-22 00:00:00+00:00,0.8580610156059265,0.9135649800300598,0.7935289740562439,0.8016359806060791,29084488,0.0,0.0
2025-02-23 00:00:00+00:00,0.8016359806060791,0.8518459796905518,0.7986379861831665,0.850816011428833,21977507,0.0,0.0
2025-02-24 00:00:00+00:00,0.850816011428833,0.9122509956359863,0.7952200174331665,0.8104450106620789,47890418,0.0,0.0
2025-02-25 00:00:00+00:00,0.8104450106620789,0.8154429793357849,0.6830059885978699,0.7629200220108032,66706329,0.0,0.0
2025-02-26 00:00:00+00:00,0.7629200220108032,0.7665690183639526,0.6724339723587036,0.7277039885520935,39116135,0.0,0.0
2025-02-27 00:00:00+00:00,0.7277209758758545,0.747979998588562,0.6864569783210754,0.6958190202713013,23535031,0.0,0.0
2025-02-28 00:00:00+00:00,0.6958190202713013,0.6963430047035217,0.6176630258560181,0.672996997833252,17012333,0.0,0.0
2025-03-01 00:00:00+00:00,0.6729919910430908,0.7576429843902588,0.6692000031471252,0.7251790165901184,19512699,0.0,0.0
2025-03-02 00:00:00+00:00,0.7258599996566772,0.7702000141143799,0.7157490253448486,0.7481949925422668,22189613,0.0,0.0
2025-03-03 00:00:00+00:00,0.7481949925422668,0.7481949925422668,0.5895659923553467,0.5985620021820068,15868680,0.0,0.0
2025-03-04 00:00:00+00:00,0.5985620021820068,0.5985620021820068,0.49804800748825073,0.5635150074958801,24277006,0.0,0.0
2025-03-05 00:00:00+00:00,0.5635150074958801,0.6101260185241699,0.5412420034408569,0.5925729870796204,15424699,0.0,0.0
