,K,Alpha,Tau,Non_Stationary_IMFs,MSE,IMF_1_P_Val
0,14,1500,0.3,1,0.007476116656385689,0.01
1,6,250,0.3,1,0.007476162223953511,0.01
2,15,1500,0.3,1,0.007476278196941859,0.01
3,6,250,0.25,1,0.0074762821487649785,0.01
4,14,1250,0.3,1,0.007476308740291752,0.01
5,15,1250,0.3,1,0.0074763140336589875,0.01
6,15,1250,0.25,1,0.007476415016043691,0.01
7,14,1250,0.25,1,0.0074764726051404,0.01
8,14,1000,0.3,1,0.007476521057785299,0.01
9,15,1000,0.3,1,0.007476538678025574,0.01
10,14,1000,0.25,1,0.0074767595393592495,0.01
11,15,1000,0.25,1,0.00747678281059024,0.01
12,6,250,0.2,1,0.007476981101470525,0.01
13,7,250,0.3,1,0.007477102360271521,0.01
14,11,750,0.3,1,0.00747711481096017,0.01
15,15,1000,0.2,1,0.007477172415890977,0.01
16,14,1000,0.2,1,0.007477172890334762,0.01
17,13,750,0.3,1,0.007477436318453358,0.01
18,11,750,0.25,1,0.007477475071165173,0.01
19,15,750,0.3,1,0.00747754350162435,0.01
20,7,250,0.25,1,0.007477567825940916,0.01
21,14,750,0.3,1,0.007477579838907182,0.01
22,13,1000,0.2,1,0.007477728792319004,0.01
23,13,1000,0.3,1,0.0074777919916649525,0.01
24,14,1000,0.15,1,0.007477824263390163,0.01
25,15,1250,0.2,1,0.007477867409727118,0.01
26,13,750,0.25,1,0.007477926805935643,0.01
27,15,750,0.25,1,0.007478073353143256,0.01
28,14,750,0.25,1,0.007478106997066074,0.01
29,15,1000,0.15,1,0.0074783320917664745,0.01
30,7,250,0.2,1,0.00747838163485918,0.01
31,13,750,0.2,1,0.007478864238713487,0.01
32,15,750,0.2,1,0.007478968956439879,0.01
33,14,750,0.2,1,0.00747899935774139,0.01
34,15,750,0.15,1,0.007480716570204928,0.01
35,14,750,0.15,1,0.0074807675665297165,0.01
36,13,1250,0.3,1,0.007480829788811358,0.01
37,14,1250,0.2,1,0.007481379355689413,0.01
38,7,250,0.15,1,0.007482449133198873,0.01
39,9,250,0.3,1,0.007487768488006019,0.01
40,10,250,0.3,1,0.007488973664545725,0.01
41,14,750,0.1,1,0.007489123614253863,0.01
42,13,1000,0.15,1,0.007490692053452601,0.01
43,11,250,0.3,1,0.007492612357860902,0.01
44,15,750,0.1,1,0.007492639280283967,0.01
45,9,250,0.25,1,0.007493225488128865,0.01
46,12,250,0.3,1,0.007494252931101704,0.01
47,10,250,0.25,1,0.007494586991722236,0.01
48,11,500,0.3,1,0.007497043031563922,0.01
49,8,250,0.3,1,0.007497156940633566,0.01
50,11,500,0.15,1,0.007498407385723969,0.01
51,11,250,0.25,1,0.007500028865226225,0.01
52,11,500,0.25,1,0.007500384549324133,0.01
53,12,750,0.25,1,0.007501448542343605,0.01
54,12,250,0.25,1,0.007502499327963302,0.01
55,11,500,0.2,1,0.007502595654394919,0.01
56,10,250,0.2,1,0.007504929989310864,0.01
57,8,250,0.25,1,0.007505363277152854,0.01
58,9,250,0.2,1,0.007505936530043757,0.01
59,11,500,0.1,1,0.007509454957255989,0.01
60,11,250,0.2,1,0.0075137852024911725,0.01
61,12,1000,0.3,1,0.007513831786372919,0.01
62,14,1500,0.25,1,0.007517498249070983,0.01
63,12,250,0.2,1,0.0075178606049154184,0.01
64,12,750,0.2,1,0.007518561496069808,0.01
65,8,250,0.2,1,0.00751996290358866,0.01
66,14,750,0.05,1,0.007524602895498077,0.01
67,12,750,0.3,1,0.007526194420057884,0.01
68,10,250,0.15,1,0.007527589420935552,0.01
69,10,500,0.3,1,0.00753021798345661,0.01
70,14,500,0.3,1,0.007532284008017698,0.01
71,11,250,0.15,1,0.007543915210321806,0.01
72,6,250,0.15,1,0.007546065322234556,0.01
73,14,500,0.25,1,0.007550258219837507,0.01
74,8,250,0.15,1,0.0075506440891152425,0.01
75,12,250,0.15,1,0.007551667382116389,0.01
76,13,500,0.3,1,0.007566405529079148,0.01
77,15,750,0.05,1,0.0075764066285010385,0.01
78,9,250,0.15,1,0.0075773885303207006,0.01
79,14,500,0.2,1,0.007580187282697166,0.01
80,13,250,0.3,1,0.007583400428291612,0.01
81,15,500,0.25,1,0.007591480693449383,0.01
82,13,500,0.25,1,0.007593157610987425,0.01
83,15,500,0.3,1,0.007599861501351492,0.01
84,15,500,0.2,1,0.007601161754533855,0.01
85,13,750,0.1,1,0.007613397208366324,0.01
86,10,250,0.1,1,0.007616948276469109,0.01
87,10,500,0.25,1,0.0076169902677209415,0.01
88,14,250,0.3,1,0.007628437566343676,0.01
89,11,250,0.1,1,0.007632101164936127,0.01
90,13,250,0.25,1,0.007635512554525776,0.01
91,13,500,0.2,1,0.007636375046463038,0.01
92,14,500,0.15,1,0.007639850733108495,0.01
93,15,500,0.15,1,0.007647651579801995,0.01
94,8,250,0.1,1,0.007650426845005625,0.01
95,12,250,0.1,1,0.007651216967977569,0.01
96,13,1250,0.25,1,0.007676166972676723,0.01
97,14,250,0.25,1,0.0077058926000723145,0.01
98,13,500,0.15,1,0.007718366292927245,0.01
99,13,250,0.2,1,0.007736061865273522,0.01
100,14,500,0.1,1,0.007827772111123777,0.01
101,15,500,0.1,1,0.007835447532201242,0.01
102,15,250,0.3,1,0.007836710665966092,0.01
103,14,250,0.2,1,0.00785980351269397,0.01
104,13,750,0.15,1,0.007868968800174545,0.01
105,10,250,0.05,1,0.007909227229443514,0.01
106,13,500,0.1,1,0.007949963943296253,0.01
107,13,250,0.15,1,0.007968112108915598,0.01
108,15,250,0.25,1,0.008036911331254849,0.01
109,15,1500,0.25,1,0.008040518666762734,0.01
110,12,500,0.3,1,0.008048246404288304,0.01
111,11,250,0.05,1,0.008123354073341431,0.01
112,15,1000,0.1,1,0.008182390632394688,0.01
113,12,250,0.05,1,0.00820900707529278,0.01
114,14,250,0.15,1,0.008231437208107864,0.01
115,15,1250,0.15,1,0.008286481161998097,0.01
116,12,1000,0.25,1,0.00832149031522908,0.01
117,13,1000,0.25,1,0.008345076809518327,0.01
118,15,250,0.2,1,0.008457114083689182,0.01
119,12,750,0.15,1,0.008463405585236458,0.01
120,9,250,0.05,1,0.008466048846826063,0.01
121,14,1000,0.1,1,0.008582389019113004,0.01
122,11,750,0.2,1,0.008681733131270672,0.01
123,13,250,0.1,1,0.008700035451211596,0.01
124,9,250,0.1,1,0.00902235539692614,0.01
125,14,250,0.1,1,0.00948975666896387,0.01
126,15,250,0.15,1,0.009552818692266903,0.01
127,13,1000,0.1,1,0.009599572316026797,0.01
128,8,250,0.05,1,0.009625663590490684,0.01
129,14,1500,0.2,1,0.009791125676816552,0.01
130,14,500,0.05,1,0.009888405797802667,0.01
131,7,250,0.1,1,0.010196830250604447,0.01
132,15,500,0.05,1,0.010530247827157087,0.01
133,12,500,0.25,1,0.011116537359878975,0.01
134,15,1250,0.05,1,0.011171137993650852,0.01
135,13,500,0.05,1,0.0111800065396343,0.01
136,12,500,0.1,1,0.01153890165767608,0.01
137,15,1000,0.05,1,0.012084768024208778,0.01
138,13,250,0.05,1,0.01286822380549673,0.01
139,15,1250,0.1,1,0.013122223971369926,0.01
140,15,250,0.1,1,0.013625707565336922,0.01
141,13,1250,0.2,1,0.014135743309205822,0.01
142,15,1500,0.15,1,0.01418329022990725,0.01
143,9,500,0.3,1,0.01465640162210919,0.01
144,14,1250,0.15,1,0.015034739727033106,0.01
145,14,250,0.05,1,0.01674319400518301,0.01
146,15,2000,0.2,1,0.01837104825245188,0.01
147,12,500,0.15,1,0.019142260868569825,0.01
148,12,500,0.05,1,0.019460029259875392,0.01
149,15,2250,0.3,1,0.020084725145596078,0.01
150,15,1750,0.15,1,0.020658005827408985,0.01
151,14,1750,0.3,1,0.020979269203087035,0.01
152,15,1750,0.3,1,0.024257303269167436,0.01
153,13,750,0.05,1,0.024746417489663414,0.01
154,13,1500,0.25,1,0.026470193237043412,0.01
155,15,250,0.05,1,0.029465035975096695,0.01
156,14,1250,0.05,1,0.029719917052688685,0.01
157,14,1250,0.1,1,0.030360520106924055,0.01
158,11,1000,0.3,1,0.031260895411570025,0.01
159,12,1000,0.2,1,0.03283774414430391,0.01
160,7,500,0.3,1,0.034666205561336545,0.01
161,15,2000,0.3,1,0.03470140953601445,0.01
162,11,500,0.05,1,0.0397074740130748,0.01
163,15,2250,0.25,1,0.041616934241981464,0.01
164,13,1500,0.3,1,0.04425994314812576,0.01
165,12,750,0.1,1,0.04479643742631727,0.01
166,15,2000,0.1,1,0.04796673914732801,0.01
167,9,500,0.25,1,0.050315265273478064,0.01
168,6,250,0.1,1,0.05199562705742895,0.01
169,13,1500,0.15,1,0.056448467504444926,0.01
170,14,1750,0.25,1,0.06072443442588238,0.01
171,13,1250,0.15,1,0.061502221574016344,0.01
172,15,2750,0.3,1,0.06155497188382422,0.01
173,12,1250,0.25,1,0.061989142227412024,0.01
174,10,750,0.3,1,0.06414850130444676,0.01
175,15,1750,0.2,1,0.06541690159237788,0.01
176,11,750,0.1,1,0.07200811220980517,0.01
177,12,500,0.2,1,0.07377204236107648,0.01
178,13,1000,0.05,1,0.07468685135747552,0.01
179,7,250,0.05,1,0.07636926482475168,0.01
180,15,1750,0.05,1,0.0797992057113902,0.01
181,12,1250,0.3,1,0.08194999434447953,0.01
182,7,500,0.2,1,0.08384785663062973,0.01
183,14,1000,0.05,1,0.08407499156743636,0.01
184,15,1500,0.1,1,0.0881902870393825,0.01
185,10,500,0.15,1,0.08842568439105505,0.01
186,14,2000,0.3,1,0.09168852624866372,0.01
187,9,500,0.15,1,0.0944543421490184,0.01
188,15,250,0.0,1,0.09504549672914508,0.01
189,10,750,0.25,1,0.09710941573803696,0.01
190,14,250,0.0,1,0.0986448250248693,0.01
191,9,750,0.15,1,0.10002346409493933,0.01
192,12,1250,0.15,1,0.10011180782780939,0.01
193,6,250,0.05,1,0.10049197688490372,0.01
194,15,1750,0.25,1,0.10074988971008189,0.01
195,14,1500,0.15,1,0.10136748571006364,0.01
196,15,1500,0.2,1,0.10633144266185618,0.01
197,13,250,0.0,1,0.10706809188237092,0.01
198,13,1500,0.2,1,0.10768121107063143,0.01
199,13,1250,0.1,1,0.10798976758220154,0.01
200,10,500,0.1,1,0.11622435858108858,0.01
201,11,1250,0.3,1,0.11699884439767338,0.01
202,8,500,0.3,1,0.11728863219860931,0.01
203,15,2000,0.25,1,0.11802304317699007,0.01
204,14,1500,0.05,1,0.11893094503970057,0.01
205,10,750,0.1,1,0.12206573872192089,0.01
206,12,1000,0.15,1,0.12238248344828752,0.01
207,14,2000,0.25,1,0.13626641466805678,0.01
208,12,1500,0.3,1,0.1399753943731003,0.01
209,15,2000,0.15,1,0.1402391642664496,0.01
210,9,500,0.2,1,0.14516311949481547,0.01
211,12,250,0.0,1,0.1515145418787736,0.01
212,14,1750,0.2,1,0.16020814063264435,0.01
213,15,2500,0.2,1,0.1610741564535518,0.01
214,15,3250,0.2,1,0.16269344367753666,0.01
215,8,750,0.3,1,0.16565506777184252,0.01
216,8,500,0.25,1,0.16594580079967872,0.01
217,12,1500,0.25,1,0.1669800766483678,0.01
218,15,1500,0.05,1,0.1740591618493816,0.01
219,15,2750,0.25,1,0.17499804532016688,0.01
220,15,2250,0.2,1,0.17606865400490293,0.01
221,11,250,0.0,1,0.17727881480056126,0.01
222,14,2000,0.2,1,0.18344346341703108,0.01
223,13,1750,0.3,1,0.1867479621191794,0.01
224,15,2750,0.15,1,0.19206949243441235,0.01
225,10,1000,0.2,1,0.19417610882972766,0.01
226,13,2000,0.3,1,0.19464580405641974,0.01
227,11,1000,0.25,1,0.1951952362886322,0.01
228,14,1500,0.1,1,0.19814761004720982,0.01
229,12,1250,0.1,1,0.2017231578934107,0.01
230,15,2250,0.05,1,0.204250459321539,0.01
231,14,2250,0.3,1,0.2181332736772629,0.01
232,12,1000,0.1,1,0.22299258061319172,0.01
233,9,1000,0.3,1,0.23085582809451288,0.01
234,15,1750,0.1,1,0.23603901416720116,0.01
