TIMESTAMP,TURBO_OPEN_PRICE_USD,TURBO_HIGH_PRICE_USD,TURBO_LOW_PRICE_USD,TURBO_CLOSE_PRICE_USD,TURBO_VOLUME_USD,TURBO_DIVIDENDS_USD,TURBO_STOCK_SPLITS_USD
2023-05-04 00:00:00+00:00,0.0006559999892488122,0.0006559999892488122,0.00028700000257231295,0.0003169999981764704,39461136,0.0,0.0
2023-05-05 00:00:00+00:00,0.0003169999981764704,0.0013989999424666166,0.00022499999613501132,0.0012659999774768949,101798162,0.0,0.0
2023-05-06 00:00:00+00:00,0.001269000000320375,0.00304899993352592,0.001269000000320375,0.0023139999248087406,266556227,0.0,0.0
2023-05-07 00:00:00+00:00,0.0023040000814944506,0.002360000042244792,0.0012860000133514404,0.0012989999959245324,132793196,0.0,0.0
2023-05-08 00:00:00+00:00,0.0012989999959245324,0.0015079999575391412,0.0005179999861866236,0.001117000007070601,132340372,0.0,0.0
2023-05-09 00:00:00+00:00,0.001117000007070601,0.0015369999455288053,0.000750000006519258,0.0012029999634250998,120823688,0.0,0.0
2023-05-10 00:00:00+00:00,0.0012039999710395932,0.0013640000252053142,0.0009889999637380242,0.0010969999711960554,53240726,0.0,0.0
2023-05-11 00:00:00+00:00,0.0010969999711960554,0.0010969999711960554,0.000686999992467463,0.0007479999912902713,41982644,0.0,0.0
2023-05-12 00:00:00+00:00,0.0007489999989047647,0.000901999999769032,0.0004799999878741801,0.0008539999835193157,54027231,0.0,0.0
2023-05-13 00:00:00+00:00,0.0008539999835193157,0.0009069999796338379,0.0006719999946653843,0.0006849999772384763,27242662,0.0,0.0
2023-05-14 00:00:00+00:00,0.0006849999772384763,0.0007350000087171793,0.000653000024612993,0.000666000007186085,15545260,0.0,0.0
2023-05-15 00:00:00+00:00,0.000666000007186085,0.0007750000222586095,0.0006230000290088356,0.000686999992467463,20376617,0.0,0.0
2023-05-16 00:00:00+00:00,0.0006880000000819564,0.0006880000000819564,0.000547999981790781,0.0005859999801032245,13576100,0.0,0.0
2023-05-17 00:00:00+00:00,0.0005849999724887311,0.0007820000173524022,0.0005680000176653266,0.0007660000119358301,34792747,0.0,0.0
2023-05-18 00:00:00+00:00,0.0007660000119358301,0.0007660000119358301,0.0006060000159777701,0.0006350000039674342,19716566,0.0,0.0
2023-05-19 00:00:00+00:00,0.0006350000039674342,0.0006350000039674342,0.00056900002527982,0.0006169999833218753,18596957,0.0,0.0
2023-05-20 00:00:00+00:00,0.000615999975707382,0.0006409999914467335,0.0005910000181756914,0.0006089999806135893,13432004,0.0,0.0
2023-05-21 00:00:00+00:00,0.0006089999806135893,0.0006210000137798488,0.0005660000024363399,0.0005719999899156392,8935239,0.0,0.0
2023-05-22 00:00:00+00:00,0.0005719999899156392,0.0006489999941550195,0.0004910000134259462,0.0005050000036135316,30866956,0.0,0.0
2023-05-23 00:00:00+00:00,0.0005050000036135316,0.0005159999709576368,0.0004079999926034361,0.00042600001324899495,18176542,0.0,0.0
2023-05-24 00:00:00+00:00,0.00042600001324899495,0.00042699999175965786,0.00033099998836405575,0.0003699999942909926,9980021,0.0,0.0
2023-05-25 00:00:00+00:00,0.000371000001905486,0.00037799999699927866,0.00033000000985339284,0.0003600000054575503,8068212,0.0,0.0
2023-05-26 00:00:00+00:00,0.0003600000054575503,0.00042600001324899495,0.0003530000103637576,0.0004090000002179295,8970564,0.0,0.0
2023-05-27 00:00:00+00:00,0.0004090000002179295,0.00041199999395757914,0.0003279999946244061,0.00033999999868683517,9666375,0.0,0.0
2023-05-28 00:00:00+00:00,0.00033999999868683517,0.00035099999513477087,0.0003209999995306134,0.0003370000049471855,6691750,0.0,0.0
2023-05-29 00:00:00+00:00,0.0003370000049471855,0.00036899998667649925,0.0003209999995306134,0.0003209999995306134,6341595,0.0,0.0
2023-05-30 00:00:00+00:00,0.0003209999995306134,0.0003349999897181988,0.0002699999895412475,0.00027099999715574086,7008195,0.0,0.0
2023-05-31 00:00:00+00:00,0.00027099999715574086,0.0002789999998640269,0.0002229999954579398,0.00023200000578071922,8256569,0.0,0.0
2023-06-01 00:00:00+00:00,0.00023200000578071922,0.00023999999393709004,0.0001849999971454963,0.00018600000475998968,9413635,0.0,0.0
2023-06-02 00:00:00+00:00,0.00018600000475998968,0.00021399999968707561,0.00017499999376013875,0.00019500000053085387,7744422,0.0,0.0
2023-06-03 00:00:00+00:00,0.00019500000053085387,0.00020399999630171806,0.0001630000042496249,0.00017299999308306724,4509166,0.0,0.0
2023-06-04 00:00:00+00:00,0.00017299999308306724,0.0001740000006975606,0.00014800000644754618,0.00015199999324977398,4608397,0.0,0.0
2023-06-05 00:00:00+00:00,0.00015199999324977398,0.00015500000154133886,0.00011500000255182385,0.00012099999730708078,4153783,0.0,0.0
2023-06-06 00:00:00+00:00,0.00012099999730708078,0.0001429999974789098,0.00011600000289035961,0.00013800000306218863,4887774,0.0,0.0
2023-06-07 00:00:00+00:00,0.00013699999544769526,0.00013899999612476677,0.00011999999696854502,0.0001230000052601099,3283784,0.0,0.0
2023-06-08 00:00:00+00:00,0.0001230000052601099,0.0001289999927394092,0.00011999999696854502,0.0001230000052601099,2444163,0.0,0.0
2023-06-09 00:00:00+00:00,0.0001230000052601099,0.00013899999612476677,0.00012099999730708078,0.00013600000238511711,3135616,0.0,0.0
2023-06-10 00:00:00+00:00,0.00013600000238511711,0.00013800000306218863,9.200000204145908e-05,0.00010599999950500205,4342305,0.0,0.0
2023-06-11 00:00:00+00:00,0.00010599999950500205,0.0001250000059371814,0.00010599999950500205,0.00010900000052060932,4342902,0.0,0.0
2023-06-12 00:00:00+00:00,0.00010900000052060932,0.00011000000085914508,9.899999713525176e-05,0.00010399999882793054,2468305,0.0,0.0
2023-06-13 00:00:00+00:00,0.00010399999882793054,0.00010800000018207356,9.7999996796716e-05,0.00010399999882793054,2599688,0.0,0.0
2023-06-14 00:00:00+00:00,0.00010299999848939478,0.00017600000137463212,0.00010199999815085903,0.00013099999341648072,9967847,0.0,0.0
