TIMESTAMP,BNBAI_OPEN_PRICE_USD,BNBAI_HIGH_PRICE_USD,BNBAI_LOW_PRICE_USD,BNBAI_CLOSE_PRICE_USD,BNBAI_VOLUME_USD,BNBAI_DIVIDENDS_USD,BNBAI_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.0004490000137593597,0.00047599998652003706,0.00042299999040551484,0.00042699999175965786,236249,0.0,0.0
2025-04-02 00:00:00+00:00,0.00042699999175965786,0.00042799999937415123,0.0003490000090096146,0.0003549999964889139,261168,0.0,0.0
2025-04-03 00:00:00+00:00,0.0003549999964889139,0.0003809999907389283,0.0003209999995306134,0.00032699998700991273,247041,0.0,0.0
2025-04-04 00:00:00+00:00,0.00032699998700991273,0.0004720000142697245,0.00031999999191612005,0.00037799999699927866,282248,0.0,0.0
2025-04-05 00:00:00+00:00,0.00037799999699927866,0.0003859999997075647,0.00032900000223889947,0.0003319999959785491,242769,0.0,0.0
2025-04-06 00:00:00+00:00,0.0003319999959785491,0.0003440000000409782,0.000291000003926456,0.00029399999766610563,248811,0.0,0.0
2025-04-07 00:00:00+00:00,0.00029399999766610563,0.0003150000120513141,0.00027200000477023423,0.00029399999766610563,252866,0.0,0.0
2025-04-08 00:00:00+00:00,0.00029399999766610563,0.000299000006634742,0.0002749999985098839,0.00028300000121816993,235308,0.0,0.0
2025-04-09 00:00:00+00:00,0.00028300000121816993,0.0003110000106971711,0.0002680000034160912,0.0003100000030826777,280887,0.0,0.0
2025-04-10 00:00:00+00:00,0.0003100000030826777,0.0003110000106971711,0.00025400001322850585,0.00026000000070780516,274417,0.0,0.0
2025-04-11 00:00:00+00:00,0.00026000000070780516,0.0002739999908953905,0.0002390000008745119,0.0002519999979995191,273175,0.0,0.0
2025-04-12 00:00:00+00:00,0.0002519999979995191,0.00025499999173916876,0.0002410000015515834,0.0002460000105202198,268793,0.0,0.0
2025-04-13 00:00:00+00:00,0.0002460000105202198,0.00025400001322850585,0.00020900000527035445,0.00022200000239536166,247673,0.0,0.0
2025-04-14 00:00:00+00:00,0.00022200000239536166,0.00022699999681208283,0.00020500000391621143,0.00021300000662449747,252835,0.0,0.0
2025-04-15 00:00:00+00:00,0.00021300000662449747,0.00026000000070780516,0.0002119999990100041,0.0002570000069681555,261117,0.0,0.0
2025-04-16 00:00:00+00:00,0.0002570000069681555,0.00028700000257231295,0.00019700000120792538,0.00021499999274965376,318354,0.0,0.0
2025-04-17 00:00:00+00:00,0.00021499999274965376,0.00021899999410379678,0.0001880000054370612,0.0001880000054370612,293772,0.0,0.0
2025-04-18 00:00:00+00:00,0.0001880000054370612,0.00022200000239536166,0.00017699999443721026,0.00018899999849963933,288787,0.0,0.0
2025-04-19 00:00:00+00:00,0.00018699999782256782,0.00020900000527035445,0.00018099999579135329,0.0001829999964684248,272896,0.0,0.0
2025-04-20 00:00:00+00:00,0.0001829999964684248,0.0002209999947808683,0.00018099999579135329,0.0002119999990100041,275034,0.0,0.0
