TIMESTAMP,SOCC_OPEN_PRICE_USD,SOCC_HIGH_PRICE_USD,SOCC_LOW_PRICE_USD,SOCC_CLOSE_PRICE_USD,SOCC_VOLUME_USD,SOCC_DIVIDENDS_USD,SOCC_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.010753000155091286,0.01346100028604269,0.010214000009000301,0.013220000080764294,46,0.0,0.0
2017-11-10 00:00:00+00:00,0.013260000385344028,0.013642000034451485,0.010428999550640583,0.010665999725461006,23,0.0,0.0
2017-11-11 00:00:00+00:00,0.010629000142216682,0.01266700029373169,0.006231999956071377,0.006366000045090914,25,0.0,0.0
2017-11-12 00:00:00+00:00,0.006360999774187803,0.006434999871999025,0.005537000019103289,0.00621799984946847,25,0.0,0.0
2017-11-13 00:00:00+00:00,0.009852999821305275,0.011142999865114689,0.009472000412642956,0.011079000309109688,12,0.0,0.0
2017-11-14 00:00:00+00:00,0.011102999560534954,0.01142599992454052,0.009948000311851501,0.010108999907970428,12,0.0,0.0
2017-11-15 00:00:00+00:00,0.010115999728441238,0.012338000349700451,0.010115999728441238,0.011114999651908875,22,0.0,0.0
2017-11-16 00:00:00+00:00,0.01117399986833334,0.011327999643981457,0.007710999809205532,0.011122000403702259,205,0.0,0.0
2017-11-17 00:00:00+00:00,0.011103999800980091,0.013577999547123909,0.00877700001001358,0.009254000149667263,91,0.0,0.0
2017-11-18 00:00:00+00:00,0.009219000115990639,0.013364000245928764,0.0017610000213608146,0.013261999934911728,11,0.0,0.0
2017-11-19 00:00:00+00:00,0.013237999752163887,0.013709000311791897,0.011237000115215778,0.01360000018030405,105,0.0,0.0
2017-11-20 00:00:00+00:00,0.01359300035983324,0.013949000276625156,0.013430999591946602,0.013654000125825405,365,0.0,0.0
2017-11-21 00:00:00+00:00,0.013655999675393105,0.014120000414550304,0.007424000184983015,0.013679999858140945,34,0.0,0.0
2017-11-22 00:00:00+00:00,0.01371300034224987,0.024602999910712242,0.013655000366270542,0.021062999963760376,3457,0.0,0.0
2017-11-23 00:00:00+00:00,0.021056000143289566,0.02115900069475174,0.00812899973243475,0.00812899973243475,41,0.0,0.0
2017-11-24 00:00:00+00:00,0.00811699964106083,0.009366000071167946,0.007962999865412712,0.009296000003814697,140,0.0,0.0
2017-11-25 00:00:00+00:00,0.009277000091969967,0.00929300021380186,0.008326999843120575,0.008923999965190887,9,0.0,0.0
2017-11-26 00:00:00+00:00,0.008921000175178051,0.012369999662041664,0.004517999943345785,0.004658000078052282,486,0.0,0.0
2017-11-27 00:00:00+00:00,0.004658999852836132,0.019456999376416206,0.004658999852836132,0.009440000168979168,1606,0.0,0.0
2017-11-28 00:00:00+00:00,0.015962999314069748,0.017892999574542046,0.009827000088989735,0.009832000359892845,449,0.0,0.0
2017-11-29 00:00:00+00:00,0.009821999818086624,0.011392000131309032,0.007830999791622162,0.009680000133812428,1,0.0,0.0
2017-11-30 00:00:00+00:00,0.009828999638557434,0.010691000148653984,0.009765000082552433,0.010125000029802322,2,0.0,0.0
2017-12-01 00:00:00+00:00,0.009809000417590141,0.010618000291287899,0.00610999995842576,0.006209000013768673,506,0.0,0.0
2017-12-02 00:00:00+00:00,0.00620400020852685,0.007836000062525272,0.005900000222027302,0.007644999772310257,70,0.0,0.0
2017-12-03 00:00:00+00:00,0.007652000058442354,0.007697000168263912,0.0060350000858306885,0.006386999972164631,6,0.0,0.0
2017-12-04 00:00:00+00:00,0.006407999899238348,0.006947999820113182,0.005989000201225281,0.006630999967455864,309,0.0,0.0
2017-12-05 00:00:00+00:00,0.006643999833613634,0.011320999823510647,0.00659599993377924,0.007973999716341496,123,0.0,0.0
2017-12-06 00:00:00+00:00,0.00795700028538704,0.00977300014346838,0.006696000229567289,0.007705000229179859,531,0.0,0.0
2017-12-07 00:00:00+00:00,0.007691999897360802,0.015104999765753746,0.007594000082463026,0.01056199986487627,387,0.0,0.0
2017-12-08 00:00:00+00:00,0.010587000288069248,0.016207000240683556,0.009707000106573105,0.010745000094175339,21,0.0,0.0
2017-12-09 00:00:00+00:00,0.010734000243246555,0.010893000289797783,0.008938999846577644,0.009885000064969063,7,0.0,0.0
2017-12-10 00:00:00+00:00,0.009925000369548798,0.010409999638795853,0.008736999705433846,0.010135999880731106,15,0.0,0.0
2017-12-11 00:00:00+00:00,0.01006300002336502,0.01155299972742796,0.010018999688327312,0.011076999828219414,97,0.0,0.0
2017-12-12 00:00:00+00:00,0.011111999861896038,0.011675000190734863,0.009992999956011772,0.010011999867856503,59,0.0,0.0
2017-12-13 00:00:00+00:00,0.01001999992877245,0.011123999953269958,0.00924300029873848,0.00952799990773201,75,0.0,0.0
2017-12-14 00:00:00+00:00,0.009498000144958496,0.01091300044208765,0.009217999875545502,0.009274999611079693,14,0.0,0.0
2017-12-15 00:00:00+00:00,0.009289000183343887,0.01878800056874752,0.009286999702453613,0.01756400056183338,156,0.0,0.0
2017-12-16 00:00:00+00:00,0.01758899912238121,0.022784000262618065,0.01152500044554472,0.01694200001657009,25,0.0,0.0
2017-12-17 00:00:00+00:00,0.016945000737905502,0.02718600071966648,0.010944000445306301,0.025523999705910683,537,0.0,0.0
2017-12-18 00:00:00+00:00,0.025601999834179878,0.026776999235153198,0.01565999910235405,0.015675999224185944,97,0.0,0.0
2017-12-19 00:00:00+00:00,0.015689000487327576,0.01570099964737892,0.010060000233352184,0.010405000299215317,53,0.0,0.0
2017-12-20 00:00:00+00:00,0.010394999757409096,0.013554999604821205,0.008197000250220299,0.008549000136554241,339,0.0,0.0
2017-12-21 00:00:00+00:00,0.008570999838411808,0.01995999924838543,0.008464000187814236,0.019536999985575676,54,0.0,0.0
2017-12-22 00:00:00+00:00,0.01960499957203865,0.019797999411821365,0.008011999540030956,0.009561999700963497,55,0.0,0.0
2017-12-23 00:00:00+00:00,0.00965300016105175,0.010486000217497349,0.009517000056803226,0.010486000217497349,52,0.0,0.0
2017-12-24 00:00:00+00:00,0.007926000282168388,0.009480999782681465,0.005532999988645315,0.009480999782681465,425,0.0,0.0
2017-12-25 00:00:00+00:00,0.009579000063240528,0.009603999555110931,0.006738999858498573,0.006972000002861023,33,0.0,0.0
2017-12-26 00:00:00+00:00,0.006965000182390213,0.00737799983471632,0.004253999795764685,0.004906000103801489,21,0.0,0.0
2017-12-27 00:00:00+00:00,0.004908999893814325,0.00684100016951561,0.0048699998296797276,0.00684100016951561,81,0.0,0.0
2017-12-28 00:00:00+00:00,0.0068270000629127026,0.006856000050902367,0.00558699993416667,0.00587099976837635,165,0.0,0.0
2017-12-29 00:00:00+00:00,0.005932000000029802,0.009064000099897385,0.005849000066518784,0.008429000154137611,566,0.0,0.0
2017-12-30 00:00:00+00:00,0.008407999761402607,0.00851299986243248,0.007060999982059002,0.007455000188201666,18,0.0,0.0
2017-12-31 00:00:00+00:00,0.0073739998042583466,0.011820999905467033,0.0073009999468922615,0.01155999954789877,88,0.0,0.0
2018-01-01 00:00:00+00:00,0.011605000123381615,0.011611999943852425,0.0081599997356534,0.00837200041860342,277,0.0,0.0
2018-01-02 00:00:00+00:00,0.00621100002899766,0.008976000361144543,0.00621100002899766,0.008933000266551971,389,0.0,0.0
2018-01-03 00:00:00+00:00,0.008901000022888184,0.009700999595224857,0.008510000072419643,0.009681999683380127,145,0.0,0.0
2018-01-04 00:00:00+00:00,0.00973500031977892,0.01216300018131733,0.009151999838650227,0.012141999788582325,105,0.0,0.0
2018-01-05 00:00:00+00:00,0.012144999578595161,0.01523599959909916,0.009855999611318111,0.01374599989503622,635,0.0,0.0
2018-01-06 00:00:00+00:00,0.013756999745965004,0.02995399944484234,0.013340000063180923,0.02995399944484234,897,0.0,0.0
2018-01-07 00:00:00+00:00,0.02993199974298477,0.10509800165891647,0.019548999145627022,0.08170200139284134,15170,0.0,0.0
2018-01-08 00:00:00+00:00,0.08158800005912781,0.14475399255752563,0.05582299828529358,0.13590900599956512,9731,0.0,0.0
2018-01-09 00:00:00+00:00,0.13568900525569916,0.14614200592041016,0.11836899816989899,0.12047500163316727,6071,0.0,0.0
2018-01-10 00:00:00+00:00,0.12063299864530563,0.12089899927377701,0.06484200060367584,0.0809909999370575,5431,0.0,0.0
2018-01-11 00:00:00+00:00,0.08089999854564667,0.08757299929857254,0.04977799952030182,0.08003699779510498,1858,0.0,0.0
2018-01-12 00:00:00+00:00,0.08056599646806717,0.0839800015091896,0.05697000026702881,0.08218500018119812,1896,0.0,0.0
2018-01-13 00:00:00+00:00,0.08209100365638733,0.08608599752187729,0.08130499720573425,0.08137299865484238,1473,0.0,0.0
2018-01-14 00:00:00+00:00,0.08142700046300888,0.09591300040483475,0.0632999986410141,0.09542100131511688,1369,0.0,0.0
2018-01-15 00:00:00+00:00,0.0947289988398552,0.10898400098085403,0.0824970006942749,0.08270800113677979,3196,0.0,0.0
2018-01-16 00:00:00+00:00,0.08281099796295166,0.08968300372362137,0.05747300013899803,0.06601200252771378,451,0.0,0.0
