TIMESTAMP,CHO_OPEN_PRICE_USD,CHO_HIGH_PRICE_USD,CHO_LOW_PRICE_USD,CHO_CLOSE_PRICE_USD,CHO_VOLUME_USD,CHO_DIVIDENDS_USD,CHO_STOCK_SPLITS_USD
2022-06-08 00:00:00+00:00,0.4114319980144501,0.5323960185050964,0.3841859996318817,0.46442899107933044,262265,0.0,0.0
2022-06-09 00:00:00+00:00,0.4644339978694916,0.6099159717559814,0.3902300000190735,0.5304380059242249,535450,0.0,0.0
2022-06-10 00:00:00+00:00,0.5304589867591858,0.615119993686676,0.40693399310112,0.42641499638557434,470607,0.0,0.0
2022-06-11 00:00:00+00:00,0.4264160096645355,0.52053302526474,0.41684800386428833,0.4256550073623657,338056,0.0,0.0
2022-06-12 00:00:00+00:00,0.42565101385116577,0.42857199907302856,0.4171240031719208,0.4234730005264282,288022,0.0,0.0
2022-06-13 00:00:00+00:00,0.4234679937362671,0.44766199588775635,0.41691499948501587,0.4290350079536438,507651,0.0,0.0
2022-06-14 00:00:00+00:00,0.42903798818588257,0.4291589856147766,0.4112280011177063,0.4129450023174286,328441,0.0,0.0
2022-06-15 00:00:00+00:00,0.4129369854927063,0.42054399847984314,0.4082379937171936,0.4169439971446991,405629,0.0,0.0
2022-06-16 00:00:00+00:00,0.416934996843338,0.5208719968795776,0.40712499618530273,0.5172439813613892,740928,0.0,0.0
2022-06-17 00:00:00+00:00,0.5172539949417114,0.569275975227356,0.42779800295829773,0.4961549937725067,776097,0.0,0.0
2022-06-18 00:00:00+00:00,0.49614599347114563,0.5305460095405579,0.4719589948654175,0.5263770222663879,515822,0.0,0.0
2022-06-19 00:00:00+00:00,0.5263720154762268,0.538349986076355,0.48078298568725586,0.5098249912261963,723591,0.0,0.0
2022-06-20 00:00:00+00:00,0.5098140239715576,0.821520984172821,0.46641600131988525,0.7806500196456909,839787,0.0,0.0
2022-06-21 00:00:00+00:00,0.7806609869003296,1.2428940534591675,0.7022799849510193,1.2037919759750366,1213918,0.0,0.0
2022-06-22 00:00:00+00:00,1.2037910223007202,1.211879014968872,1.0689300298690796,1.1217340230941772,1015959,0.0,0.0
2022-06-23 00:00:00+00:00,1.1217349767684937,1.199957013130188,1.1003409624099731,1.190464973449707,1108464,0.0,0.0
2022-06-24 00:00:00+00:00,1.190440058708191,1.3526149988174438,1.1353009939193726,1.3198800086975098,6379881,0.0,0.0
2022-06-25 00:00:00+00:00,1.3198950290679932,1.3368630409240723,1.2835299968719482,1.286756992340088,6125746,0.0,0.0
2022-06-26 00:00:00+00:00,1.2867679595947266,1.3003040552139282,1.2759579420089722,1.2905240058898926,3367520,0.0,0.0
