,MSE,MAE,RMSE,MAPE,R2
0,0.0005615046947458136,0.018422654948197302,0.023696090283964855,0.05231571563240797,0.8234003519347259
1,0.00011188185419280866,0.007987657168940182,0.010577421906722293,0.027733524223679213,0.8339906082381512
2,0.00038559958949534444,0.015565384503514045,0.019636689881325328,0.03898499758037106,0.7638731694188148
3,0.0010563990078503202,0.021177802229455357,0.0325022923476225,0.04969905826174832,0.7231517237509373
4,0.00038432210450860407,0.01550170988550469,0.019604134882942527,0.03486423417810497,0.501008550288779
5,0.0014845704651015065,0.02902511574483167,0.03853012412517648,0.052397216503726966,0.6740354954012531
6,0.0004528354182386352,0.014717160190095101,0.021279929939702225,0.039816997066825156,0.7360178801388992
7,0.0001975715391789831,0.010865996669106665,0.014056014341874552,0.0371062670299898,0.8958641054211801
8,0.00024762376068311956,0.012913930710471635,0.015736065603673605,0.04952889605442346,0.7240439736940127
9,0.0001084154928720749,0.00829656491611874,0.010412276065878915,0.03430589227737537,0.8558470377807409
10,0.00011035843954733301,0.008666855598955104,0.01050516251884439,0.03680393154922745,0.7797898412334997
11,0.0002371172053536523,0.01159962229072475,0.015398610500744939,0.08164040528484497,0.8341548336824663
Mean,0.00044484996431401626,0.014561704571326271,0.019327901033206047,0.04459976130356039,0.7620981309152883
