TIMESTAMP,SLRS_OPEN_PRICE_USD,SLRS_HIGH_PRICE_USD,SLRS_LOW_PRICE_USD,SLRS_CLOSE_PRICE_USD,SLRS_VOLUME_USD,SLRS_DIVIDENDS_USD,SLRS_STOCK_SPLITS_USD
2021-07-06 00:00:00+00:00,0.18499000370502472,0.18538999557495117,0.15615999698638916,0.1850000023841858,4596990,0.0,0.0
2021-07-07 00:00:00+00:00,0.1850000023841858,0.18574999272823334,0.16866999864578247,0.17342999577522278,400824,0.0,0.0
2021-07-08 00:00:00+00:00,0.17328999936580658,0.17499999701976776,0.1684200018644333,0.17227999866008759,164733,0.0,0.0
2021-07-09 00:00:00+00:00,0.17227999866008759,0.17425000667572021,0.1663299947977066,0.17425000667572021,186907,0.0,0.0
2021-07-10 00:00:00+00:00,0.17425000667572021,0.18050000071525574,0.1740799993276596,0.1766590029001236,184310,0.0,0.0
2021-07-11 00:00:00+00:00,0.17618300020694733,0.18242399394512177,0.17422600090503693,0.18209099769592285,204612,0.0,0.0
2021-07-12 00:00:00+00:00,0.18205800652503967,0.22600199282169342,0.1816979944705963,0.22403499484062195,550316,0.0,0.0
2021-07-13 00:00:00+00:00,0.22402499616146088,0.2729929983615875,0.2155109941959381,0.2729929983615875,998883,0.0,0.0
2021-07-14 00:00:00+00:00,0.2720550000667572,0.2735750079154968,0.23607100546360016,0.24868500232696533,632397,0.0,0.0
2021-07-15 00:00:00+00:00,0.24888600409030914,0.25159499049186707,0.24249200522899628,0.2426149994134903,258020,0.0,0.0
2021-07-16 00:00:00+00:00,0.24334999918937683,0.24380099773406982,0.21272100508213043,0.21783900260925293,310034,0.0,0.0
2021-07-17 00:00:00+00:00,0.21783599257469177,0.22256900370121002,0.21663899719715118,0.22150200605392456,95681,0.0,0.0
2021-07-18 00:00:00+00:00,0.22165599465370178,0.23788799345493317,0.21520599722862244,0.23731699585914612,201175,0.0,0.0
2021-07-19 00:00:00+00:00,0.23777000606060028,0.24061700701713562,0.22232599556446075,0.22232599556446075,143883,0.0,0.0
2021-07-20 00:00:00+00:00,0.22262300550937653,0.22305899858474731,0.21339799463748932,0.2155580073595047,129132,0.0,0.0
2021-07-21 00:00:00+00:00,0.2155659943819046,0.21571199595928192,0.21100600063800812,0.2130800038576126,132304,0.0,0.0
2021-07-22 00:00:00+00:00,0.21329399943351746,0.21384499967098236,0.2083909958600998,0.209523007273674,62814,0.0,0.0
2021-07-23 00:00:00+00:00,0.20844599604606628,0.21045200526714325,0.20647500455379486,0.20934399962425232,73650,0.0,0.0
2021-07-24 00:00:00+00:00,0.20895500481128693,0.2117909938097,0.2071390002965927,0.21028000116348267,92423,0.0,0.0
2021-07-25 00:00:00+00:00,0.21056300401687622,0.21968600153923035,0.20895600318908691,0.21786800026893616,184767,0.0,0.0
2021-07-26 00:00:00+00:00,0.217848002910614,0.21970799565315247,0.21505099534988403,0.21704800426959991,134639,0.0,0.0
2021-07-27 00:00:00+00:00,0.2169959992170334,0.21932199597358704,0.21263499557971954,0.21774399280548096,73914,0.0,0.0
2021-07-28 00:00:00+00:00,0.21785899996757507,0.22348099946975708,0.21148300170898438,0.22284099459648132,138762,0.0,0.0
2021-07-29 00:00:00+00:00,0.22278699278831482,0.25849398970603943,0.2213740050792694,0.2584669888019562,347030,0.0,0.0
