TIMESTAMP,CORE_OPEN_PRICE_USD,CORE_HIGH_PRICE_USD,CORE_LOW_PRICE_USD,CORE_CLOSE_PRICE_USD,CORE_VOLUME_USD,CORE_DIVIDENDS_USD,CORE_STOCK_SPLITS_USD
2020-09-30 00:00:00+00:00,2374.844482421875,3241.763916015625,2217.015380859375,3145.7578125,14542329,0.0,0.0
2020-10-01 00:00:00+00:00,3108.81103515625,4353.7607421875,2754.460205078125,4353.45703125,24906908,0.0,0.0
2020-10-02 00:00:00+00:00,4353.45703125,7309.7373046875,4224.05615234375,7125.35107421875,77007421,0.0,0.0
2020-10-03 00:00:00+00:00,7142.4033203125,9549.8857421875,6952.11865234375,8385.1240234375,48445483,0.0,0.0
2020-10-04 00:00:00+00:00,8249.4638671875,8945.41796875,5553.919921875,6758.48193359375,54074133,0.0,0.0
2020-10-05 00:00:00+00:00,6758.4833984375,7861.5234375,6060.05859375,6630.15771484375,28961668,0.0,0.0
2020-10-06 00:00:00+00:00,6623.28955078125,7056.49609375,4933.73193359375,5100.50439453125,39559741,0.0,0.0
2020-10-07 00:00:00+00:00,5035.79443359375,5403.11328125,4096.23876953125,4300.28369140625,28660153,0.0,0.0
2020-10-08 00:00:00+00:00,4300.2861328125,5695.85693359375,3906.92724609375,5007.5322265625,18796723,0.0,0.0
2020-10-09 00:00:00+00:00,4929.63623046875,5841.48388671875,4728.115234375,4728.52734375,14943766,0.0,0.0
2020-10-10 00:00:00+00:00,4393.443359375,4599.12255859375,3634.792724609375,3634.792724609375,17476840,0.0,0.0
2020-10-11 00:00:00+00:00,3633.02197265625,4093.89892578125,3499.70654296875,3807.59228515625,9171571,0.0,0.0
2020-10-12 00:00:00+00:00,3810.30712890625,5045.787109375,3688.313720703125,4663.81103515625,12785705,0.0,0.0
2020-10-13 00:00:00+00:00,4671.5869140625,5036.87841796875,4355.54638671875,4576.21923828125,8109213,0.0,0.0
2020-10-14 00:00:00+00:00,4576.40234375,4594.5361328125,4093.732421875,4592.462890625,6073283,0.0,0.0
2020-10-15 00:00:00+00:00,4653.79931640625,5439.4501953125,4423.09423828125,5302.52880859375,9011715,0.0,0.0
2020-10-16 00:00:00+00:00,5308.37451171875,6783.13330078125,5308.37451171875,5901.79443359375,13803897,0.0,0.0
2020-10-17 00:00:00+00:00,5936.5205078125,8057.35791015625,5754.4150390625,7228.27880859375,23236018,0.0,0.0
2020-10-18 00:00:00+00:00,7235.71337890625,7244.41796875,5662.67041015625,6153.02783203125,14542280,0.0,0.0
2020-10-19 00:00:00+00:00,6148.474609375,6148.474609375,5503.32568359375,5644.7822265625,6780022,0.0,0.0
2020-10-20 00:00:00+00:00,5644.29296875,5820.48291015625,4899.765625,5256.50830078125,8323264,0.0,0.0
2020-10-21 00:00:00+00:00,5255.666015625,5993.5703125,5201.2177734375,5734.2109375,8296832,0.0,0.0
2020-10-22 00:00:00+00:00,5733.265625,6578.8330078125,5593.70849609375,6325.56201171875,5727749,0.0,0.0
2020-10-23 00:00:00+00:00,6325.57958984375,6560.6708984375,5349.31298828125,5637.037109375,133283,0.0,0.0
2020-10-24 00:00:00+00:00,5637.3740234375,6058.1826171875,5127.6015625,5185.45556640625,6189161,0.0,0.0
2020-10-25 00:00:00+00:00,5185.328125,5460.94970703125,4342.166015625,4451.21533203125,11971627,0.0,0.0
2020-10-26 00:00:00+00:00,4451.24462890625,4515.37646484375,3949.821533203125,4167.12158203125,6170160,0.0,0.0
2020-10-27 00:00:00+00:00,4167.3271484375,4473.07275390625,4111.58837890625,4205.79541015625,3738438,0.0,0.0
2020-10-28 00:00:00+00:00,4205.80322265625,4219.52001953125,3386.332763671875,3767.7802734375,8155962,0.0,0.0
2020-10-29 00:00:00+00:00,3767.969970703125,3906.061279296875,3437.09228515625,3649.298583984375,7509361,0.0,0.0
2020-10-30 00:00:00+00:00,3649.23974609375,4368.41455078125,2977.011474609375,4361.08837890625,12804168,0.0,0.0
2020-10-31 00:00:00+00:00,4361.11572265625,4424.4248046875,3359.751220703125,3376.4140625,9569791,0.0,0.0
2020-11-01 00:00:00+00:00,3376.7919921875,3727.81005859375,3188.2734375,3642.208740234375,5311708,0.0,0.0
2020-11-02 00:00:00+00:00,3642.38623046875,4200.27392578125,3367.081787109375,3483.273681640625,4521045,0.0,0.0
2020-11-03 00:00:00+00:00,3483.51220703125,3498.900146484375,3127.183349609375,3238.3291015625,6742500,0.0,0.0
2020-11-04 00:00:00+00:00,3238.416259765625,3238.705810546875,2850.651611328125,3032.764404296875,6597232,0.0,0.0
2020-11-05 00:00:00+00:00,3032.83447265625,3258.922119140625,2884.892822265625,3251.83203125,5024727,0.0,0.0
2020-11-06 00:00:00+00:00,3251.79052734375,3553.96484375,3244.431640625,3536.731689453125,5333457,0.0,0.0
2020-11-07 00:00:00+00:00,3538.434326171875,4068.924072265625,3429.004638671875,3557.80517578125,8959500,0.0,0.0
2020-11-08 00:00:00+00:00,3559.092529296875,3725.110107421875,3535.757568359375,3691.562255859375,4857431,0.0,0.0
2020-11-09 00:00:00+00:00,3691.02392578125,3855.74169921875,3518.266357421875,3594.8447265625,4717622,0.0,0.0
2020-11-10 00:00:00+00:00,3594.69091796875,3666.84375,3558.208251953125,3647.877197265625,4581381,0.0,0.0
2020-11-11 00:00:00+00:00,3647.24609375,4373.0537109375,3644.78173828125,4038.517822265625,4630350,0.0,0.0
2020-11-12 00:00:00+00:00,4038.53076171875,4038.53076171875,3794.739501953125,3952.438720703125,2966563,0.0,0.0
2020-11-13 00:00:00+00:00,3951.38916015625,4104.04248046875,3947.94677734375,3972.923583984375,1721975,0.0,0.0
2020-11-14 00:00:00+00:00,3974.174560546875,4274.0595703125,3840.0107421875,3952.873779296875,3174279,0.0,0.0
2020-11-15 00:00:00+00:00,3953.044921875,3953.726318359375,3635.979248046875,3756.84619140625,2087756,0.0,0.0
2020-11-16 00:00:00+00:00,3756.972412109375,3890.260986328125,3683.455810546875,3844.12548828125,3113107,0.0,0.0
2020-11-17 00:00:00+00:00,3841.749267578125,3857.754638671875,3569.0546875,3606.1259765625,3473692,0.0,0.0
2020-11-18 00:00:00+00:00,3604.8515625,3620.068359375,3423.157958984375,3496.539794921875,2545634,0.0,0.0
2020-11-19 00:00:00+00:00,3496.879638671875,3510.227783203125,3207.1279296875,3267.748291015625,3197990,0.0,0.0
2020-11-20 00:00:00+00:00,3267.80126953125,3569.76904296875,3204.006103515625,3224.702392578125,4010620,0.0,0.0
2020-11-21 00:00:00+00:00,3224.529541015625,3700.370849609375,3122.66552734375,3700.370849609375,4000991,0.0,0.0
2020-11-22 00:00:00+00:00,3700.338623046875,3866.090576171875,3346.531982421875,3714.202880859375,2591665,0.0,0.0
2020-11-23 00:00:00+00:00,3713.995361328125,3969.766357421875,3674.68896484375,3938.094970703125,1169071,0.0,0.0
2020-11-24 00:00:00+00:00,3941.422119140625,3990.466064453125,3750.645751953125,3780.8828125,1521278,0.0,0.0
2020-11-25 00:00:00+00:00,3781.050048828125,3785.06103515625,3478.818359375,3521.622802734375,1348276,0.0,0.0
2020-11-26 00:00:00+00:00,3521.267578125,3541.13037109375,2993.6708984375,3294.135986328125,1602041,0.0,0.0
