TIMESTAMP,DPLTR_OPEN_PRICE_USD,DPLTR_HIGH_PRICE_USD,DPLTR_LOW_PRICE_USD,DPLTR_CLOSE_PRICE_USD,DPLTR_VOLUME_USD,DPLTR_DIVIDENDS_USD,DPLTR_STOCK_SPLITS_USD
2022-03-31 00:00:00+00:00,15.463061332702637,16.405107498168945,14.35265827178955,15.35389518737793,104176,0.0,0.0
2022-04-01 00:00:00+00:00,15.35389518737793,15.562051773071289,13.679925918579102,14.033912658691406,137353,0.0,0.0
2022-04-02 00:00:00+00:00,14.033912658691406,14.796538352966309,13.713488578796387,13.749544143676758,94899,0.0,0.0
2022-04-03 00:00:00+00:00,13.749544143676758,14.736988067626953,13.627793312072754,14.711249351501465,89841,0.0,0.0
2022-04-04 00:00:00+00:00,14.711249351501465,15.491324424743652,14.293622016906738,15.291715621948242,229050,0.0,0.0
2022-04-05 00:00:00+00:00,15.291715621948242,15.937666893005371,14.665260314941406,14.75352954864502,352719,0.0,0.0
2022-04-06 00:00:00+00:00,14.75352954864502,14.93004322052002,14.0128755569458,14.248917579650879,289588,0.0,0.0
2022-04-07 00:00:00+00:00,14.248917579650879,14.451443672180176,13.393817901611328,13.559618949890137,410906,0.0,0.0
2022-04-08 00:00:00+00:00,13.559618949890137,13.73613452911377,13.398079872131348,13.572592735290527,85648,0.0,0.0
2022-04-09 00:00:00+00:00,13.572592735290527,13.728754043579102,13.166269302368164,13.314348220825195,207950,0.0,0.0
2022-04-10 00:00:00+00:00,13.314348220825195,13.803635597229004,13.148639678955078,13.567899703979492,143361,0.0,0.0
2022-04-11 00:00:00+00:00,13.567899703979492,14.074413299560547,13.278092384338379,13.734098434448242,442860,0.0,0.0
2022-04-12 00:00:00+00:00,13.734098434448242,13.897342681884766,13.229169845581055,13.708206176757812,427053,0.0,0.0
2022-04-13 00:00:00+00:00,13.708206176757812,13.91010856628418,13.3522310256958,13.808716773986816,338363,0.0,0.0
2022-04-14 00:00:00+00:00,13.808716773986816,14.565766334533691,13.805046081542969,14.099045753479004,272472,0.0,0.0
2022-04-15 00:00:00+00:00,14.099045753479004,14.288125991821289,13.69117546081543,13.830143928527832,151429,0.0,0.0
2022-04-16 00:00:00+00:00,13.830143928527832,13.891807556152344,13.666764259338379,13.746847152709961,29487,0.0,0.0
2022-04-17 00:00:00+00:00,13.746847152709961,13.896249771118164,13.526103973388672,13.673257827758789,58674,0.0,0.0
2022-04-18 00:00:00+00:00,13.673257827758789,13.917935371398926,13.265328407287598,13.486231803894043,290128,0.0,0.0
2022-04-19 00:00:00+00:00,13.486231803894043,14.261651992797852,13.432909965515137,14.057731628417969,403265,0.0,0.0
2022-04-20 00:00:00+00:00,14.057731628417969,14.408430099487305,13.407955169677734,13.821616172790527,534489,0.0,0.0
2022-04-21 00:00:00+00:00,13.821616172790527,14.266925811767578,13.35357666015625,13.721527099609375,327586,0.0,0.0
2022-04-22 00:00:00+00:00,13.721527099609375,13.898885726928711,13.148340225219727,13.148340225219727,132347,0.0,0.0
2022-04-23 00:00:00+00:00,13.148340225219727,13.332249641418457,12.993757247924805,13.16171646118164,74233,0.0,0.0
2022-04-24 00:00:00+00:00,13.16171646118164,13.3356351852417,12.980162620544434,13.045968055725098,136049,0.0,0.0
2022-04-25 00:00:00+00:00,13.045968055725098,13.50449275970459,12.861287117004395,13.380331993103027,139939,0.0,0.0
2022-04-26 00:00:00+00:00,13.380331993103027,13.42965030670166,11.967961311340332,12.062185287475586,309830,0.0,0.0
2022-04-27 00:00:00+00:00,12.062185287475586,12.395069122314453,11.26699161529541,11.439093589782715,579017,0.0,0.0
2022-04-28 00:00:00+00:00,11.439093589782715,11.708564758300781,10.930745124816895,11.645915031433105,262763,0.0,0.0
2022-04-29 00:00:00+00:00,11.645915031433105,11.683000564575195,11.129949569702148,11.39273738861084,138803,0.0,0.0
2022-04-30 00:00:00+00:00,11.39273738861084,11.440383911132812,11.046614646911621,11.117513656616211,32166,0.0,0.0
2022-05-01 00:00:00+00:00,11.117513656616211,11.545536041259766,11.112893104553223,11.515259742736816,55726,0.0,0.0
2022-05-02 00:00:00+00:00,11.515259742736816,11.65225601196289,11.134908676147461,11.271692276000977,63331,0.0,0.0
2022-05-03 00:00:00+00:00,11.271692276000977,11.639947891235352,11.229324340820312,11.325044631958008,81947,0.0,0.0
2022-05-04 00:00:00+00:00,11.325044631958008,11.751096725463867,10.948460578918457,11.66188907623291,351972,0.0,0.0
2022-05-05 00:00:00+00:00,11.66188907623291,11.859207153320312,10.620003700256348,10.889177322387695,249487,0.0,0.0
2022-05-06 00:00:00+00:00,10.889177322387695,11.044118881225586,10.157891273498535,10.294746398925781,375914,0.0,0.0
2022-05-07 00:00:00+00:00,10.294746398925781,10.473856925964355,10.085363388061523,10.374956130981445,150781,0.0,0.0
2022-05-08 00:00:00+00:00,10.374956130981445,10.533038139343262,10.038723945617676,10.200410842895508,210430,0.0,0.0
2022-05-09 00:00:00+00:00,10.200410842895508,10.517871856689453,7.615575790405273,7.683585166931152,1937842,0.0,0.0
2022-05-10 00:00:00+00:00,7.683585166931152,8.120161056518555,7.421343803405762,7.547358989715576,722197,0.0,0.0
2022-05-11 00:00:00+00:00,7.547358989715576,7.8958048820495605,5.984043121337891,6.743720054626465,628090,0.0,0.0
2022-05-12 00:00:00+00:00,6.743720054626465,7.267096042633057,6.33451509475708,7.244952201843262,297389,0.0,0.0
2022-05-13 00:00:00+00:00,7.244952201843262,7.817371845245361,7.088911056518555,7.649148941040039,166203,0.0,0.0
2022-05-14 00:00:00+00:00,7.649148941040039,8.20267391204834,7.592681884765625,8.15196418762207,44140,0.0,0.0
2022-05-15 00:00:00+00:00,8.15196418762207,8.277324676513672,7.970538139343262,8.187931060791016,13367,0.0,0.0
2022-05-16 00:00:00+00:00,8.187931060791016,8.431325912475586,7.792409896850586,8.25645637512207,69246,0.0,0.0
2022-05-17 00:00:00+00:00,8.25645637512207,8.493584632873535,8.192342758178711,8.41411304473877,77354,0.0,0.0
2022-05-18 00:00:00+00:00,8.41411304473877,8.463096618652344,7.809049129486084,7.809049129486084,152773,0.0,0.0
2022-05-19 00:00:00+00:00,7.809049129486084,8.284530639648438,7.781221866607666,8.240544319152832,84511,0.0,0.0
2022-05-20 00:00:00+00:00,8.240544319152832,8.295172691345215,7.803577899932861,7.83955717086792,88840,0.0,0.0
2022-05-21 00:00:00+00:00,7.83955717086792,8.178376197814941,7.817058086395264,8.01362133026123,101538,0.0,0.0
