,ANT,ARK,BTC,BTS,CON,DCR,DGB,DOGE,ETC,ETH,FIRO,GNO,KMD,LSK,MAID,MONA,QTUM,RLC,SC,STEEM,SYS,USDT,VERI,XEM,XRP,XWC,ZEN
ANT,1.0,0.47829051305438763,0.5275522271075692,0.517153418396851,0.21589579309925938,0.4275179358521285,0.5056367386388839,0.45412322445974806,0.48690129000308097,0.5829312476269662,0.504678862259425,0.4546248961585385,0.4773451869153928,0.5062626221132442,0.404061201759443,0.4143363864063094,0.535874716793031,0.4693384165126505,0.5271285720486427,0.45491658924893585,0.4425786853882043,0.060254003112675925,0.2654570049372481,0.5077315838082068,0.5215226668928673,0.242226744398254,0.49402609231360595
ARK,0.47829051305438763,1.0,0.5157671289052872,0.5518331046896798,0.2495013133059584,0.5002890552689476,0.5178877722224327,0.45691957774246994,0.5397260123228348,0.5926408545633715,0.5252382924486675,0.4872300586689597,0.6067255635883358,0.6317552183327354,0.39947093939206796,0.46716296536283003,0.5598765844214262,0.5232001604405146,0.5956528666265343,0.6290908281356183,0.4919073352716706,-0.01575921560775173,0.32359965574694116,0.5800996839076963,0.5501148963891256,0.21866794055584907,0.4893951448317672
BTC,0.5275522271075692,0.5157671289052872,1.0,0.6550395710053817,0.2509345311286756,0.6406378004996246,0.6489365392068802,0.6465004237013987,0.6661061592470339,0.7893812283124396,0.5945224871230067,0.6027285908758662,0.5639096990984146,0.6287761250280962,0.5635935056006031,0.6020414172178845,0.6815745171383796,0.5266926423911049,0.660928911429915,0.5711353525632126,0.5088639565223345,0.051551808887454406,0.3801852488231569,0.6263112438947241,0.6768775925320494,0.3178328022251324,0.544242592449307
BTS,0.517153418396851,0.5518331046896798,0.6550395710053817,1.0,0.20691576757222038,0.5476450063588433,0.6207147987194465,0.5727757446937481,0.6316369990507146,0.6915640429217839,0.5989742065549765,0.5339223838440406,0.5504065340488737,0.6192208412316609,0.48847324317132595,0.5420364810486616,0.6692434646788045,0.5542193042243343,0.6519351151094801,0.5681057934578353,0.4978186126934017,0.04223546588786943,0.320247101121025,0.6416257768352414,0.6359690894070146,0.23055714311759823,0.5432342280527307
CON,0.21589579309925938,0.2495013133059584,0.2509345311286756,0.20691576757222038,1.0,0.22621422059882884,0.23076364359825935,0.21465943976417623,0.2285265595834847,0.23827702402510856,0.2382019975561347,0.21643020861609694,0.21400649949183503,0.2378129146295535,0.2108213952783739,0.18442841000127064,0.25403427822687796,0.19940862281486912,0.2702881204819159,0.22943445983338592,0.2283528928807169,0.08499481555490833,0.1480862306381485,0.23701538031790237,0.23264352657620993,0.1067927853772937,0.20894025554543288
DCR,0.4275179358521285,0.5002890552689476,0.6406378004996246,0.5476450063588433,0.22621422059882884,1.0,0.5358279748509849,0.5134523968964639,0.5664183581729536,0.6328317940658352,0.5466616536203743,0.5156191491785002,0.5077732046506647,0.5430447897085976,0.4505721290766398,0.4990351797566926,0.5886135469042295,0.4752988746969014,0.5693971015065552,0.5201196210957056,0.48591510255921777,0.02079777691315571,0.28572292773995955,0.5393375160526247,0.5516494797144883,0.22686151292583742,0.490297607907496
DGB,0.5056367386388839,0.5178877722224327,0.6489365392068802,0.6207147987194465,0.23076364359825935,0.5358279748509849,1.0,0.5704214413879574,0.5909033664554793,0.668863971934325,0.6006763276813754,0.5215594249135995,0.5515246150700831,0.5855574934464881,0.44660548977732883,0.5281000471564569,0.6281194959029214,0.5324107068012512,0.6728450088773521,0.5388101315004378,0.5132633636892254,0.02244858479999154,0.32867125278388604,0.6203744541244447,0.6250538879824182,0.25690512216911265,0.5489220993573259
DOGE,0.45412322445974806,0.45691957774246994,0.6465004237013987,0.5727757446937481,0.21465943976417623,0.5134523968964639,0.5704214413879574,1.0,0.6061865145241236,0.6330350545172668,0.5156407939081589,0.516319483470506,0.4851735609660364,0.560048084564111,0.4452465868097087,0.5015878825276795,0.6172940800127734,0.49632275803585607,0.5988295721102848,0.490152704115403,0.4799634803565883,0.05735752184860077,0.32490807947651335,0.5728532540527944,0.6232724589428101,0.2535053364771925,0.4856959184229785
ETC,0.48690129000308097,0.5397260123228348,0.6661061592470339,0.6316369990507146,0.2285265595834847,0.5664183581729536,0.5909033664554793,0.6061865145241236,1.0,0.7657209499193192,0.6073528019629592,0.5830621891093507,0.5768728259196282,0.6422236456296299,0.48173274773527786,0.5721298366541557,0.7321322951206832,0.5294925861254842,0.6199554455748404,0.5746258974298329,0.4949125019382483,-0.004138130677576165,0.32308654654916935,0.6456769837501988,0.6849385742840116,0.24776936206883718,0.5365469124520101
ETH,0.5829312476269662,0.5926408545633715,0.7893812283124396,0.6915640429217839,0.23827702402510856,0.6328317940658352,0.668863971934325,0.6330350545172668,0.7657209499193192,1.0,0.6433732403963208,0.7219686157197928,0.6149948882576917,0.679048765680356,0.5342840321286483,0.6113259305478295,0.7524598341298919,0.5884799008124939,0.6778775849385403,0.6153772453460087,0.551847822293788,0.01698772074981269,0.4242684446785712,0.6773368820528067,0.7551571865099728,0.3065578260889484,0.5919733502465533
FIRO,0.504678862259425,0.5252382924486675,0.5945224871230067,0.5989742065549765,0.2382019975561347,0.5466616536203743,0.6006763276813754,0.5156407939081589,0.6073528019629592,0.6433732403963208,1.0,0.5116797589408874,0.549975129699121,0.5909354754746836,0.44375565549130536,0.5082471862110387,0.6187775369188516,0.5314933038330899,0.5949148683086843,0.5416522570906652,0.5049465693811018,0.03348663557169119,0.31435197241680496,0.5901530459771093,0.6018332262072972,0.25742055586764834,0.5399329564017737
GNO,0.4546248961585385,0.4872300586689597,0.6027285908758662,0.5339223838440406,0.21643020861609694,0.5156191491785002,0.5215594249135995,0.516319483470506,0.5830621891093507,0.7219686157197928,0.5116797589408874,1.0,0.47414750797471006,0.5352999384629705,0.42503186111479685,0.4819133114826874,0.5647212801219627,0.49412505719266886,0.5287197775508171,0.4848967552873903,0.46093181292522856,-0.004359732616417711,0.3081611134428098,0.5265700472473369,0.552970035372974,0.2589353174255679,0.4816902123351424
KMD,0.4773451869153928,0.6067255635883358,0.5639096990984146,0.5504065340488737,0.21400649949183503,0.5077732046506647,0.5515246150700831,0.4851735609660364,0.5768728259196282,0.6149948882576917,0.549975129699121,0.47414750797471006,1.0,0.6232776814824756,0.4279884736602266,0.49158555771324774,0.6061243689372077,0.5339874889187153,0.6063824925549515,0.5893892632944063,0.5090398331616462,0.026970816402804677,0.29599348032155137,0.5914834712371991,0.599674747300304,0.23698516256343166,0.49971275267609105
LSK,0.5062626221132442,0.6317552183327354,0.6287761250280962,0.6192208412316609,0.2378129146295535,0.5430447897085976,0.5855574934464881,0.560048084564111,0.6422236456296299,0.679048765680356,0.5909354754746836,0.5352999384629705,0.6232776814824756,1.0,0.467133337846304,0.5422366192230557,0.6602248949831625,0.5738811278084786,0.6483981626851144,0.6113898966594705,0.5285998843803119,0.033919579136133665,0.3376625043029727,0.6409924392924023,0.6327789555671721,0.2539362033186368,0.5371969385554339
MAID,0.404061201759443,0.39947093939206796,0.5635935056006031,0.48847324317132595,0.2108213952783739,0.4505721290766398,0.44660548977732883,0.4452465868097087,0.48173274773527786,0.5342840321286483,0.44375565549130536,0.42503186111479685,0.4279884736602266,0.467133337846304,1.0,0.3959033388070457,0.4779438030219577,0.3989622950140695,0.45023483388759017,0.405159267975502,0.39349300570208845,0.011225156148922654,0.26910392011345463,0.47431006636784173,0.49521745611497103,0.240604090581078,0.42824224859654136
MONA,0.4143363864063094,0.46716296536283003,0.6020414172178845,0.5420364810486616,0.18442841000127064,0.4990351797566926,0.5281000471564569,0.5015878825276795,0.5721298366541557,0.6113259305478295,0.5082471862110387,0.4819133114826874,0.49158555771324774,0.5422366192230557,0.3959033388070457,1.0,0.5705402676654585,0.4416052361238461,0.5533496347845857,0.4971828003405508,0.43542402234609906,0.029528514582369342,0.29811232204475313,0.5614725658990251,0.5807879393688568,0.2905533123064668,0.4711527676890634
QTUM,0.535874716793031,0.5598765844214262,0.6815745171383796,0.6692434646788045,0.25403427822687796,0.5886135469042295,0.6281194959029214,0.6172940800127734,0.7321322951206832,0.7524598341298919,0.6187775369188516,0.5647212801219627,0.6061243689372077,0.6602248949831625,0.4779438030219577,0.5705402676654585,1.0,0.5665989834708349,0.6628315365292454,0.6171233053150967,0.5362640135111332,0.024900024925295937,0.3585098973728255,0.6848955477325308,0.711167434009058,0.26592179077032285,0.5816728359314018
RLC,0.4693384165126505,0.5232001604405146,0.5266926423911049,0.5542193042243343,0.19940862281486912,0.4752988746969014,0.5324107068012512,0.49632275803585607,0.5294925861254842,0.5884799008124939,0.5314933038330899,0.49412505719266886,0.5339874889187153,0.5738811278084786,0.3989622950140695,0.4416052361238461,0.5665989834708349,1.0,0.557656320890875,0.5141246189856168,0.5149508777098948,-0.004103944248715809,0.28338156878962484,0.5497865384273891,0.5600033840327697,0.20700863358537103,0.49563438433031426
SC,0.5271285720486427,0.5956528666265343,0.660928911429915,0.6519351151094801,0.2702881204819159,0.5693971015065552,0.6728450088773521,0.5988295721102848,0.6199554455748404,0.6778775849385403,0.5949148683086843,0.5287197775508171,0.6063824925549515,0.6483981626851144,0.45023483388759017,0.5533496347845857,0.6628315365292454,0.557656320890875,1.0,0.6238471680586495,0.5447479231827483,0.0448881756865328,0.333085384989928,0.6798546829835472,0.6528102336813808,0.23705964159623566,0.5616914856540344
STEEM,0.45491658924893585,0.6290908281356183,0.5711353525632126,0.5681057934578353,0.22943445983338592,0.5201196210957056,0.5388101315004378,0.490152704115403,0.5746258974298329,0.6153772453460087,0.5416522570906652,0.4848967552873903,0.5893892632944063,0.6113898966594705,0.405159267975502,0.4971828003405508,0.6171233053150967,0.5141246189856168,0.6238471680586495,1.0,0.5344758648355901,0.01801928665402247,0.31982066077287913,0.607614867195259,0.5847864257589641,0.22147523395168695,0.4869071965214155
SYS,0.4425786853882043,0.4919073352716706,0.5088639565223345,0.4978186126934017,0.2283528928807169,0.48591510255921777,0.5132633636892254,0.4799634803565883,0.4949125019382483,0.551847822293788,0.5049465693811018,0.46093181292522856,0.5090398331616462,0.5285998843803119,0.39349300570208845,0.43542402234609906,0.5362640135111332,0.5149508777098948,0.5447479231827483,0.5344758648355901,1.0,0.0023204614920754206,0.2671154663702619,0.5393391840636496,0.5313190551911255,0.25409735811977713,0.48928883173580856
USDT,0.060254003112675925,-0.01575921560775173,0.051551808887454406,0.04223546588786943,0.08499481555490833,0.02079777691315571,0.02244858479999154,0.05735752184860077,-0.004138130677576165,0.01698772074981269,0.03348663557169119,-0.004359732616417711,0.026970816402804677,0.033919579136133665,0.011225156148922654,0.029528514582369342,0.024900024925295937,-0.004103944248715809,0.0448881756865328,0.01801928665402247,0.0023204614920754206,1.0,0.018224782685480393,0.03970777168959992,0.008706066276170718,0.017357898434672493,0.04639674993973394
VERI,0.2654570049372481,0.32359965574694116,0.3801852488231569,0.320247101121025,0.1480862306381485,0.28572292773995955,0.32867125278388604,0.32490807947651335,0.32308654654916935,0.4242684446785712,0.31435197241680496,0.3081611134428098,0.29599348032155137,0.3376625043029727,0.26910392011345463,0.29811232204475313,0.3585098973728255,0.28338156878962484,0.333085384989928,0.31982066077287913,0.2671154663702619,0.018224782685480393,1.0,0.32422395779865054,0.3318199880695951,0.1860510765389679,0.2857726695158695
XEM,0.5077315838082068,0.5800996839076963,0.6263112438947241,0.6416257768352414,0.23701538031790237,0.5393375160526247,0.6203744541244447,0.5728532540527944,0.6456769837501988,0.6773368820528067,0.5901530459771093,0.5265700472473369,0.5914834712371991,0.6409924392924023,0.47431006636784173,0.5614725658990251,0.6848955477325308,0.5497865384273891,0.6798546829835472,0.607614867195259,0.5393391840636496,0.03970777168959992,0.32422395779865054,1.0,0.6729653968719231,0.2630852202711743,0.5358775239770137
XRP,0.5215226668928673,0.5501148963891256,0.6768775925320494,0.6359690894070146,0.23264352657620993,0.5516494797144883,0.6250538879824182,0.6232724589428101,0.6849385742840116,0.7551571865099728,0.6018332262072972,0.552970035372974,0.599674747300304,0.6327789555671721,0.49521745611497103,0.5807879393688568,0.711167434009058,0.5600033840327697,0.6528102336813808,0.5847864257589641,0.5313190551911255,0.008706066276170718,0.3318199880695951,0.6729653968719231,1.0,0.28043441117088846,0.5475312715369567
XWC,0.242226744398254,0.21866794055584907,0.3178328022251324,0.23055714311759823,0.1067927853772937,0.22686151292583742,0.25690512216911265,0.2535053364771925,0.24776936206883718,0.3065578260889484,0.25742055586764834,0.2589353174255679,0.23698516256343166,0.2539362033186368,0.240604090581078,0.2905533123064668,0.26592179077032285,0.20700863358537103,0.23705964159623566,0.22147523395168695,0.25409735811977713,0.017357898434672493,0.1860510765389679,0.2630852202711743,0.28043441117088846,1.0,0.1943657586116635
ZEN,0.49402609231360595,0.4893951448317672,0.544242592449307,0.5432342280527307,0.20894025554543288,0.490297607907496,0.5489220993573259,0.4856959184229785,0.5365469124520101,0.5919733502465533,0.5399329564017737,0.4816902123351424,0.49971275267609105,0.5371969385554339,0.42824224859654136,0.4711527676890634,0.5816728359314018,0.49563438433031426,0.5616914856540344,0.4869071965214155,0.48928883173580856,0.04639674993973394,0.2857726695158695,0.5358775239770137,0.5475312715369567,0.1943657586116635,1.0
