,ANT,ARK,BTC,BTS,CON,DCR,DGB,DOGE,ETC,ETH,FIRO,GNO,KMD,LSK,MAID,MONA,QTUM,RLC,SC,STEEM,SYS,USDT,VERI,XEM,XRP,XWC,ZEN
ANT,1.0,0.48427030981050573,0.5274683460790918,0.511383836021231,0.2206558097507218,0.43447222608157093,0.5090048185355505,0.4486317731473757,0.4859263799868766,0.5824570960458226,0.5065483536424839,0.45550001777036375,0.4815696008073444,0.5034083595805036,0.39636003334511166,0.41367652457378795,0.533651564685822,0.47293839286286643,0.5264044962763496,0.45597579311479147,0.4440917766081432,0.05249407587457461,0.2640785548139255,0.5013077878405373,0.5222733409155246,0.2165080381425348,0.4821745828281143
ARK,0.48427030981050573,1.0,0.518112006098948,0.5492733763038258,0.24543041329879128,0.5036827247667546,0.5189015435703397,0.45960067377670194,0.5364298109627064,0.5943056797935586,0.5270246670516785,0.48614033779170884,0.6137930282133507,0.6222221866560903,0.3966254794769743,0.46283300685741274,0.5586005139492359,0.5238580491995279,0.599830941154317,0.6344436093177948,0.49741443112569017,0.0022956858471977555,0.31822422020895896,0.5785716527953247,0.5513977053730933,0.22503929000305206,0.48773390373618236
BTC,0.5274683460790918,0.518112006098948,1.0,0.6556358901325942,0.2507614897968121,0.6436238503703023,0.6492409972556262,0.6446483652739884,0.6674320074846722,0.7885041420952328,0.599191083895907,0.6023444808853339,0.5609963269246635,0.6290274315054941,0.5629974405171898,0.6044492147095458,0.6835882960987538,0.5272833577355105,0.6606067290689519,0.5722355336939011,0.5089523235409018,0.051172426768536505,0.3819119379525457,0.6281096622908554,0.6792042754895117,0.3060583611602326,0.5453303148984822
BTS,0.511383836021231,0.5492733763038258,0.6556358901325942,1.0,0.20353456147479873,0.5500428580357606,0.6187908458898733,0.5680025861321701,0.63492226170825,0.6898289301234154,0.6016581067110164,0.5330323710315109,0.5535413670509589,0.6213910506110883,0.4879865333583685,0.5392885870247387,0.6706670986088705,0.5550061286796371,0.6498226424695458,0.5651321642119134,0.49632566926378185,0.029736085005854018,0.3152565906307648,0.6384725005166192,0.6362795817385628,0.21852485606449928,0.5384409719874963
CON,0.2206558097507218,0.24543041329879128,0.2507614897968121,0.20353456147479873,1.0,0.22516624929272205,0.22779679984358991,0.2119991909864569,0.22433164371544423,0.23527125694482656,0.23519036161044288,0.21193739370987152,0.2130413838173697,0.2376485202530787,0.21120939583223605,0.18622293586396244,0.25364511712893373,0.2018762582319782,0.27264432265997307,0.22759777555328803,0.22895988750154697,0.08214603410006834,0.15214918121901252,0.23426385657613796,0.22947679864624518,0.08704223127912962,0.20966303999447172
DCR,0.43447222608157093,0.5036827247667546,0.6436238503703023,0.5500428580357606,0.22516624929272205,1.0,0.533625395070129,0.5122227640229629,0.5704296761623698,0.6347792479969184,0.5504614333017362,0.5144164114946673,0.5108425808875245,0.5474674212749809,0.4537800777379107,0.4979078053543169,0.5880649774261337,0.4793449434906243,0.5722903607360948,0.5225578276301475,0.48383568419960954,0.0183919272505984,0.28423098354928367,0.5424414733185262,0.5534068319304569,0.22775875540148985,0.4874667322235159
DGB,0.5090048185355505,0.5189015435703397,0.6492409972556262,0.6187908458898733,0.22779679984358991,0.533625395070129,1.0,0.5679836928258339,0.5894783534687144,0.6686501764394526,0.6036206119122945,0.5201729798629154,0.5494045127591181,0.5889404833124042,0.44190912406199895,0.5237147992438665,0.6250160600668443,0.5333132387510342,0.6727614463241387,0.539308433203473,0.5133166158555552,0.026071304252713378,0.32618656539283974,0.615232763471667,0.6250091140859494,0.250535844531173,0.5473617592665244
DOGE,0.4486317731473757,0.45960067377670194,0.6446483652739884,0.5680025861321701,0.2119991909864569,0.5122227640229629,0.5679836928258339,1.0,0.6025942192942075,0.6310772895662801,0.5181182990677563,0.5117272727810712,0.4876892272351696,0.5592504400811612,0.43645192397987875,0.49883124390551636,0.6137400609538347,0.4934783290103766,0.5980198468948105,0.48809742695489916,0.4768803869117805,0.05706954227794479,0.3152447362216707,0.5683552342756084,0.6242631824320279,0.2608313814194332,0.47477173009397755
ETC,0.4859263799868766,0.5364298109627064,0.6674320074846722,0.63492226170825,0.22433164371544423,0.5704296761623698,0.5894783534687144,0.6025942192942075,1.0,0.7654224133159321,0.6097500651050747,0.581261222148671,0.5771045244497807,0.6404293533282063,0.4778083849747218,0.573221191879849,0.7279627652745464,0.5305592228895021,0.6175653112487991,0.5717111576536288,0.4948431966727579,0.013368499498487767,0.31907614973893655,0.6429157642750719,0.6861086407468657,0.2526445853659272,0.5357208001231402
ETH,0.5824570960458226,0.5943056797935586,0.7885041420952328,0.6898289301234154,0.23527125694482656,0.6347792479969184,0.6686501764394526,0.6310772895662801,0.7654224133159321,1.0,0.6497877595312512,0.7223306474112875,0.617772410509748,0.6793806506168399,0.5322771940825104,0.6082704187513184,0.7467691048325541,0.588650840533972,0.6746390021844999,0.6142802228265586,0.5525059841498856,0.02502672858578684,0.42529959152382185,0.6754767293767402,0.7571618948222597,0.304993396851227,0.5915336110150614
