TIMESTAMP,WOR33816_OPEN_PRICE_USD,WOR33816_HIGH_PRICE_USD,WOR33816_LOW_PRICE_USD,WOR33816_CLOSE_PRICE_USD,WOR33816_VOLUME_USD,WOR33816_DIVIDENDS_USD,WOR33816_STOCK_SPLITS_USD
2024-11-05 00:00:00+00:00,0.0010450000409036875,0.0017399999778717756,0.0008290000259876251,0.0010029999539256096,505565,0.0,0.0
2024-11-06 00:00:00+00:00,0.0010029999539256096,0.001303000026382506,0.0008999999845400453,0.0009740000241436064,47425,0.0,0.0
2024-11-07 00:00:00+00:00,0.0009740000241436064,0.0016090000281110406,0.0008149999775923789,0.0010239999974146485,61548,0.0,0.0
2024-11-08 00:00:00+00:00,0.0010239999974146485,0.0012390000047162175,0.0008520000264979899,0.0010219999821856618,20451,0.0,0.0
2024-11-09 00:00:00+00:00,0.0010219999821856618,0.0010590000310912728,0.0008500000112690032,0.0009869999485090375,14080,0.0,0.0
2024-11-10 00:00:00+00:00,0.0009869999485090375,0.0011050000321120024,0.0007730000070296228,0.0008820000221021473,13773,0.0,0.0
2024-11-11 00:00:00+00:00,0.0008820000221021473,0.0011220000451430678,0.0008019999950192869,0.0009459999855607748,13119,0.0,0.0
2024-11-12 00:00:00+00:00,0.0009459999855607748,0.0010450000409036875,0.0008319999906234443,0.0009069999796338379,14924,0.0,0.0
2024-11-13 00:00:00+00:00,0.0009069999796338379,0.0009519999730400741,0.0007719999994151294,0.0009159999899566174,15519,0.0,0.0
2024-11-14 00:00:00+00:00,0.0009159999899566174,0.001044000033289194,0.0008800000068731606,0.00092299998505041,6223,0.0,0.0
2024-11-15 00:00:00+00:00,0.00092299998505041,0.0010100000072270632,0.000826000003144145,0.0008410000009462237,7001,0.0,0.0
2024-11-16 00:00:00+00:00,0.0008229999803006649,0.0010730000212788582,0.0007949999999254942,0.0008730000117793679,12000,0.0,0.0
2024-11-17 00:00:00+00:00,0.0008730000117793679,0.0010809999657794833,0.0008379999781027436,0.0009360000258311629,4702,0.0,0.0
2024-11-18 00:00:00+00:00,0.0009360000258311629,0.001019999966956675,0.0008280000183731318,0.0008769999840296805,4524,0.0,0.0
2024-11-19 00:00:00+00:00,0.0008769999840296805,0.001285000005736947,0.0008670000243000686,0.0009960000170394778,9578,0.0,0.0
2024-11-20 00:00:00+00:00,0.0009960000170394778,0.0010679999832063913,0.0008960000122897327,0.0009730000165291131,4618,0.0,0.0
2024-11-21 00:00:00+00:00,0.0009730000165291131,0.0010089999996125698,0.000944000028539449,0.0009830000344663858,750,0.0,0.0
2024-11-22 00:00:00+00:00,0.0009830000344663858,0.0010130000300705433,0.0009510000236332417,0.0009640000062063336,1443,0.0,0.0
2024-11-23 00:00:00+00:00,0.0009640000062063336,0.0011020000092685223,0.0008280000183731318,0.0009030000073835254,4481,0.0,0.0
2024-11-24 00:00:00+00:00,0.0009030000073835254,0.0010100000072270632,0.000846999988425523,0.0010100000072270632,4254,0.0,0.0
2024-11-25 00:00:00+00:00,0.0010100000072270632,0.0010100000072270632,0.0008280000183731318,0.0009430000209249556,5185,0.0,0.0
2024-11-26 00:00:00+00:00,0.0009430000209249556,0.0010600000387057662,0.0008999999845400453,0.0009449999779462814,3504,0.0,0.0
2024-11-27 00:00:00+00:00,0.0009449999779462814,0.0012469999492168427,0.0006459999713115394,0.0008689999813213944,16868,0.0,0.0
2024-11-28 00:00:00+00:00,0.0008689999813213944,0.0008789999992586672,0.0008229999803006649,0.0008430000161752105,862,0.0,0.0
2024-11-29 00:00:00+00:00,0.0008430000161752105,0.0009130000253207982,0.0007680000271648169,0.0007680000271648169,3052,0.0,0.0
2024-11-30 00:00:00+00:00,0.0007680000271648169,0.0008399999933317304,0.0006169999833218753,0.0006590000120922923,8491,0.0,0.0
2024-12-01 00:00:00+00:00,0.0006590000120922923,0.0007459999760612845,0.0006510000093840063,0.0007450000266544521,888,0.0,0.0
2024-12-02 00:00:00+00:00,0.0007450000266544521,0.0007450000266544521,0.0006210000137798488,0.0006270000012591481,776,0.0,0.0
2024-12-03 00:00:00+00:00,0.0006270000012591481,0.0006699999794363976,0.0005169999785721302,0.0006580000044777989,3706,0.0,0.0
2024-12-04 00:00:00+00:00,0.0006580000044777989,0.0006699999794363976,0.0006179999909363687,0.0006179999909363687,387,0.0,0.0
2024-12-05 00:00:00+00:00,0.0006179999909363687,0.0008970000199042261,0.0006179999909363687,0.000893999997060746,2831,0.0,0.0
2024-12-06 00:00:00+00:00,0.0008370000286959112,0.0009190000128000975,0.000750000006519258,0.0007650000043213367,3746,0.0,0.0
2024-12-07 00:00:00+00:00,0.0007650000043213367,0.0007670000195503235,0.0006350000039674342,0.0006619999767281115,2128,0.0,0.0
2024-12-08 00:00:00+00:00,0.0006709999870508909,0.0007089999853633344,0.000661000027321279,0.0006719999946653843,1021,0.0,0.0
