TIMESTAMP,PCI_OPEN_PRICE_USD,PCI_HIGH_PRICE_USD,PCI_LOW_PRICE_USD,PCI_CLOSE_PRICE_USD,PCI_VOLUME_USD,PCI_DIVIDENDS_USD,PCI_STOCK_SPLITS_USD
2020-03-05 00:00:00+00:00,0.10469599813222885,0.10697100311517715,0.10208600014448166,0.10209300369024277,586838,0.0,0.0
2020-03-06 00:00:00+00:00,0.10209300369024277,0.10746999830007553,0.10103899985551834,0.10339000076055527,721816,0.0,0.0
2020-03-07 00:00:00+00:00,0.1033720001578331,0.11398900300264359,0.10266000032424927,0.10845799744129181,1242814,0.0,0.0
2020-03-08 00:00:00+00:00,0.10845799744129181,0.10994800180196762,0.10263899713754654,0.1038609966635704,528973,0.0,0.0
2020-03-09 00:00:00+00:00,0.10380999743938446,0.11213699728250504,0.10155600309371948,0.1040859967470169,748087,0.0,0.0
2020-03-10 00:00:00+00:00,0.10411299765110016,0.11379200220108032,0.10409100353717804,0.10638000071048737,812882,0.0,0.0
2020-03-11 00:00:00+00:00,0.10635700076818466,0.10848700255155563,0.10377500206232071,0.10496799647808075,734144,0.0,0.0
2020-03-12 00:00:00+00:00,0.1049799993634224,0.10500200092792511,0.08101300150156021,0.08119899779558182,709641,0.0,0.0
2020-03-13 00:00:00+00:00,0.08120899647474289,0.09589800238609314,0.07243900001049042,0.08781100064516068,727535,0.0,0.0
2020-03-14 00:00:00+00:00,0.08784099668264389,0.09039200097322464,0.08698199689388275,0.08957000076770782,733949,0.0,0.0
2020-03-15 00:00:00+00:00,0.08957000076770782,0.09596099704504013,0.08951599895954132,0.09526100009679794,682078,0.0,0.0
2020-03-16 00:00:00+00:00,0.09525100141763687,0.10255999863147736,0.09327100217342377,0.09600099921226501,707935,0.0,0.0
2020-03-17 00:00:00+00:00,0.09529999643564224,0.09632699936628342,0.0892219990491867,0.09088700264692307,728424,0.0,0.0
2020-03-18 00:00:00+00:00,0.09106700122356415,0.09539400041103363,0.08801399916410446,0.09143000096082687,725168,0.0,0.0
2020-03-19 00:00:00+00:00,0.09143000096082687,0.0985649973154068,0.08658699691295624,0.09613499790430069,518663,0.0,0.0
2020-03-20 00:00:00+00:00,0.09611199796199799,0.09854599833488464,0.09213799983263016,0.0955749973654747,96329,0.0,0.0
2020-03-21 00:00:00+00:00,0.0955749973654747,0.09754899889230728,0.09377899765968323,0.09707900136709213,537034,0.0,0.0
2020-03-22 00:00:00+00:00,0.0971129983663559,0.09797699749469757,0.09405999630689621,0.09682299941778183,493238,0.0,0.0
2020-03-23 00:00:00+00:00,0.09682299941778183,0.09695799648761749,0.09332600235939026,0.09495600312948227,496877,0.0,0.0
2020-03-24 00:00:00+00:00,0.09515699744224548,0.09858600050210953,0.09400100260972977,0.09781699627637863,614770,0.0,0.0
2020-03-25 00:00:00+00:00,0.09785500168800354,0.09969999641180038,0.09564600139856339,0.09786999970674515,651783,0.0,0.0
2020-03-26 00:00:00+00:00,0.09786999970674515,0.09848599880933762,0.09422300010919571,0.095660001039505,770368,0.0,0.0
2020-03-27 00:00:00+00:00,0.09567700326442719,0.09886100143194199,0.09312599897384644,0.09482599794864655,546670,0.0,0.0
2020-03-28 00:00:00+00:00,0.09481500089168549,0.09678199887275696,0.0933459997177124,0.0953890010714531,359769,0.0,0.0
2020-03-29 00:00:00+00:00,0.09539200365543365,0.09618700295686722,0.09442199766635895,0.09481199830770493,539733,0.0,0.0
2020-03-30 00:00:00+00:00,0.09482400119304657,0.09717900305986404,0.09093199670314789,0.09646899998188019,582758,0.0,0.0
2020-03-31 00:00:00+00:00,0.0964839980006218,0.09887000173330307,0.09456299990415573,0.09619399905204773,590580,0.0,0.0
2020-04-01 00:00:00+00:00,0.09619399905204773,0.09694699943065643,0.09236200153827667,0.09401600062847137,653828,0.0,0.0
2020-04-02 00:00:00+00:00,0.09404599666595459,0.09779100120067596,0.09278900176286697,0.09628599882125854,692845,0.0,0.0
2020-04-03 00:00:00+00:00,0.09630600363016129,0.09758500009775162,0.09386000037193298,0.09477899968624115,529396,0.0,0.0
2020-04-04 00:00:00+00:00,0.09481299668550491,0.09542900323867798,0.09195700287818909,0.09424400329589844,614539,0.0,0.0
2020-04-05 00:00:00+00:00,0.09424500167369843,0.09496200084686279,0.0920410007238388,0.09233400225639343,559849,0.0,0.0
2020-04-06 00:00:00+00:00,0.09233999997377396,0.09459999948740005,0.0874980017542839,0.09192000329494476,462328,0.0,0.0
2020-04-07 00:00:00+00:00,0.09190300107002258,0.09500099718570709,0.09068100154399872,0.09270499646663666,498877,0.0,0.0
2020-04-08 00:00:00+00:00,0.09272000193595886,0.09440799802541733,0.0915289968252182,0.09349700063467026,348994,0.0,0.0
2020-04-09 00:00:00+00:00,0.09347700327634811,0.09412399679422379,0.09249799698591232,0.09327799826860428,299494,0.0,0.0
2020-04-10 00:00:00+00:00,0.09328199923038483,0.09369999915361404,0.0908380001783371,0.09167499840259552,261962,0.0,0.0
2020-04-11 00:00:00+00:00,0.09167499840259552,0.09265699982643127,0.09023500233888626,0.09074299782514572,246423,0.0,0.0
2020-04-12 00:00:00+00:00,0.09064000099897385,0.09122499823570251,0.09030500054359436,0.09064599871635437,115427,0.0,0.0
2020-04-13 00:00:00+00:00,0.09102600067853928,0.09102600067853928,0.08747400343418121,0.0889739990234375,416543,0.0,0.0
2020-04-14 00:00:00+00:00,0.0889739990234375,0.090488001704216,0.08875799924135208,0.08931999653577805,340240,0.0,0.0
2020-04-15 00:00:00+00:00,0.08930899947881699,0.09057699888944626,0.08529099822044373,0.08674699813127518,485300,0.0,0.0
2020-04-16 00:00:00+00:00,0.08668400347232819,0.08671700209379196,0.08242200314998627,0.08541399985551834,399511,0.0,0.0
