TIMESTAMP,JAE_OPEN_PRICE_USD,JAE_HIGH_PRICE_USD,JAE_LOW_PRICE_USD,JAE_CLOSE_PRICE_USD,JAE_VOLUME_USD,JAE_DIVIDENDS_USD,JAE_STOCK_SPLITS_USD
2025-03-11 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.499999936844688e-05,2.499999936844688e-05,64590,0.0,0.0
2025-03-12 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,1.9999999494757503e-05,2.2000000171829015e-05,59262,0.0,0.0
2025-03-13 00:00:00+00:00,2.2000000171829015e-05,2.700000004551839e-05,1.5999999959603883e-05,1.5999999959603883e-05,104687,0.0,0.0
2025-03-14 00:00:00+00:00,1.5999999959603883e-05,2.4000000848900527e-05,1.5999999959603883e-05,2.300000051036477e-05,36042,0.0,0.0
2025-03-15 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.300000051036477e-05,2.300000051036477e-05,23667,0.0,0.0
2025-03-16 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.5999999959603883e-05,1.700000029813964e-05,34260,0.0,0.0
2025-03-17 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,22749,0.0,0.0
2025-03-18 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,19189,0.0,0.0
2025-03-19 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,22720,0.0,0.0
2025-03-20 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,24742,0.0,0.0
2025-03-21 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,17328,0.0,0.0
2025-03-22 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,14358,0.0,0.0
2025-03-23 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2999999853491317e-05,19697,0.0,0.0
2025-03-24 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,26456,0.0,0.0
2025-03-25 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.9999999949504854e-06,1.2000000424450263e-05,14441,0.0,0.0
2025-03-26 00:00:00+00:00,1.2000000424450263e-05,1.8000000636675395e-05,1.2000000424450263e-05,1.700000029813964e-05,38505,0.0,0.0
2025-03-27 00:00:00+00:00,1.700000029813964e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,7371,0.0,0.0
2025-03-28 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,17431,0.0,0.0
2025-03-29 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,15395,0.0,0.0
2025-03-30 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,14934,0.0,0.0
2025-03-31 00:00:00+00:00,1.8000000636675395e-05,1.9999999494757503e-05,1.700000029813964e-05,1.8999999156221747e-05,31360,0.0,0.0
2025-04-01 00:00:00+00:00,1.8999999156221747e-05,3.9999998989515007e-05,1.8999999156221747e-05,3.199999991920777e-05,153739,0.0,0.0
2025-04-02 00:00:00+00:00,3.199999991920777e-05,3.600000127335079e-05,2.700000004551839e-05,3.600000127335079e-05,91715,0.0,0.0
2025-04-03 00:00:00+00:00,3.600000127335079e-05,4.600000102072954e-05,2.8000000384054147e-05,3.099999958067201e-05,156412,0.0,0.0
2025-04-04 00:00:00+00:00,3.099999958067201e-05,4.5000000682193786e-05,2.9999999242136255e-05,4.099999932805076e-05,584883,0.0,0.0
2025-04-05 00:00:00+00:00,4.099999932805076e-05,4.5000000682193786e-05,3.7999998312443495e-05,4.099999932805076e-05,532283,0.0,0.0
2025-04-06 00:00:00+00:00,4.099999932805076e-05,4.8999998398358e-05,3.9999998989515007e-05,4.5000000682193786e-05,530889,0.0,0.0
2025-04-07 00:00:00+00:00,4.5000000682193786e-05,4.8999998398358e-05,4.199999966658652e-05,4.400000034365803e-05,547189,0.0,0.0
2025-04-08 00:00:00+00:00,4.400000034365803e-05,8.499999967170879e-05,4.400000034365803e-05,8.099999831756577e-05,608058,0.0,0.0
2025-04-09 00:00:00+00:00,8.099999831756577e-05,0.000195999993593432,7.999999797903001e-05,0.00014600000577047467,863550,0.0,0.0
2025-04-10 00:00:00+00:00,0.00014600000577047467,0.00018600000475998968,0.00011800000356743112,0.0001320000010309741,714097,0.0,0.0
2025-04-11 00:00:00+00:00,0.0001320000010309741,0.00015500000154133886,0.00012199999764561653,0.00012599999899975955,667662,0.0,0.0
2025-04-12 00:00:00+00:00,0.00012599999899975955,0.00013299999409355223,9.300000237999484e-05,0.00012700000661425292,638406,0.0,0.0
2025-04-13 00:00:00+00:00,0.00012700000661425292,0.00014899999951012433,0.00011999999696854502,0.0001230000052601099,605076,0.0,0.0
2025-04-14 00:00:00+00:00,0.0001230000052601099,0.00014600000577047467,0.00011999999696854502,0.00013299999409355223,166190,0.0,0.0
2025-04-15 00:00:00+00:00,0.00013299999409355223,0.00015900000289548188,0.00012799999967683107,0.0001429999974789098,225540,0.0,0.0
2025-04-16 00:00:00+00:00,0.0001429999974789098,0.00016199999663513154,0.00012799999967683107,0.00014699999883305281,760339,0.0,0.0
2025-04-17 00:00:00+00:00,0.00014699999883305281,0.00018600000475998968,0.00013499999477062374,0.00017499999376013875,335365,0.0,0.0
2025-04-18 00:00:00+00:00,0.00017499999376013875,0.00025099999038502574,0.0001740000006975606,0.00021100000594742596,679732,0.0,0.0
2025-04-19 00:00:00+00:00,0.00021100000594742596,0.00056900002527982,0.00020900000527035445,0.00044299999717622995,1504129,0.0,0.0
2025-04-20 00:00:00+00:00,0.0004450000124052167,0.000610999995842576,0.000307999987853691,0.00042699999175965786,1897931,0.0,0.0
2025-04-21 00:00:00+00:00,0.00042699999175965786,0.000506000011228025,0.00031400000443682075,0.0003859999997075647,1174693,0.0,0.0
2025-04-22 00:00:00+00:00,0.0003859999997075647,0.0005109999910928309,0.00036199999158270657,0.0004199999966658652,1172754,0.0,0.0
2025-04-23 00:00:00+00:00,0.0004199999966658652,0.0004360000020824373,0.00036100001307204366,0.00036800000816583633,727167,0.0,0.0
2025-04-24 00:00:00+00:00,0.00036800000816583633,0.0004090000002179295,0.0002629999944474548,0.00032699998700991273,750577,0.0,0.0
2025-04-25 00:00:00+00:00,0.00032699998700991273,0.00038899999344721437,0.00030300000798888505,0.00033099998836405575,717883,0.0,0.0
2025-04-26 00:00:00+00:00,0.00033099998836405575,0.00036700000055134296,0.00030700000934302807,0.00034699999378062785,645000,0.0,0.0
2025-04-27 00:00:00+00:00,0.00034500000765547156,0.00042699999175965786,0.0003420000139158219,0.00038300000596791506,657722,0.0,0.0
2025-04-28 00:00:00+00:00,0.00038300000596791506,0.0003870000073220581,0.00018699999782256782,0.00024399999529123306,3036705,0.0,0.0
2025-04-29 00:00:00+00:00,0.00024399999529123306,0.0003000000142492354,0.0002229999954579398,0.00027099999715574086,3993062,0.0,0.0
2025-04-30 00:00:00+00:00,0.00027099999715574086,0.00028300000121816993,0.0001610000035725534,0.00020399999630171806,1868768,0.0,0.0
2025-05-01 00:00:00+00:00,0.00020399999630171806,0.00021300000662449747,4.099999932805076e-05,0.00014400000509340316,1425602,0.0,0.0
