TIMESTAMP,BBSOL_OPEN_PRICE_USD,BBSOL_HIGH_PRICE_USD,BBSOL_LOW_PRICE_USD,BBSOL_CLOSE_PRICE_USD,BBSOL_VOLUME_USD,BBSOL_DIVIDENDS_USD,BBSOL_STOCK_SPLITS_USD
2024-11-07 00:00:00+00:00,194.15672302246094,204.21372985839844,192.7823028564453,201.9078826904297,3291741,0.0,0.0
2024-11-08 00:00:00+00:00,201.9078826904297,212.05572509765625,201.9078826904297,206.5742645263672,5129278,0.0,0.0
2024-11-09 00:00:00+00:00,206.5742645263672,210.35365295410156,202.5123291015625,208.2120819091797,2451767,0.0,0.0
2024-11-10 00:00:00+00:00,208.2120819091797,221.90487670898438,206.33001708984375,216.9570770263672,3462649,0.0,0.0
2024-11-11 00:00:00+00:00,216.9570770263672,231.1870880126953,213.6528778076172,230.6408233642578,7572709,0.0,0.0
2024-11-12 00:00:00+00:00,230.6408233642578,233.13027954101562,213.17807006835938,220.34918212890625,6032573,0.0,0.0
2024-11-13 00:00:00+00:00,220.34918212890625,228.59820556640625,209.12806701660156,222.96795654296875,8755788,0.0,0.0
2024-11-14 00:00:00+00:00,222.96795654296875,230.8037109375,214.9183807373047,217.1038818359375,5051618,0.0,0.0
2024-11-15 00:00:00+00:00,217.1024169921875,227.59942626953125,212.69772338867188,226.2039031982422,3055537,0.0,0.0
2024-11-16 00:00:00+00:00,227.73741149902344,229.43113708496094,222.08084106445312,224.0514373779297,1676004,0.0,0.0
2024-11-17 00:00:00+00:00,224.194580078125,249.68759155273438,220.7457733154297,245.7521209716797,6444383,0.0,0.0
2024-11-18 00:00:00+00:00,245.7521209716797,257.2494812011719,243.5576171875,248.88119506835938,2894644,0.0,0.0
2024-11-19 00:00:00+00:00,248.88119506835938,256.2561340332031,243.7938690185547,246.35208129882812,1634289,0.0,0.0
2024-11-20 00:00:00+00:00,246.35208129882812,251.0426025390625,239.86204528808594,244.70037841796875,2719689,0.0,0.0
2024-11-21 00:00:00+00:00,244.70037841796875,268.9687194824219,239.66970825195312,266.14752197265625,3394740,0.0,0.0
2024-11-22 00:00:00+00:00,266.14752197265625,273.92462158203125,262.74566650390625,266.0777587890625,3086864,0.0,0.0
2024-11-23 00:00:00+00:00,266.0777587890625,274.00189208984375,263.24493408203125,264.9884948730469,1630624,0.0,0.0
2024-11-24 00:00:00+00:00,264.9884948730469,269.3388977050781,252.35098266601562,263.4104919433594,1532421,0.0,0.0
2024-11-25 00:00:00+00:00,263.4104919433594,266.2621154785156,241.13182067871094,244.08216857910156,2242037,0.0,0.0
2024-11-26 00:00:00+00:00,244.08216857910156,248.54953002929688,231.4599609375,239.6240997314453,2351439,0.0,0.0
2024-11-27 00:00:00+00:00,239.6240997314453,252.09454345703125,237.9331817626953,250.9817657470703,2231152,0.0,0.0
2024-11-28 00:00:00+00:00,250.9817657470703,254.29522705078125,242.822998046875,247.48703002929688,2276099,0.0,0.0
2024-11-29 00:00:00+00:00,247.48703002929688,256.7591247558594,246.50128173828125,253.5120086669922,4058292,0.0,0.0
2024-11-30 00:00:00+00:00,253.51202392578125,255.099365234375,247.5657196044922,247.5657196044922,1370867,0.0,0.0
2024-12-01 00:00:00+00:00,247.5657196044922,249.3930206298828,244.38990783691406,247.0595245361328,3003802,0.0,0.0
2024-12-02 00:00:00+00:00,247.0595245361328,247.7604217529297,230.12770080566406,234.69593811035156,5433695,0.0,0.0
2024-12-03 00:00:00+00:00,234.69593811035156,249.38162231445312,224.8389892578125,244.15914916992188,3377463,0.0,0.0
2024-12-04 00:00:00+00:00,244.15914916992188,250.43756103515625,234.65916442871094,238.36740112304688,2627005,0.0,0.0
2024-12-05 00:00:00+00:00,238.36740112304688,254.3407440185547,233.14219665527344,243.53907775878906,4665171,0.0,0.0
2024-12-06 00:00:00+00:00,247.35484313964844,256.28009033203125,241.09268188476562,247.23065185546875,2173772,0.0,0.0
2024-12-07 00:00:00+00:00,247.23065185546875,253.33773803710938,244.58526611328125,248.85488891601562,2941075,0.0,0.0
2024-12-08 00:00:00+00:00,249.6060333251953,251.6107177734375,243.925048828125,247.6890106201172,1624059,0.0,0.0
2024-12-09 00:00:00+00:00,247.6890106201172,247.6890106201172,219.94606018066406,226.78128051757812,2128416,0.0,0.0
2024-12-10 00:00:00+00:00,226.78128051757812,230.01718139648438,212.5421905517578,223.1974639892578,1941151,0.0,0.0
2024-12-11 00:00:00+00:00,223.1974639892578,240.6476593017578,221.21380615234375,237.57119750976562,1988221,0.0,0.0
2024-12-12 00:00:00+00:00,237.57119750976562,244.68287658691406,236.09837341308594,237.51268005371094,4260529,0.0,0.0
2024-12-13 00:00:00+00:00,237.51268005371094,238.35108947753906,230.7386474609375,234.60386657714844,1841618,0.0,0.0
2024-12-14 00:00:00+00:00,234.60386657714844,237.07229614257812,225.0117645263672,229.54220581054688,1867030,0.0,0.0
2024-12-15 00:00:00+00:00,229.54220581054688,234.91835021972656,225.49365234375,233.6427459716797,1157802,0.0,0.0
