,MSE,RMSE,MAE,MAPE,R2
0,0.002622480773360559,0.05121016279373225,0.03951375666666666,0.05285535984134429,0.857861947465058
1,0.0006361897869613444,0.025222802916435444,0.01822795193548385,0.02858408793933699,0.7839257352897677
2,0.005400893777000354,0.0734907734140848,0.05634311870967741,0.052675667803716866,0.8637195740303669
3,0.004207713746357525,0.06486689252891281,0.044444387000000016,0.04130765155678125,0.7570155559858622
4,0.0015423763234409067,0.03927309923396557,0.026518148709677416,0.024535495591491374,-0.15418907638027024
5,0.001777167253146487,0.0421564615823777,0.03340424233333337,0.03029739266606379,0.7915849082963882
6,0.001469301811539815,0.03833147285899428,0.030779878387096754,0.03567515918819139,0.6020362519827211
7,0.000627322438163516,0.02504640569350253,0.01848256193548388,0.026204062734070162,0.9098499033492895
8,0.0023823995091051806,0.04880983004585429,0.037438028214285705,0.04882438112493814,0.5996805567074442
9,0.0006116687686481035,0.02473193823071907,0.018373363870967743,0.023484067330515817,0.6950876661315553
10,0.0007100556497653035,0.026646869417725295,0.020584210333333332,0.028577616242752124,0.8285771619334799
11,0.0010072652411901425,0.03173744225973704,0.022957314230769223,0.04913017846658881,0.8659976752735016
Mean,0.0019162362565566032,0.04096034591467009,0.030588913527231282,0.03684592670714925,0.7000956550054304
