TIMESTAMP,SECT28696_OPEN_PRICE_USD,SECT28696_HIGH_PRICE_USD,SECT28696_LOW_PRICE_USD,SECT28696_CLOSE_PRICE_USD,SECT28696_VOLUME_USD,SECT28696_DIVIDENDS_USD,SECT28696_STOCK_SPLITS_USD
2023-12-13 00:00:00+00:00,0.19381000101566315,0.26384401321411133,0.1754949986934662,0.2132830023765564,130503,0.0,0.0
2023-12-14 00:00:00+00:00,0.21327300369739532,0.21995699405670166,0.16389800608158112,0.17824000120162964,90146,0.0,0.0
2023-12-15 00:00:00+00:00,0.17827199399471283,0.19001199305057526,0.15657299757003784,0.17141899466514587,68820,0.0,0.0
2023-12-16 00:00:00+00:00,0.1714020073413849,0.25832599401474,0.15937800705432892,0.16794100403785706,112163,0.0,0.0
2023-12-17 00:00:00+00:00,0.16802500188350677,0.2214069962501526,0.1678590029478073,0.2142390012741089,75397,0.0,0.0
2023-12-18 00:00:00+00:00,0.21425199508666992,0.24286499619483948,0.172776997089386,0.20428000390529633,134687,0.0,0.0
2023-12-19 00:00:00+00:00,0.204243004322052,0.24303700029850006,0.16718299686908722,0.18645699322223663,119299,0.0,0.0
2023-12-20 00:00:00+00:00,0.18644799292087555,0.21008799970149994,0.1705780029296875,0.1879339963197708,62661,0.0,0.0
2023-12-21 00:00:00+00:00,0.1880819946527481,0.21254999935626984,0.15931899845600128,0.17628900706768036,44735,0.0,0.0
2023-12-22 00:00:00+00:00,0.1763170063495636,0.1929139941930771,0.17089200019836426,0.17101000249385834,22599,0.0,0.0
2023-12-23 00:00:00+00:00,0.1709969937801361,0.177947998046875,0.1614850014448166,0.1687600016593933,25594,0.0,0.0
2023-12-24 00:00:00+00:00,0.168722003698349,0.1698639988899231,0.15542900562286377,0.1675489991903305,25479,0.0,0.0
2023-12-25 00:00:00+00:00,0.16749000549316406,0.17823199927806854,0.10770100355148315,0.16204600036144257,82097,0.0,0.0
2023-12-26 00:00:00+00:00,0.1620579957962036,0.16447800397872925,0.14862799644470215,0.1590290069580078,18389,0.0,0.0
2023-12-27 00:00:00+00:00,0.1590380072593689,0.16847899556159973,0.12631100416183472,0.15004700422286987,34974,0.0,0.0
2023-12-28 00:00:00+00:00,0.14999499917030334,0.17172400653362274,0.1354449987411499,0.13797800242900848,26093,0.0,0.0
2023-12-29 00:00:00+00:00,0.13797800242900848,0.18705999851226807,0.13609600067138672,0.1661899983882904,41238,0.0,0.0
