TIMESTAMP,CATLIFE_OPEN_PRICE_USD,CATLIFE_HIGH_PRICE_USD,CATLIFE_LOW_PRICE_USD,CATLIFE_CLOSE_PRICE_USD,CATLIFE_VOLUME_USD,CATLIFE_DIVIDENDS_USD,CATLIFE_STOCK_SPLITS_USD
2024-08-08 00:00:00+00:00,9.500000305706635e-05,0.00011300000187475234,9.40000027185306e-05,9.500000305706635e-05,1962,0.0,0.0
2024-08-09 00:00:00+00:00,0.00031900001340545714,0.000830999983008951,0.00031800000579096377,0.0005249999812804163,13435,0.0,0.0
2024-08-10 00:00:00+00:00,0.0005249999812804163,0.0006099999882280827,0.00042100000428035855,0.000506000011228025,4108,0.0,0.0
2024-08-11 00:00:00+00:00,0.000506000011228025,0.0005290000117383897,0.0003980000037699938,0.00042799999937415123,1767,0.0,0.0
2024-08-12 00:00:00+00:00,0.00042799999937415123,0.00046800001291558146,0.00039400000241585076,0.0004459999909158796,11698,0.0,0.0
2024-08-13 00:00:00+00:00,0.000446999998530373,0.0005339999916031957,0.0004149999876972288,0.0005009999731555581,47555,0.0,0.0
2024-08-14 00:00:00+00:00,0.0005009999731555581,0.0009210000280290842,0.0004990000161342323,0.0008370000286959112,14697,0.0,0.0
2024-08-15 00:00:00+00:00,0.0008609999786131084,0.0018909999635070562,0.0007409999961964786,0.0016120000509545207,58241,0.0,0.0
2024-08-16 00:00:00+00:00,0.0017310000257566571,0.002471999963745475,0.0008360000210814178,0.002217999892309308,68215,0.0,0.0
2024-08-17 00:00:00+00:00,0.0022990000434219837,0.0027979998849332333,0.0004820000031031668,0.0016410000389441848,51407,0.0,0.0
2024-08-18 00:00:00+00:00,0.0014049999881535769,0.0015330000314861536,0.0004529999860096723,0.0006520000169984996,32565,0.0,0.0
2024-08-19 00:00:00+00:00,0.0006520000169984996,0.0010920000495389104,0.0006120000034570694,0.0009180000051856041,24091,0.0,0.0
2024-08-20 00:00:00+00:00,0.0009350000182166696,0.0009560000034980476,0.00020599999697878957,0.00046400001156143844,32327,0.0,0.0
