TIMESTAMP,BOG24731_OPEN_PRICE_USD,BOG24731_HIGH_PRICE_USD,BOG24731_LOW_PRICE_USD,BOG24731_CLOSE_PRICE_USD,BOG24731_VOLUME_USD,BOG24731_DIVIDENDS_USD,BOG24731_STOCK_SPLITS_USD
2023-04-26 00:00:00+00:00,,,,0.0,250661,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,294096,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,127691,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,20241,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,61830,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,142245,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,1957063,0.0,0.0
2023-05-03 00:00:00+00:00,,,,0.0,1444573,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,545234,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,458868,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,969305,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,852387,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,858918,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,350039,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,323598,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,234686,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,133624,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,303098,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,138132,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,401830,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,357640,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,197256,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,223922,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,87253,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,27530,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,29006,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,207489,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,118692,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,39476,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,161425,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,47956,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,25040,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,71732,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,108532,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,15764,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,17265,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,112304,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,6374,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,1820,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,8845,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,7244,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,5552,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,15389,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,7829,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,1968,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,12525,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,6302,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,6347,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,2348,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,976,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,2593,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,2551,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,1051,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,3135,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,27077,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,5540,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,12494,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,894,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,4063,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,898,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,1431,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,13242,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,1186,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,2683,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,2236,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,39,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,1350,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,5287,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,958,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,868,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,5666,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,8091,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,191,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,295,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,4668,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,610,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,45,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,2370,0.0,0.0
