TIMESTAMP,ABRA35541_OPEN_PRICE_USD,ABRA35541_HIGH_PRICE_USD,ABRA35541_LOW_PRICE_USD,ABRA35541_CLOSE_PRICE_USD,ABRA35541_VOLUME_USD,ABRA35541_DIVIDENDS_USD,ABRA35541_STOCK_SPLITS_USD
2025-03-18 00:00:00+00:00,1.0907050371170044,1.0921950340270996,1.0792969465255737,1.0875940322875977,20514,0.0,0.0
2025-03-19 00:00:00+00:00,1.0875940322875977,1.0931609869003296,1.0828449726104736,1.0910439491271973,26598,0.0,0.0
2025-03-20 00:00:00+00:00,1.0910439491271973,1.1023180484771729,1.086635947227478,1.1004669666290283,31168,0.0,0.0
2025-03-21 00:00:00+00:00,1.1004669666290283,1.1115959882736206,1.0978009700775146,1.1115959882736206,0,0.0,0.0
2025-03-22 00:00:00+00:00,1.1115959882736206,1.112089991569519,1.0942230224609375,1.0956130027770996,28969,0.0,0.0
2025-03-23 00:00:00+00:00,1.0956130027770996,1.1213359832763672,1.0953940153121948,1.1179070472717285,37649,0.0,0.0
2025-03-24 00:00:00+00:00,1.1179070472717285,1.1476850509643555,1.1165729761123657,1.1476850509643555,39010,0.0,0.0
2025-03-25 00:00:00+00:00,1.1476850509643555,1.148313045501709,1.1315799951553345,1.142369031906128,32328,0.0,0.0
2025-03-26 00:00:00+00:00,1.142369031906128,1.1523849964141846,1.1342600584030151,1.1523849964141846,33863,0.0,0.0
2025-03-27 00:00:00+00:00,1.1523849964141846,1.165423035621643,1.1409579515457153,1.1587979793548584,41025,0.0,0.0
2025-03-28 00:00:00+00:00,1.1587979793548584,1.1656049489974976,1.1399359703063965,1.1656049489974976,47858,0.0,0.0
2025-03-29 00:00:00+00:00,1.1656049489974976,1.1753920316696167,1.1592340469360352,1.1751099824905396,33457,0.0,0.0
2025-03-30 00:00:00+00:00,1.1751099824905396,1.1855950355529785,1.168524980545044,1.172508955001831,30507,0.0,0.0
2025-03-31 00:00:00+00:00,1.172508955001831,1.1819709539413452,1.172508955001831,1.1802860498428345,28466,0.0,0.0
2025-04-01 00:00:00+00:00,1.1802860498428345,1.1850630044937134,1.1782729625701904,1.1797629594802856,23414,0.0,0.0
2025-04-02 00:00:00+00:00,1.1797629594802856,1.1883339881896973,1.1783519983291626,1.1883339881896973,32413,0.0,0.0
2025-04-03 00:00:00+00:00,1.1883339881896973,1.1914470195770264,1.1847389936447144,1.1859300136566162,21707,0.0,0.0
2025-04-04 00:00:00+00:00,1.1859300136566162,1.1870059967041016,1.1667790412902832,1.1758049726486206,36646,0.0,0.0
2025-04-05 00:00:00+00:00,1.1758049726486206,1.1834399700164795,1.1732540130615234,1.1771249771118164,26295,0.0,0.0
2025-04-06 00:00:00+00:00,1.1771249771118164,1.1850359439849854,1.174307942390442,1.1797749996185303,37610,0.0,0.0
2025-04-07 00:00:00+00:00,1.1797749996185303,1.1841590404510498,1.1651380062103271,1.1703590154647827,38670,0.0,0.0
2025-04-08 00:00:00+00:00,1.1703590154647827,1.170559048652649,1.163864016532898,1.1689250469207764,33353,0.0,0.0
2025-04-09 00:00:00+00:00,1.1689250469207764,1.1710549592971802,1.1388649940490723,1.1411570310592651,42738,0.0,0.0
