TIMESTAMP,GUI_OPEN_PRICE_USD,GUI_HIGH_PRICE_USD,GUI_LOW_PRICE_USD,GUI_CLOSE_PRICE_USD,GUI_VOLUME_USD,GUI_DIVIDENDS_USD,GUI_STOCK_SPLITS_USD
2024-02-29 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2000000424450263e-05,77412,0.0,0.0
2024-03-01 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,67234,0.0,0.0
2024-03-02 00:00:00+00:00,1.2000000424450263e-05,1.700000029813964e-05,1.2000000424450263e-05,1.5999999959603883e-05,178635,0.0,0.0
2024-03-03 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.5999999959603883e-05,160576,0.0,0.0
2024-03-04 00:00:00+00:00,1.5999999959603883e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.8999999156221747e-05,205998,0.0,0.0
2024-03-05 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.4999999621068127e-05,1.700000029813964e-05,231491,0.0,0.0
2024-03-06 00:00:00+00:00,1.700000029813964e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.9999999494757503e-05,121382,0.0,0.0
2024-03-07 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.700000029813964e-05,1.8999999156221747e-05,96608,0.0,0.0
2024-03-08 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.4999999621068127e-05,159081,0.0,0.0
2024-03-09 00:00:00+00:00,1.4999999621068127e-05,3.300000025774352e-05,1.4999999621068127e-05,2.9999999242136255e-05,689427,0.0,0.0
2024-03-10 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.2000000171829015e-05,2.8000000384054147e-05,562406,0.0,0.0
2024-03-11 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.499999936844688e-05,2.700000004551839e-05,292644,0.0,0.0
2024-03-12 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.300000051036477e-05,2.8000000384054147e-05,340885,0.0,0.0
2024-03-13 00:00:00+00:00,2.8000000384054147e-05,3.400000059627928e-05,2.8000000384054147e-05,3.199999991920777e-05,535753,0.0,0.0
2024-03-14 00:00:00+00:00,3.199999991920777e-05,3.899999865097925e-05,2.9999999242136255e-05,3.5000000934815034e-05,1493453,0.0,0.0
2024-03-15 00:00:00+00:00,3.5000000934815034e-05,6.0999998822808266e-05,3.300000025774352e-05,5.8000001445179805e-05,2588937,0.0,0.0
2024-03-16 00:00:00+00:00,5.8000001445179805e-05,0.0001049999991664663,5.6000000768108293e-05,7.599999662488699e-05,8087097,0.0,0.0
2024-03-17 00:00:00+00:00,7.599999662488699e-05,9.200000204145908e-05,5.8000001445179805e-05,7.200000254670158e-05,3412654,0.0,0.0
2024-03-18 00:00:00+00:00,6.800000119255856e-05,7.200000254670158e-05,4.999999873689376e-05,4.999999873689376e-05,2246929,0.0,0.0
2024-03-19 00:00:00+00:00,4.999999873689376e-05,7.200000254670158e-05,3.9999998989515007e-05,5.900000178371556e-05,2825540,0.0,0.0
2024-03-20 00:00:00+00:00,5.900000178371556e-05,9.500000305706635e-05,5.400000009103678e-05,8.900000102585182e-05,3442046,0.0,0.0
2024-03-21 00:00:00+00:00,8.900000102585182e-05,9.40000027185306e-05,7.500000356230885e-05,7.79999973019585e-05,2212865,0.0,0.0
2024-03-22 00:00:00+00:00,7.79999973019585e-05,9.500000305706635e-05,7.599999662488699e-05,8.600000001024455e-05,1861597,0.0,0.0
2024-03-23 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,7.400000322377309e-05,8.199999865610152e-05,1464228,0.0,0.0
2024-03-24 00:00:00+00:00,8.199999865610152e-05,8.499999967170879e-05,7.200000254670158e-05,7.699999696342275e-05,1263602,0.0,0.0
2024-03-25 00:00:00+00:00,7.699999696342275e-05,8.70000003487803e-05,7.400000322377309e-05,8.600000001024455e-05,1410515,0.0,0.0
2024-03-26 00:00:00+00:00,8.600000001024455e-05,9.40000027185306e-05,7.79999973019585e-05,7.999999797903001e-05,1864389,0.0,0.0
2024-03-27 00:00:00+00:00,7.999999797903001e-05,8.70000003487803e-05,7.400000322377309e-05,7.599999662488699e-05,1717173,0.0,0.0
2024-03-28 00:00:00+00:00,7.599999662488699e-05,8.199999865610152e-05,7.100000220816582e-05,7.100000220816582e-05,1392501,0.0,0.0
2024-03-29 00:00:00+00:00,7.100000220816582e-05,7.999999797903001e-05,6.900000153109431e-05,7.400000322377309e-05,1465702,0.0,0.0
2024-03-30 00:00:00+00:00,7.400000322377309e-05,7.899999764049426e-05,7.200000254670158e-05,7.300000288523734e-05,1066237,0.0,0.0
2024-03-31 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,6.600000051548705e-05,6.900000153109431e-05,1258088,0.0,0.0
2024-04-01 00:00:00+00:00,6.900000153109431e-05,7.899999764049426e-05,6.399999983841553e-05,7.699999696342275e-05,2576419,0.0,0.0
2024-04-02 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,5.8000001445179805e-05,5.8000001445179805e-05,2440725,0.0,0.0
2024-04-03 00:00:00+00:00,5.8000001445179805e-05,6.299999949987978e-05,4.999999873689376e-05,5.199999941396527e-05,1431646,0.0,0.0
2024-04-04 00:00:00+00:00,5.199999941396527e-05,5.8000001445179805e-05,4.70000013592653e-05,5.2999999752501026e-05,960556,0.0,0.0
2024-04-05 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,4.199999966658652e-05,4.5000000682193786e-05,807742,0.0,0.0
2024-04-06 00:00:00+00:00,4.5000000682193786e-05,5.0999999075429514e-05,4.3000000005122274e-05,5.0999999075429514e-05,549247,0.0,0.0
2024-04-07 00:00:00+00:00,5.0999999075429514e-05,5.500000042957254e-05,4.8999998398358e-05,4.999999873689376e-05,613920,0.0,0.0
2024-04-08 00:00:00+00:00,4.999999873689376e-05,5.2999999752501026e-05,4.8000001697801054e-05,4.8999998398358e-05,495179,0.0,0.0
2024-04-09 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,3.899999865097925e-05,4.199999966658652e-05,883180,0.0,0.0
