TIMESTAMP,WIN36015_OPEN_PRICE_USD,WIN36015_HIGH_PRICE_USD,WIN36015_LOW_PRICE_USD,WIN36015_CLOSE_PRICE_USD,WIN36015_VOLUME_USD,WIN36015_DIVIDENDS_USD,WIN36015_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,7.200000254670158e-05,7.999999797903001e-05,6.900000153109431e-05,7.200000254670158e-05,3611,0.0,0.0
2025-04-02 00:00:00+00:00,7.200000254670158e-05,7.599999662488699e-05,7.100000220816582e-05,7.100000220816582e-05,1791,0.0,0.0
2025-04-03 00:00:00+00:00,7.100000220816582e-05,8.099999831756577e-05,7.100000220816582e-05,7.599999662488699e-05,2167,0.0,0.0
2025-04-04 00:00:00+00:00,7.599999662488699e-05,7.999999797903001e-05,7.200000254670158e-05,7.300000288523734e-05,4784,0.0,0.0
2025-04-05 00:00:00+00:00,7.300000288523734e-05,7.899999764049426e-05,7.100000220816582e-05,7.599999662488699e-05,7251,0.0,0.0
2025-04-06 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,6.600000051548705e-05,6.70000008540228e-05,3538,0.0,0.0
2025-04-07 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,4.8000001697801054e-05,6.70000008540228e-05,11655,0.0,0.0
2025-04-08 00:00:00+00:00,6.70000008540228e-05,6.900000153109431e-05,6.299999949987978e-05,6.399999983841553e-05,2740,0.0,0.0
2025-04-09 00:00:00+00:00,6.399999983841553e-05,7.200000254670158e-05,5.8000001445179805e-05,7.000000186963007e-05,1969,0.0,0.0
2025-04-10 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,6.600000051548705e-05,6.70000008540228e-05,676,0.0,0.0
2025-04-11 00:00:00+00:00,6.70000008540228e-05,7.599999662488699e-05,6.70000008540228e-05,6.800000119255856e-05,3367,0.0,0.0
2025-04-12 00:00:00+00:00,6.800000119255856e-05,7.599999662488699e-05,6.800000119255856e-05,7.500000356230885e-05,1032,0.0,0.0
2025-04-13 00:00:00+00:00,7.500000356230885e-05,7.500000356230885e-05,6.600000051548705e-05,6.600000051548705e-05,1206,0.0,0.0
2025-04-14 00:00:00+00:00,6.600000051548705e-05,6.800000119255856e-05,6.299999949987978e-05,6.600000051548705e-05,2695,0.0,0.0
2025-04-15 00:00:00+00:00,6.600000051548705e-05,6.600000051548705e-05,5.900000178371556e-05,5.999999848427251e-05,2522,0.0,0.0
2025-04-16 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,5.700000110664405e-05,5.8000001445179805e-05,122,0.0,0.0
2025-04-17 00:00:00+00:00,5.8000001445179805e-05,6.299999949987978e-05,5.8000001445179805e-05,6.199999916134402e-05,81,0.0,0.0
2025-04-18 00:00:00+00:00,6.199999916134402e-05,6.399999983841553e-05,6.199999916134402e-05,6.399999983841553e-05,15,0.0,0.0
2025-04-19 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,6.0999998822808266e-05,6.299999949987978e-05,43,0.0,0.0
2025-04-20 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,6.0999998822808266e-05,6.399999983841553e-05,1344,0.0,0.0
2025-04-21 00:00:00+00:00,6.399999983841553e-05,7.500000356230885e-05,6.299999949987978e-05,6.900000153109431e-05,3782,0.0,0.0
2025-04-22 00:00:00+00:00,6.900000153109431e-05,9.200000204145908e-05,6.900000153109431e-05,9.000000136438757e-05,6560,0.0,0.0
2025-04-23 00:00:00+00:00,9.000000136438757e-05,9.200000204145908e-05,7.200000254670158e-05,7.300000288523734e-05,6732,0.0,0.0
2025-04-24 00:00:00+00:00,7.300000288523734e-05,8.600000001024455e-05,7.100000220816582e-05,8.499999967170879e-05,6834,0.0,0.0
2025-04-25 00:00:00+00:00,8.499999967170879e-05,0.00010199999815085903,8.399999933317304e-05,0.00010199999815085903,7074,0.0,0.0
2025-04-26 00:00:00+00:00,0.00010199999815085903,0.00010399999882793054,9.200000204145908e-05,9.699999645818025e-05,10408,0.0,0.0
2025-04-27 00:00:00+00:00,9.699999645818025e-05,0.00010399999882793054,9.200000204145908e-05,9.40000027185306e-05,4825,0.0,0.0
2025-04-28 00:00:00+00:00,9.40000027185306e-05,9.699999645818025e-05,8.399999933317304e-05,8.399999933317304e-05,4645,0.0,0.0
2025-04-29 00:00:00+00:00,8.399999933317304e-05,8.900000102585182e-05,8.199999865610152e-05,8.399999933317304e-05,806,0.0,0.0
2025-04-30 00:00:00+00:00,8.399999933317304e-05,8.499999967170879e-05,6.70000008540228e-05,7.79999973019585e-05,9364,0.0,0.0
2025-05-01 00:00:00+00:00,7.79999973019585e-05,8.099999831756577e-05,7.400000322377309e-05,7.400000322377309e-05,2289,0.0,0.0
2025-05-02 00:00:00+00:00,7.400000322377309e-05,7.400000322377309e-05,6.800000119255856e-05,6.800000119255856e-05,78,0.0,0.0
2025-05-03 00:00:00+00:00,6.800000119255856e-05,7.200000254670158e-05,6.70000008540228e-05,6.900000153109431e-05,1863,0.0,0.0
2025-05-04 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.399999983841553e-05,6.399999983841553e-05,884,0.0,0.0
2025-05-05 00:00:00+00:00,6.399999983841553e-05,6.900000153109431e-05,6.399999983841553e-05,6.800000119255856e-05,477,0.0,0.0
2025-05-06 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,6.199999916134402e-05,6.600000051548705e-05,1579,0.0,0.0
2025-05-07 00:00:00+00:00,6.600000051548705e-05,6.800000119255856e-05,6.199999916134402e-05,6.399999983841553e-05,1152,0.0,0.0
2025-05-08 00:00:00+00:00,6.399999983841553e-05,7.100000220816582e-05,6.399999983841553e-05,7.100000220816582e-05,3241,0.0,0.0
2025-05-09 00:00:00+00:00,7.100000220816582e-05,7.400000322377309e-05,6.800000119255856e-05,6.900000153109431e-05,497,0.0,0.0
2025-05-10 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,5.700000110664405e-05,6.600000051548705e-05,8244,0.0,0.0
2025-05-11 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,5.8000001445179805e-05,6.199999916134402e-05,4772,0.0,0.0
2025-05-12 00:00:00+00:00,6.199999916134402e-05,7.200000254670158e-05,6.199999916134402e-05,6.600000051548705e-05,6421,0.0,0.0
2025-05-13 00:00:00+00:00,6.600000051548705e-05,7.400000322377309e-05,6.199999916134402e-05,7.400000322377309e-05,4565,0.0,0.0
2025-05-14 00:00:00+00:00,7.400000322377309e-05,7.400000322377309e-05,6.500000017695129e-05,7.100000220816582e-05,5946,0.0,0.0
2025-05-15 00:00:00+00:00,7.100000220816582e-05,9.100000170292333e-05,6.900000153109431e-05,7.400000322377309e-05,11135,0.0,0.0
2025-05-16 00:00:00+00:00,7.400000322377309e-05,7.599999662488699e-05,6.600000051548705e-05,7.300000288523734e-05,1026,0.0,0.0
2025-05-17 00:00:00+00:00,7.300000288523734e-05,9.000000136438757e-05,7.000000186963007e-05,8.600000001024455e-05,11556,0.0,0.0
2025-05-18 00:00:00+00:00,8.600000001024455e-05,8.70000003487803e-05,7.500000356230885e-05,7.899999764049426e-05,4305,0.0,0.0
2025-05-19 00:00:00+00:00,7.899999764049426e-05,8.299999899463728e-05,7.500000356230885e-05,7.999999797903001e-05,5655,0.0,0.0
2025-05-20 00:00:00+00:00,7.999999797903001e-05,8.70000003487803e-05,6.70000008540228e-05,6.70000008540228e-05,9263,0.0,0.0
2025-05-21 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,5.6000000768108293e-05,5.6000000768108293e-05,9780,0.0,0.0
2025-05-22 00:00:00+00:00,5.6000000768108293e-05,6.0999998822808266e-05,4.8999998398358e-05,5.6000000768108293e-05,18611,0.0,0.0
2025-05-23 00:00:00+00:00,5.6000000768108293e-05,5.8000001445179805e-05,3.7999998312443495e-05,3.7999998312443495e-05,10880,0.0,0.0
2025-05-24 00:00:00+00:00,3.7999998312443495e-05,4.3000000005122274e-05,3.7999998312443495e-05,4.199999966658652e-05,3639,0.0,0.0
2025-05-25 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,3.7999998312443495e-05,4.199999966658652e-05,2720,0.0,0.0
2025-05-26 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,3.899999865097925e-05,3.9999998989515007e-05,1782,0.0,0.0
2025-05-27 00:00:00+00:00,3.9999998989515007e-05,4.400000034365803e-05,3.899999865097925e-05,4.400000034365803e-05,1539,0.0,0.0
2025-05-28 00:00:00+00:00,4.400000034365803e-05,4.70000013592653e-05,4.400000034365803e-05,4.600000102072954e-05,3815,0.0,0.0
2025-05-29 00:00:00+00:00,4.600000102072954e-05,4.70000013592653e-05,4.400000034365803e-05,4.400000034365803e-05,4509,0.0,0.0
2025-05-30 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.099999932805076e-05,4.099999932805076e-05,2964,0.0,0.0
2025-05-31 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.899999865097925e-05,3.9999998989515007e-05,2706,0.0,0.0
2025-06-01 00:00:00+00:00,3.981785266660154e-05,4.003565845778212e-05,3.8671645597787574e-05,3.867344275931828e-05,3432,0.0,0.0
