TIMESTAMP,DOGES_OPEN_PRICE_USD,DOGES_HIGH_PRICE_USD,DOGES_LOW_PRICE_USD,DOGES_CLOSE_PRICE_USD,DOGES_VOLUME_USD,DOGES_DIVIDENDS_USD,DOGES_STOCK_SPLITS_USD
2020-10-12 00:00:00+00:00,6.03128719329834,9.125804901123047,5.69146203994751,5.691957950592041,0,0.0,0.0
2021-02-17 00:00:00+00:00,12.234752655029297,12.497469902038574,10.239707946777344,11.77407169342041,359,0.0,0.0
2021-02-18 00:00:00+00:00,11.772847175598145,11.92505168914795,10.174476623535156,10.223649978637695,2348,0.0,0.0
2021-02-19 00:00:00+00:00,10.22375202178955,11.381221771240234,10.191048622131348,10.885178565979004,1358,0.0,0.0
2021-02-20 00:00:00+00:00,10.885153770446777,11.910969734191895,8.384225845336914,8.444662094116211,1997,0.0,0.0
2021-02-21 00:00:00+00:00,8.44056224822998,10.360422134399414,8.353494644165039,10.357991218566895,1879,0.0,0.0
2021-02-22 00:00:00+00:00,10.355236053466797,10.850178718566895,8.496560096740723,10.628683090209961,490,0.0,0.0
2021-02-23 00:00:00+00:00,10.627833366394043,12.491730690002441,9.966633796691895,11.625299453735352,214,0.0,0.0
2021-02-24 00:00:00+00:00,11.664793014526367,12.257316589355469,11.283554077148438,11.864956855773926,247,0.0,0.0
2021-02-25 00:00:00+00:00,11.876951217651367,12.153609275817871,8.793442726135254,8.84088134765625,1006,0.0,0.0
2021-02-26 00:00:00+00:00,8.838934898376465,11.55916690826416,8.477124214172363,11.072040557861328,282,0.0,0.0
2021-02-27 00:00:00+00:00,11.073811531066895,11.532049179077148,10.818843841552734,11.04310417175293,230,0.0,0.0
2021-02-28 00:00:00+00:00,11.038578033447266,11.122528076171875,9.190560340881348,9.771108627319336,281,0.0,0.0
2021-03-01 00:00:00+00:00,9.77563762664795,24.31661033630371,9.769898414611816,17.650136947631836,6655,0.0,0.0
2021-03-02 00:00:00+00:00,17.653091430664062,20.828081130981445,15.636245727539062,19.37315559387207,9735,0.0,0.0
2021-03-03 00:00:00+00:00,19.373390197753906,34.987770080566406,19.329343795776367,32.176151275634766,12035,0.0,0.0
2021-03-04 00:00:00+00:00,32.17573165893555,33.389278411865234,27.196521759033203,27.98634910583496,4224,0.0,0.0
2021-03-05 00:00:00+00:00,27.986692428588867,29.916067123413086,22.563276290893555,26.435827255249023,6811,0.0,0.0
2021-03-06 00:00:00+00:00,26.435487747192383,42.52162170410156,26.430591583251953,37.71628189086914,18283,0.0,0.0
2021-03-07 00:00:00+00:00,37.714256286621094,49.80473327636719,28.240434646606445,43.59049606323242,63710,0.0,0.0
2021-03-08 00:00:00+00:00,43.57673263549805,58.31045913696289,41.311317443847656,54.41213607788086,61264,0.0,0.0
2021-03-09 00:00:00+00:00,54.386314392089844,55.613525390625,32.537689208984375,33.89612579345703,9381,0.0,0.0
2021-03-10 00:00:00+00:00,33.89760208129883,41.5439567565918,32.47166442871094,41.12030792236328,2006,0.0,0.0
2021-03-11 00:00:00+00:00,41.09945297241211,41.104469299316406,36.28097915649414,38.934173583984375,3971,0.0,0.0
2021-03-12 00:00:00+00:00,38.934810638427734,56.53730773925781,38.934810638427734,51.57463836669922,1398,0.0,0.0
2021-03-13 00:00:00+00:00,51.593238830566406,58.43031311035156,49.93587875366211,57.99434280395508,1317,0.0,0.0
2021-03-14 00:00:00+00:00,57.99344253540039,59.24956130981445,49.443458557128906,49.443458557128906,1833,0.0,0.0
2021-03-15 00:00:00+00:00,49.37266540527344,49.653751373291016,23.847707748413086,23.924631118774414,7258,0.0,0.0
2021-03-16 00:00:00+00:00,23.927385330200195,24.01363182067871,11.01205062866211,12.80402946472168,14645,0.0,0.0
2021-03-17 00:00:00+00:00,12.807235717773438,22.01923179626465,12.678837776184082,15.367379188537598,11010,0.0,0.0
2021-03-18 00:00:00+00:00,15.371964454650879,19.844953536987305,15.339860916137695,19.590150833129883,4443,0.0,0.0
2021-03-19 00:00:00+00:00,19.590484619140625,27.24434471130371,16.109134674072266,25.782371520996094,2489,0.0,0.0
2021-03-20 00:00:00+00:00,25.789705276489258,36.80888748168945,14.320746421813965,18.4819393157959,3924,0.0,0.0
2021-03-21 00:00:00+00:00,18.451683044433594,28.387474060058594,17.62447738647461,24.27422332763672,7271,0.0,0.0
2021-03-22 00:00:00+00:00,24.313478469848633,48.82276916503906,23.901504516601562,36.10636520385742,2007,0.0,0.0
2021-03-23 00:00:00+00:00,36.10124588012695,36.38768768310547,28.138227462768555,28.32418441772461,2729,0.0,0.0
2021-03-24 00:00:00+00:00,28.311128616333008,45.27630615234375,19.97688865661621,22.462888717651367,2734,0.0,0.0
2021-03-25 00:00:00+00:00,22.460769653320312,34.80017852783203,20.36310577392578,33.64565658569336,1273,0.0,0.0
2021-03-26 00:00:00+00:00,33.64333724975586,43.95471954345703,33.552066802978516,40.39541244506836,2429,0.0,0.0
2021-03-27 00:00:00+00:00,40.410423278808594,44.96710968017578,28.253433227539062,44.781925201416016,931,0.0,0.0
2021-03-28 00:00:00+00:00,44.77600860595703,45.28541946411133,25.42819595336914,26.252321243286133,2910,0.0,0.0
2021-03-29 00:00:00+00:00,26.269258499145508,46.390438079833984,25.855480194091797,46.1982307434082,1053,0.0,0.0
2021-03-30 00:00:00+00:00,46.199581146240234,47.441795349121094,14.149367332458496,14.1939115524292,576,0.0,0.0
2021-03-31 00:00:00+00:00,14.19386100769043,14.43954086303711,13.907448768615723,14.137190818786621,258,0.0,0.0
2021-04-01 00:00:00+00:00,14.137574195861816,14.298870086669922,13.140661239624023,14.021958351135254,2222,0.0,0.0
2021-04-02 00:00:00+00:00,14.08946704864502,31.977670669555664,13.901738166809082,31.603370666503906,10096,0.0,0.0
2021-04-03 00:00:00+00:00,31.684059143066406,31.892108917236328,17.749563217163086,17.749563217163086,439,0.0,0.0
2021-04-04 00:00:00+00:00,17.773916244506836,32.17536544799805,13.966055870056152,25.893218994140625,3573,0.0,0.0
2021-04-05 00:00:00+00:00,25.913991928100586,31.10277557373047,25.324535369873047,30.643712997436523,678,0.0,0.0
2021-04-06 00:00:00+00:00,30.707735061645508,30.925064086914062,23.655824661254883,24.127639770507812,1782,0.0,0.0
2021-04-07 00:00:00+00:00,24.119953155517578,25.544544219970703,24.106868743896484,24.717317581176758,566,0.0,0.0
2021-04-08 00:00:00+00:00,24.660411834716797,31.430078506469727,24.585678100585938,26.630056381225586,1549,0.0,0.0
2021-04-09 00:00:00+00:00,26.63197135925293,26.96476936340332,17.554487228393555,19.975854873657227,7790,0.0,0.0
2021-04-10 00:00:00+00:00,19.979326248168945,30.314594268798828,19.954938888549805,21.02925682067871,2527,0.0,0.0
2021-04-11 00:00:00+00:00,21.031230926513672,30.0434513092041,20.7036075592041,25.40867042541504,1092,0.0,0.0
2021-04-12 00:00:00+00:00,25.406763076782227,25.780216217041016,22.75274085998535,24.944820404052734,1110,0.0,0.0
2021-04-13 00:00:00+00:00,24.93120574951172,28.997669219970703,24.926971435546875,28.87153434753418,888,0.0,0.0
2021-04-14 00:00:00+00:00,28.83087158203125,30.80672836303711,26.26420021057129,26.95920181274414,966,0.0,0.0
2021-04-15 00:00:00+00:00,26.973230361938477,29.981403350830078,22.739030838012695,26.365585327148438,18213,0.0,0.0
2021-04-16 00:00:00+00:00,26.346498489379883,29.020814895629883,15.43062973022461,28.295499801635742,17735,0.0,0.0
2021-04-17 00:00:00+00:00,28.297428131103516,54.046836853027344,23.73516845703125,40.68450164794922,33406,0.0,0.0
2021-04-18 00:00:00+00:00,40.648189544677734,41.166404724121094,35.55104064941406,40.94142150878906,5846,0.0,0.0
2021-04-19 00:00:00+00:00,40.965579986572266,399.5082092285156,40.23394775390625,228.62986755371094,200015,0.0,0.0
2021-04-20 00:00:00+00:00,229.6203155517578,931.961669921875,63.81950759887695,254.4276580810547,2127203,0.0,0.0
2021-04-21 00:00:00+00:00,255.1491241455078,401.6752624511719,147.02655029296875,154.8984832763672,281458,0.0,0.0
2021-04-22 00:00:00+00:00,155.0729522705078,255.8557586669922,114.44049072265625,140.3893280029297,59221,0.0,0.0
2021-04-23 00:00:00+00:00,140.37884521484375,203.865478515625,129.9514923095703,203.865478515625,44119,0.0,0.0
