TIMESTAMP,SSNC_OPEN_PRICE_USD,SSNC_HIGH_PRICE_USD,SSNC_LOW_PRICE_USD,SSNC_CLOSE_PRICE_USD,SSNC_VOLUME_USD,SSNC_DIVIDENDS_USD,SSNC_STOCK_SPLITS_USD
2024-04-04 00:00:00+00:00,0.11346500366926193,0.16569800674915314,0.0654899999499321,0.13278000056743622,16997231,0.0,0.0
2024-04-05 00:00:00+00:00,0.13380299508571625,0.24153000116348267,0.11736100167036057,0.14108499884605408,14537076,0.0,0.0
2024-04-06 00:00:00+00:00,0.14108499884605408,0.14218200743198395,0.10358499735593796,0.12366600334644318,2341806,0.0,0.0
2024-04-07 00:00:00+00:00,0.12379000335931778,0.19403600692749023,0.11621899902820587,0.16436399519443512,4087153,0.0,0.0
2024-04-08 00:00:00+00:00,0.16430799663066864,0.1882849931716919,0.12601199746131897,0.13984200358390808,2483102,0.0,0.0
2024-04-09 00:00:00+00:00,0.13989999890327454,0.15358999371528625,0.12600499391555786,0.1489109992980957,1831856,0.0,0.0
2024-04-10 00:00:00+00:00,0.14888900518417358,0.171424001455307,0.1293019950389862,0.16443300247192383,1051047,0.0,0.0
2024-04-11 00:00:00+00:00,0.16443300247192383,0.17119799554347992,0.13622500002384186,0.13983500003814697,685921,0.0,0.0
2024-04-12 00:00:00+00:00,0.13983400166034698,0.14421799778938293,0.11219199746847153,0.12008900195360184,514859,0.0,0.0
2024-04-13 00:00:00+00:00,0.1203019991517067,0.12914599478244781,0.10359100252389908,0.11767499893903732,668172,0.0,0.0
2024-04-14 00:00:00+00:00,0.11779099702835083,0.13298499584197998,0.11454600095748901,0.1278800070285797,460900,0.0,0.0
2024-04-15 00:00:00+00:00,0.12705299258232117,0.1279589980840683,0.11180300265550613,0.11927899718284607,344287,0.0,0.0
2024-04-16 00:00:00+00:00,0.11927899718284607,0.12995900213718414,0.11232800036668777,0.12967300415039062,261214,0.0,0.0
2024-04-17 00:00:00+00:00,0.12879499793052673,0.16555599868297577,0.123710997402668,0.16044700145721436,549939,0.0,0.0
2024-04-18 00:00:00+00:00,0.16093699634075165,0.1694750040769577,0.1441829949617386,0.1553249955177307,524091,0.0,0.0
2024-04-19 00:00:00+00:00,0.1553249955177307,0.1656630039215088,0.1362529993057251,0.15137800574302673,412571,0.0,0.0
2024-04-20 00:00:00+00:00,0.15137800574302673,0.15338799357414246,0.13409799337387085,0.14299200475215912,450408,0.0,0.0
2024-04-21 00:00:00+00:00,0.14184099435806274,0.15328800678253174,0.13644200563430786,0.149057999253273,261252,0.0,0.0
2024-04-22 00:00:00+00:00,0.14912199974060059,0.15602700412273407,0.1421079933643341,0.14368799328804016,332826,0.0,0.0
2024-04-23 00:00:00+00:00,0.14359299838542938,0.14768899977207184,0.13592199981212616,0.14617900550365448,261057,0.0,0.0
2024-04-24 00:00:00+00:00,0.14596499502658844,0.14671200513839722,0.13941200077533722,0.14201200008392334,314107,0.0,0.0
2024-04-25 00:00:00+00:00,0.1420149952173233,0.1434839963912964,0.13424299657344818,0.14084599912166595,279953,0.0,0.0
2024-04-26 00:00:00+00:00,0.14084599912166595,0.1456339955329895,0.13282200694084167,0.1343570053577423,158381,0.0,0.0
2024-04-27 00:00:00+00:00,0.1343570053577423,0.13478299975395203,0.11215099692344666,0.11788299679756165,155547,0.0,0.0
2024-04-28 00:00:00+00:00,0.11785999685525894,0.12051200121641159,0.10275600105524063,0.10406400263309479,167485,0.0,0.0
2024-04-29 00:00:00+00:00,0.10407300293445587,0.10506699979305267,0.08212199807167053,0.08570899814367294,339177,0.0,0.0
