TIMESTAMP,CHEF_OPEN_PRICE_USD,CHEF_HIGH_PRICE_USD,CHEF_LOW_PRICE_USD,CHEF_CLOSE_PRICE_USD,CHEF_VOLUME_USD,CHEF_DIVIDENDS_USD,CHEF_STOCK_SPLITS_USD
2024-09-03 00:00:00+00:00,0.03581399843096733,0.03662100061774254,0.014262000098824501,0.02140600048005581,2403560,0.0,0.0
2024-09-04 00:00:00+00:00,0.02140600048005581,0.028728999197483063,0.013768999837338924,0.019764000549912453,613693,0.0,0.0
2024-09-05 00:00:00+00:00,0.019764000549912453,0.04065399989485741,0.01676199957728386,0.02827800065279007,783966,0.0,0.0
2024-09-06 00:00:00+00:00,0.02827800065279007,0.040063999593257904,0.01960100047290325,0.023916000500321388,462667,0.0,0.0
2024-09-07 00:00:00+00:00,0.023916000500321388,0.028471000492572784,0.018667999655008316,0.02631000056862831,137539,0.0,0.0
2024-09-08 00:00:00+00:00,0.02631000056862831,0.02769099920988083,0.021317999809980392,0.021422000601887703,81156,0.0,0.0
2024-09-09 00:00:00+00:00,0.021422000601887703,0.02195500023663044,0.015759000554680824,0.018333999440073967,211711,0.0,0.0
2024-09-10 00:00:00+00:00,0.018333999440073967,0.02957499958574772,0.0182499997317791,0.025016000494360924,250234,0.0,0.0
2024-09-11 00:00:00+00:00,0.025016000494360924,0.02915100008249283,0.02116600051522255,0.029100999236106873,188210,0.0,0.0
2024-09-12 00:00:00+00:00,0.029100999236106873,0.04632699862122536,0.028348000720143318,0.03941899910569191,558803,0.0,0.0
2024-09-13 00:00:00+00:00,0.03941899910569191,0.0482649989426136,0.03719799965620041,0.03763499855995178,311249,0.0,0.0
2024-09-14 00:00:00+00:00,0.03763499855995178,0.03980499878525734,0.026037000119686127,0.032986998558044434,228616,0.0,0.0
2024-09-15 00:00:00+00:00,0.032986998558044434,0.03574800118803978,0.02977599948644638,0.03404900059103966,137389,0.0,0.0
2024-09-16 00:00:00+00:00,0.03404900059103966,0.035826001316308975,0.027695000171661377,0.028725000098347664,122430,0.0,0.0
2024-09-17 00:00:00+00:00,0.028725000098347664,0.029552999883890152,0.024983000010252,0.027154000476002693,110259,0.0,0.0
2024-09-18 00:00:00+00:00,0.027154000476002693,0.028246000409126282,0.021037999540567398,0.02714800089597702,137270,0.0,0.0
2024-09-19 00:00:00+00:00,0.02714800089597702,0.028737999498844147,0.023871000856161118,0.023871999233961105,83880,0.0,0.0
