TIMESTAMP,DOGECUBE_OPEN_PRICE_USD,DOGECUBE_HIGH_PRICE_USD,DOGECUBE_LOW_PRICE_USD,DOGECUBE_CLOSE_PRICE_USD,DOGECUBE_VOLUME_USD,DOGECUBE_DIVIDENDS_USD,DOGECUBE_STOCK_SPLITS_USD
2023-05-25 00:00:00+00:00,0.00010099999781232327,0.00010599999950500205,9.40000027185306e-05,9.699999645818025e-05,14971,0.0,0.0
2023-05-26 00:00:00+00:00,9.699999645818025e-05,9.999999747378752e-05,9.200000204145908e-05,9.500000305706635e-05,14451,0.0,0.0
2023-05-27 00:00:00+00:00,9.500000305706635e-05,0.00010299999848939478,8.70000003487803e-05,9.500000305706635e-05,15432,0.0,0.0
2023-05-28 00:00:00+00:00,9.500000305706635e-05,0.00010099999781232327,8.600000001024455e-05,9.699999645818025e-05,14359,0.0,0.0
2023-05-29 00:00:00+00:00,9.699999645818025e-05,0.00010299999848939478,9.200000204145908e-05,9.699999645818025e-05,15019,0.0,0.0
2023-05-30 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,8.800000068731606e-05,8.900000102585182e-05,14213,0.0,0.0
2023-05-31 00:00:00+00:00,8.900000102585182e-05,9.100000170292333e-05,8.199999865610152e-05,8.499999967170879e-05,16102,0.0,0.0
2023-06-01 00:00:00+00:00,8.499999967170879e-05,8.800000068731606e-05,7.999999797903001e-05,8.70000003487803e-05,14534,0.0,0.0
2023-06-02 00:00:00+00:00,8.70000003487803e-05,9.200000204145908e-05,8.399999933317304e-05,9.100000170292333e-05,16161,0.0,0.0
2023-06-03 00:00:00+00:00,9.100000170292333e-05,9.300000237999484e-05,8.399999933317304e-05,9.100000170292333e-05,16232,0.0,0.0
2023-06-04 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,8.800000068731606e-05,8.800000068731606e-05,14939,0.0,0.0
2023-06-05 00:00:00+00:00,8.800000068731606e-05,9.300000237999484e-05,8.70000003487803e-05,8.900000102585182e-05,15881,0.0,0.0
2023-06-06 00:00:00+00:00,8.900000102585182e-05,9.100000170292333e-05,8.499999967170879e-05,9.000000136438757e-05,13619,0.0,0.0
2023-06-07 00:00:00+00:00,9.000000136438757e-05,9.40000027185306e-05,8.70000003487803e-05,9.200000204145908e-05,7665,0.0,0.0
2023-06-08 00:00:00+00:00,9.200000204145908e-05,9.600000339560211e-05,8.900000102585182e-05,9.000000136438757e-05,15172,0.0,0.0
2023-06-09 00:00:00+00:00,9.000000136438757e-05,9.40000027185306e-05,8.800000068731606e-05,9.100000170292333e-05,15313,0.0,0.0
2023-06-10 00:00:00+00:00,9.100000170292333e-05,9.699999645818025e-05,8.399999933317304e-05,8.499999967170879e-05,16148,0.0,0.0
2023-06-11 00:00:00+00:00,8.499999967170879e-05,9.100000170292333e-05,8.299999899463728e-05,8.600000001024455e-05,14251,0.0,0.0
2023-06-12 00:00:00+00:00,8.600000001024455e-05,8.900000102585182e-05,8.299999899463728e-05,8.70000003487803e-05,14732,0.0,0.0
2023-06-13 00:00:00+00:00,8.70000003487803e-05,9.000000136438757e-05,8.399999933317304e-05,8.900000102585182e-05,14416,0.0,0.0
2023-06-14 00:00:00+00:00,8.900000102585182e-05,9.000000136438757e-05,6.399999983841553e-05,6.500000017695129e-05,13965,0.0,0.0
2023-06-15 00:00:00+00:00,6.500000017695129e-05,7.300000288523734e-05,5.999999848427251e-05,7.000000186963007e-05,10633,0.0,0.0
2023-06-16 00:00:00+00:00,7.000000186963007e-05,7.599999662488699e-05,6.399999983841553e-05,7.400000322377309e-05,11324,0.0,0.0
2023-06-17 00:00:00+00:00,7.400000322377309e-05,8.600000001024455e-05,6.600000051548705e-05,7.300000288523734e-05,12752,0.0,0.0
2023-06-18 00:00:00+00:00,7.300000288523734e-05,7.79999973019585e-05,7.100000220816582e-05,7.200000254670158e-05,11391,0.0,0.0
2023-06-19 00:00:00+00:00,7.200000254670158e-05,7.899999764049426e-05,7.100000220816582e-05,7.79999973019585e-05,11623,0.0,0.0
2023-06-20 00:00:00+00:00,7.79999973019585e-05,7.999999797903001e-05,7.300000288523734e-05,7.699999696342275e-05,11765,0.0,0.0
2023-06-21 00:00:00+00:00,7.699999696342275e-05,8.299999899463728e-05,7.400000322377309e-05,8.199999865610152e-05,11996,0.0,0.0
2023-06-22 00:00:00+00:00,8.199999865610152e-05,9.699999645818025e-05,7.899999764049426e-05,9.300000237999484e-05,13664,0.0,0.0
2023-06-23 00:00:00+00:00,9.300000237999484e-05,9.899999713525176e-05,8.900000102585182e-05,9.40000027185306e-05,14351,0.0,0.0
2023-06-24 00:00:00+00:00,9.40000027185306e-05,0.0001250000059371814,5.900000178371556e-05,9.40000027185306e-05,15683,0.0,0.0
2023-06-25 00:00:00+00:00,9.40000027185306e-05,0.00010099999781232327,8.70000003487803e-05,9.600000339560211e-05,14622,0.0,0.0
2023-06-26 00:00:00+00:00,9.600000339560211e-05,0.00010900000052060932,9.100000170292333e-05,0.00010399999882793054,15017,0.0,0.0
2023-06-27 00:00:00+00:00,0.00010399999882793054,0.00011100000119768083,0.00010099999781232327,0.00010900000052060932,16172,0.0,0.0
2023-06-28 00:00:00+00:00,0.00010900000052060932,0.00011200000153621659,8.499999967170879e-05,8.70000003487803e-05,14821,0.0,0.0
2023-06-29 00:00:00+00:00,8.70000003487803e-05,9.000000136438757e-05,8.299999899463728e-05,8.70000003487803e-05,13476,0.0,0.0
2023-06-30 00:00:00+00:00,8.70000003487803e-05,9.000000136438757e-05,8.499999967170879e-05,8.600000001024455e-05,12975,0.0,0.0
2023-07-01 00:00:00+00:00,8.600000001024455e-05,9.300000237999484e-05,7.999999797903001e-05,8.600000001024455e-05,13902,0.0,0.0
2023-07-02 00:00:00+00:00,8.600000001024455e-05,8.900000102585182e-05,8.099999831756577e-05,8.299999899463728e-05,12812,0.0,0.0
2023-07-03 00:00:00+00:00,8.299999899463728e-05,8.499999967170879e-05,7.999999797903001e-05,8.199999865610152e-05,12913,0.0,0.0
2023-07-04 00:00:00+00:00,8.199999865610152e-05,8.600000001024455e-05,7.899999764049426e-05,8.199999865610152e-05,12840,0.0,0.0
2023-07-05 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,7.79999973019585e-05,8.099999831756577e-05,12126,0.0,0.0
2023-07-06 00:00:00+00:00,8.099999831756577e-05,8.299999899463728e-05,7.699999696342275e-05,7.79999973019585e-05,11768,0.0,0.0
2023-07-07 00:00:00+00:00,7.79999973019585e-05,7.79999973019585e-05,7.200000254670158e-05,7.500000356230885e-05,11737,0.0,0.0
2023-07-08 00:00:00+00:00,7.500000356230885e-05,8.199999865610152e-05,7.100000220816582e-05,7.699999696342275e-05,12995,0.0,0.0
2023-07-09 00:00:00+00:00,7.699999696342275e-05,7.999999797903001e-05,7.400000322377309e-05,7.699999696342275e-05,12188,0.0,0.0
2023-07-10 00:00:00+00:00,7.699999696342275e-05,7.899999764049426e-05,7.400000322377309e-05,7.699999696342275e-05,12201,0.0,0.0
2023-07-11 00:00:00+00:00,7.699999696342275e-05,7.79999973019585e-05,7.400000322377309e-05,7.599999662488699e-05,12020,0.0,0.0
2023-07-12 00:00:00+00:00,7.599999662488699e-05,7.79999973019585e-05,7.200000254670158e-05,7.300000288523734e-05,11777,0.0,0.0
2023-07-13 00:00:00+00:00,7.300000288523734e-05,8.600000001024455e-05,7.300000288523734e-05,8.299999899463728e-05,12165,0.0,0.0
2023-07-14 00:00:00+00:00,8.299999899463728e-05,8.900000102585182e-05,8.099999831756577e-05,8.900000102585182e-05,12658,0.0,0.0
2023-07-15 00:00:00+00:00,8.900000102585182e-05,9.300000237999484e-05,7.899999764049426e-05,8.499999967170879e-05,13455,0.0,0.0
2023-07-16 00:00:00+00:00,8.499999967170879e-05,8.70000003487803e-05,8.199999865610152e-05,8.299999899463728e-05,12894,0.0,0.0
2023-07-17 00:00:00+00:00,8.299999899463728e-05,8.800000068731606e-05,7.000000186963007e-05,7.100000220816582e-05,12345,0.0,0.0
2023-07-18 00:00:00+00:00,7.100000220816582e-05,7.400000322377309e-05,6.800000119255856e-05,6.900000153109431e-05,11268,0.0,0.0
2023-07-19 00:00:00+00:00,6.900000153109431e-05,7.300000288523734e-05,6.800000119255856e-05,7.300000288523734e-05,11002,0.0,0.0
2023-07-20 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,6.600000051548705e-05,6.70000008540228e-05,11199,0.0,0.0
2023-07-21 00:00:00+00:00,6.70000008540228e-05,7.100000220816582e-05,6.500000017695129e-05,6.900000153109431e-05,11111,0.0,0.0
2023-07-22 00:00:00+00:00,6.900000153109431e-05,7.300000288523734e-05,6.600000051548705e-05,7.000000186963007e-05,11585,0.0,0.0
2023-07-23 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,6.70000008540228e-05,6.70000008540228e-05,11184,0.0,0.0
2023-07-24 00:00:00+00:00,6.70000008540228e-05,7.000000186963007e-05,6.399999983841553e-05,6.600000051548705e-05,10281,0.0,0.0
2023-07-25 00:00:00+00:00,6.600000051548705e-05,6.800000119255856e-05,6.299999949987978e-05,6.600000051548705e-05,10532,0.0,0.0
2023-07-26 00:00:00+00:00,6.600000051548705e-05,6.800000119255856e-05,6.399999983841553e-05,6.600000051548705e-05,11072,0.0,0.0
2023-07-27 00:00:00+00:00,6.600000051548705e-05,7.000000186963007e-05,6.399999983841553e-05,6.399999983841553e-05,10752,0.0,0.0
2023-07-28 00:00:00+00:00,6.399999983841553e-05,6.70000008540228e-05,6.399999983841553e-05,6.500000017695129e-05,10858,0.0,0.0
2023-07-29 00:00:00+00:00,6.500000017695129e-05,7.000000186963007e-05,6.199999916134402e-05,6.500000017695129e-05,10949,0.0,0.0
2023-07-30 00:00:00+00:00,6.500000017695129e-05,6.900000153109431e-05,6.500000017695129e-05,6.70000008540228e-05,10413,0.0,0.0
2023-07-31 00:00:00+00:00,6.70000008540228e-05,6.900000153109431e-05,6.399999983841553e-05,6.500000017695129e-05,11454,0.0,0.0
2023-08-01 00:00:00+00:00,6.500000017695129e-05,6.70000008540228e-05,6.199999916134402e-05,6.500000017695129e-05,11014,0.0,0.0
2023-08-02 00:00:00+00:00,6.500000017695129e-05,6.600000051548705e-05,6.199999916134402e-05,6.299999949987978e-05,10509,0.0,0.0
2023-08-03 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,5.999999848427251e-05,6.0999998822808266e-05,10452,0.0,0.0
2023-08-04 00:00:00+00:00,6.0999998822808266e-05,6.399999983841553e-05,6.0999998822808266e-05,6.199999916134402e-05,10425,0.0,0.0
2023-08-05 00:00:00+00:00,6.199999916134402e-05,6.500000017695129e-05,5.999999848427251e-05,6.199999916134402e-05,11414,0.0,0.0
2023-08-06 00:00:00+00:00,6.199999916134402e-05,6.500000017695129e-05,6.0999998822808266e-05,6.299999949987978e-05,10587,0.0,0.0
2023-08-07 00:00:00+00:00,6.299999949987978e-05,6.500000017695129e-05,6.0999998822808266e-05,6.299999949987978e-05,10399,0.0,0.0
2023-08-08 00:00:00+00:00,6.299999949987978e-05,6.500000017695129e-05,5.999999848427251e-05,5.999999848427251e-05,11493,0.0,0.0
2023-08-09 00:00:00+00:00,5.999999848427251e-05,6.199999916134402e-05,5.900000178371556e-05,6.0999998822808266e-05,10397,0.0,0.0
2023-08-10 00:00:00+00:00,6.0999998822808266e-05,6.299999949987978e-05,5.8000001445179805e-05,5.999999848427251e-05,11141,0.0,0.0
2023-08-11 00:00:00+00:00,5.999999848427251e-05,6.299999949987978e-05,5.900000178371556e-05,6.199999916134402e-05,10551,0.0,0.0
2023-08-12 00:00:00+00:00,6.199999916134402e-05,6.299999949987978e-05,5.8000001445179805e-05,6.0999998822808266e-05,10830,0.0,0.0
2023-08-13 00:00:00+00:00,6.0999998822808266e-05,6.399999983841553e-05,5.999999848427251e-05,6.199999916134402e-05,10485,0.0,0.0
2023-08-14 00:00:00+00:00,6.199999916134402e-05,6.70000008540228e-05,5.999999848427251e-05,6.600000051548705e-05,10615,0.0,0.0
2023-08-15 00:00:00+00:00,6.600000051548705e-05,7.300000288523734e-05,6.399999983841553e-05,7.000000186963007e-05,11330,0.0,0.0
2023-08-16 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,6.70000008540228e-05,6.800000119255856e-05,12352,0.0,0.0
2023-08-17 00:00:00+00:00,6.800000119255856e-05,7.100000220816582e-05,6.399999983841553e-05,6.500000017695129e-05,11501,0.0,0.0
2023-08-18 00:00:00+00:00,6.500000017695129e-05,6.500000017695129e-05,6.0999998822808266e-05,6.0999998822808266e-05,10972,0.0,0.0
2023-08-19 00:00:00+00:00,6.0999998822808266e-05,6.600000051548705e-05,5.900000178371556e-05,6.500000017695129e-05,11979,0.0,0.0
2023-08-20 00:00:00+00:00,6.500000017695129e-05,6.70000008540228e-05,6.199999916134402e-05,6.500000017695129e-05,10627,0.0,0.0
2023-08-21 00:00:00+00:00,6.500000017695129e-05,6.70000008540228e-05,6.199999916134402e-05,6.399999983841553e-05,10887,0.0,0.0
2023-08-22 00:00:00+00:00,6.399999983841553e-05,6.600000051548705e-05,6.199999916134402e-05,6.299999949987978e-05,11402,0.0,0.0
2023-08-23 00:00:00+00:00,6.299999949987978e-05,6.600000051548705e-05,6.299999949987978e-05,6.500000017695129e-05,11080,0.0,0.0
2023-08-24 00:00:00+00:00,6.500000017695129e-05,6.800000119255856e-05,6.199999916134402e-05,6.399999983841553e-05,10678,0.0,0.0
2023-08-25 00:00:00+00:00,6.399999983841553e-05,6.600000051548705e-05,6.199999916134402e-05,6.299999949987978e-05,11353,0.0,0.0
2023-08-26 00:00:00+00:00,6.299999949987978e-05,6.70000008540228e-05,6.199999916134402e-05,6.299999949987978e-05,11674,0.0,0.0
2023-08-27 00:00:00+00:00,6.299999949987978e-05,6.600000051548705e-05,6.199999916134402e-05,6.199999916134402e-05,11093,0.0,0.0
2023-08-28 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.700000110664405e-05,5.700000110664405e-05,11256,0.0,0.0
2023-08-29 00:00:00+00:00,5.700000110664405e-05,5.999999848427251e-05,5.700000110664405e-05,5.999999848427251e-05,11862,0.0,0.0
2023-08-30 00:00:00+00:00,5.999999848427251e-05,6.600000051548705e-05,5.999999848427251e-05,6.199999916134402e-05,10397,0.0,0.0
2023-08-31 00:00:00+00:00,6.199999916134402e-05,6.600000051548705e-05,6.199999916134402e-05,6.299999949987978e-05,10944,0.0,0.0
2023-09-01 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,5.999999848427251e-05,6.299999949987978e-05,10861,0.0,0.0
2023-09-02 00:00:00+00:00,6.299999949987978e-05,6.70000008540228e-05,5.900000178371556e-05,6.199999916134402e-05,11451,0.0,0.0
2023-09-03 00:00:00+00:00,6.199999916134402e-05,6.500000017695129e-05,5.999999848427251e-05,6.0999998822808266e-05,11195,0.0,0.0
2023-09-04 00:00:00+00:00,6.0999998822808266e-05,6.399999983841553e-05,5.999999848427251e-05,6.199999916134402e-05,10479,0.0,0.0
2023-09-05 00:00:00+00:00,6.199999916134402e-05,6.399999983841553e-05,5.999999848427251e-05,6.199999916134402e-05,10959,0.0,0.0
2023-09-06 00:00:00+00:00,6.199999916134402e-05,6.70000008540228e-05,6.199999916134402e-05,6.70000008540228e-05,10912,0.0,0.0
2023-09-07 00:00:00+00:00,6.70000008540228e-05,6.900000153109431e-05,6.399999983841553e-05,6.600000051548705e-05,11157,0.0,0.0
2023-09-08 00:00:00+00:00,6.600000051548705e-05,7.100000220816582e-05,6.500000017695129e-05,6.900000153109431e-05,11392,0.0,0.0
2023-09-09 00:00:00+00:00,6.900000153109431e-05,7.999999797903001e-05,6.800000119255856e-05,7.599999662488699e-05,13800,0.0,0.0
2023-09-10 00:00:00+00:00,7.599999662488699e-05,7.699999696342275e-05,7.200000254670158e-05,7.500000356230885e-05,12259,0.0,0.0
2023-09-11 00:00:00+00:00,7.500000356230885e-05,7.599999662488699e-05,6.900000153109431e-05,6.900000153109431e-05,12170,0.0,0.0
2023-09-12 00:00:00+00:00,6.900000153109431e-05,7.200000254670158e-05,6.800000119255856e-05,6.900000153109431e-05,12117,0.0,0.0
2023-09-13 00:00:00+00:00,6.900000153109431e-05,7.400000322377309e-05,6.900000153109431e-05,7.200000254670158e-05,11388,0.0,0.0
2023-09-14 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,6.70000008540228e-05,6.900000153109431e-05,12453,0.0,0.0
2023-09-15 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,6.70000008540228e-05,6.800000119255856e-05,11514,0.0,0.0
2023-09-16 00:00:00+00:00,6.800000119255856e-05,7.100000220816582e-05,6.600000051548705e-05,6.900000153109431e-05,12034,0.0,0.0
2023-09-17 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,6.70000008540228e-05,6.900000153109431e-05,11880,0.0,0.0
2023-09-18 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,6.600000051548705e-05,6.900000153109431e-05,12405,0.0,0.0
2023-09-19 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,6.70000008540228e-05,6.900000153109431e-05,12213,0.0,0.0
