TIMESTAMP,MENDI_OPEN_PRICE_USD,MENDI_HIGH_PRICE_USD,MENDI_LOW_PRICE_USD,MENDI_CLOSE_PRICE_USD,MENDI_VOLUME_USD,MENDI_DIVIDENDS_USD,MENDI_STOCK_SPLITS_USD
2024-05-13 00:00:00+00:00,0.17651399970054626,0.17669300734996796,0.15821999311447144,0.1583710014820099,18351,0.0,0.0
2024-05-14 00:00:00+00:00,0.15837299823760986,0.17131799459457397,0.15733599662780762,0.17092099785804749,16669,0.0,0.0
2024-05-15 00:00:00+00:00,0.17092500627040863,0.25732100009918213,0.1580680012702942,0.23882099986076355,101697,0.0,0.0
2024-05-16 00:00:00+00:00,0.2388399988412857,0.2604050040245056,0.21562300622463226,0.22578799724578857,79631,0.0,0.0
2024-05-17 00:00:00+00:00,0.2257940024137497,0.2838830053806305,0.2257940024137497,0.2836579978466034,78103,0.0,0.0
2024-05-18 00:00:00+00:00,0.2836579978466034,0.3154650032520294,0.27390700578689575,0.27585500478744507,79879,0.0,0.0
2024-05-19 00:00:00+00:00,0.2758530080318451,0.2802650034427643,0.24456800520420074,0.2460619956254959,38714,0.0,0.0
2024-05-20 00:00:00+00:00,0.2460619956254959,0.29190999269485474,0.23140500485897064,0.2918429970741272,219848,0.0,0.0
2024-05-21 00:00:00+00:00,0.2918260097503662,0.2918449938297272,0.2402530014514923,0.24659700691699982,34019,0.0,0.0
2024-05-22 00:00:00+00:00,0.24659700691699982,0.25787800550460815,0.21697600185871124,0.22119200229644775,111762,0.0,0.0
2024-05-23 00:00:00+00:00,0.22119000554084778,0.23292599618434906,0.21171100437641144,0.21951299905776978,87664,0.0,0.0
2024-05-24 00:00:00+00:00,0.21951299905776978,0.21956799924373627,0.1989710032939911,0.20552200078964233,71007,0.0,0.0
2024-05-25 00:00:00+00:00,0.20552200078964233,0.21485699713230133,0.19439800083637238,0.21480000019073486,15242,0.0,0.0
2024-05-26 00:00:00+00:00,0.21480099856853485,0.21746200323104858,0.19108399748802185,0.19604900479316711,34695,0.0,0.0
2024-05-27 00:00:00+00:00,0.19604800641536713,0.2077690064907074,0.1873680055141449,0.1883009970188141,60998,0.0,0.0
2024-05-28 00:00:00+00:00,0.1882990002632141,0.19357100129127502,0.17005500197410583,0.18390099704265594,83300,0.0,0.0
2024-05-29 00:00:00+00:00,0.18390299379825592,0.19793599843978882,0.1810539960861206,0.19131900370121002,16522,0.0,0.0
2024-05-30 00:00:00+00:00,0.1913129985332489,0.20054300129413605,0.17864400148391724,0.18490499258041382,13894,0.0,0.0
2024-05-31 00:00:00+00:00,0.18886199593544006,0.2095080018043518,0.1888590008020401,0.20845399796962738,25817,0.0,0.0
2024-06-01 00:00:00+00:00,0.20845399796962738,0.2713260054588318,0.20615699887275696,0.27128300070762634,43764,0.0,0.0
2024-06-02 00:00:00+00:00,0.2712779939174652,0.272504985332489,0.24166899919509888,0.25513699650764465,7962,0.0,0.0
2024-06-03 00:00:00+00:00,0.2551400065422058,0.25880900025367737,0.24533900618553162,0.2576720118522644,6867,0.0,0.0
2024-06-04 00:00:00+00:00,0.2576720118522644,0.26482701301574707,0.2150149941444397,0.22450199723243713,24825,0.0,0.0
2024-06-05 00:00:00+00:00,0.22450900077819824,0.22843000292778015,0.21489599347114563,0.22707800567150116,17516,0.0,0.0
2024-06-06 00:00:00+00:00,0.22708100080490112,0.26691898703575134,0.21978899836540222,0.24046699702739716,30010,0.0,0.0
2024-06-07 00:00:00+00:00,0.24045899510383606,0.2486570030450821,0.2061389982700348,0.2282010018825531,10592,0.0,0.0
2024-06-08 00:00:00+00:00,0.22820499539375305,0.2339179962873459,0.20582400262355804,0.206385999917984,14385,0.0,0.0
2024-06-09 00:00:00+00:00,0.20638799667358398,0.21468299627304077,0.20492799580097198,0.210549995303154,17659,0.0,0.0
2024-06-10 00:00:00+00:00,0.210549995303154,0.21423299610614777,0.18469400703907013,0.18624599277973175,17280,0.0,0.0
2024-06-11 00:00:00+00:00,0.18625399470329285,0.23763899505138397,0.17513899505138397,0.19191500544548035,69636,0.0,0.0
2024-06-12 00:00:00+00:00,0.19191500544548035,0.2088630050420761,0.18849200010299683,0.20006400346755981,76225,0.0,0.0
2024-06-13 00:00:00+00:00,0.20006699860095978,0.20976600050926208,0.17075400054454803,0.17838500440120697,16892,0.0,0.0
2024-06-14 00:00:00+00:00,0.17839199304580688,0.21261900663375854,0.16864199936389923,0.1808989942073822,21291,0.0,0.0
2024-06-15 00:00:00+00:00,0.18090499937534332,0.18206000328063965,0.17334499955177307,0.17534300684928894,14503,0.0,0.0
2024-06-16 00:00:00+00:00,0.17534799873828888,0.18303099274635315,0.17464600503444672,0.18003900349140167,4935,0.0,0.0
2024-06-17 00:00:00+00:00,0.1800439953804016,0.18098700046539307,0.15775799751281738,0.16880899667739868,17998,0.0,0.0
2024-06-18 00:00:00+00:00,0.16879700124263763,0.16891300678253174,0.14626699686050415,0.15525899827480316,15087,0.0,0.0
2024-06-19 00:00:00+00:00,0.1552720069885254,0.1611350029706955,0.14847800135612488,0.15990899503231049,65380,0.0,0.0
2024-06-20 00:00:00+00:00,0.15990899503231049,0.1745540052652359,0.15586300194263458,0.17147700488567352,11079,0.0,0.0
2024-06-21 00:00:00+00:00,0.1714790016412735,0.17149700224399567,0.1486230045557022,0.15129700303077698,9884,0.0,0.0
2024-06-22 00:00:00+00:00,0.15128900110721588,0.15212300419807434,0.14848800003528595,0.1500300019979477,32715,0.0,0.0
2024-06-23 00:00:00+00:00,0.15002800524234772,0.15341399610042572,0.14992399513721466,0.15207499265670776,3599,0.0,0.0
2024-06-24 00:00:00+00:00,0.1520799994468689,0.1520799994468689,0.1398410052061081,0.14041699469089508,9444,0.0,0.0
2024-06-25 00:00:00+00:00,0.140406996011734,0.1455489993095398,0.1377750039100647,0.14428399503231049,11866,0.0,0.0
2024-06-26 00:00:00+00:00,0.1442909985780716,0.14705799520015717,0.14036999642848969,0.1430239975452423,6708,0.0,0.0
2024-06-27 00:00:00+00:00,0.14301300048828125,0.14336000382900238,0.12514500319957733,0.12647899985313416,12146,0.0,0.0
2024-06-28 00:00:00+00:00,0.12647099792957306,0.127128005027771,0.12150599807500839,0.12248600274324417,7798,0.0,0.0
2024-06-29 00:00:00+00:00,0.12247399985790253,0.12250000238418579,0.10475499927997589,0.10503499954938889,42884,0.0,0.0
2024-06-30 00:00:00+00:00,0.10503199696540833,0.11545100063085556,0.10440699756145477,0.11196299642324448,16744,0.0,0.0
2024-07-01 00:00:00+00:00,0.11196199804544449,0.11804299801588058,0.11044800281524658,0.11413200199604034,8453,0.0,0.0
2024-07-02 00:00:00+00:00,0.11412899941205978,0.11642500013113022,0.11352699995040894,0.115386001765728,12581,0.0,0.0
2024-07-03 00:00:00+00:00,0.11538399755954742,0.12237399816513062,0.11279699951410294,0.12227600067853928,49389,0.0,0.0
2024-07-04 00:00:00+00:00,0.12227500230073929,0.12262800335884094,0.10599400103092194,0.11087200045585632,14773,0.0,0.0
2024-07-05 00:00:00+00:00,0.11082299798727036,0.11082299798727036,0.10531699657440186,0.1072160005569458,4347,0.0,0.0
2024-07-06 00:00:00+00:00,0.10721399635076523,0.10963399708271027,0.1042260006070137,0.108474001288414,12239,0.0,0.0
2024-07-07 00:00:00+00:00,0.10847599804401398,0.12160199880599976,0.1056400015950203,0.11086399853229523,15399,0.0,0.0
2024-07-08 00:00:00+00:00,0.11086399853229523,0.11477699875831604,0.10565300285816193,0.11376199871301651,29194,0.0,0.0
2024-07-09 00:00:00+00:00,0.11376199871301651,0.11825799942016602,0.1123490035533905,0.11462800204753876,3197,0.0,0.0
2024-07-10 00:00:00+00:00,0.11462000012397766,0.11727599799633026,0.11241400241851807,0.11247099936008453,3217,0.0,0.0
2024-07-11 00:00:00+00:00,0.1124740019440651,0.11555200070142746,0.10978800058364868,0.11107700318098068,3722,0.0,0.0
