TIMESTAMP,BIRDDOG_OPEN_PRICE_USD,BIRDDOG_HIGH_PRICE_USD,BIRDDOG_LOW_PRICE_USD,BIRDDOG_CLOSE_PRICE_USD,BIRDDOG_VOLUME_USD,BIRDDOG_DIVIDENDS_USD,BIRDDOG_STOCK_SPLITS_USD
2024-03-25 00:00:00+00:00,0.0030449999030679464,0.003594999900087714,0.0020910000894218683,0.002119000069797039,1335493,0.0,0.0
2024-03-26 00:00:00+00:00,0.002119000069797039,0.0026489999145269394,0.0016159999649971724,0.001693999976851046,486925,0.0,0.0
2024-03-27 00:00:00+00:00,0.0016929999692365527,0.0019450000254437327,0.0013180000241845846,0.0019120000069960952,531294,0.0,0.0
2024-03-28 00:00:00+00:00,0.0019120000069960952,0.0023270000237971544,0.0014359999913722277,0.0014530000044032931,373833,0.0,0.0
2024-03-29 00:00:00+00:00,0.0014530000044032931,0.002082000020891428,0.0013139999937266111,0.0016840000171214342,421994,0.0,0.0
2024-03-30 00:00:00+00:00,0.0016840000171214342,0.0017790000420063734,0.0012069999938830733,0.001474000047892332,338980,0.0,0.0
2024-03-31 00:00:00+00:00,0.001474000047892332,0.0056859999895095825,0.0012730000307783484,0.004106000065803528,2852743,0.0,0.0
2024-04-01 00:00:00+00:00,0.004118000157177448,0.004767000209540129,0.0026259999722242355,0.0028830000665038824,1413668,0.0,0.0
2024-04-02 00:00:00+00:00,0.0028719999827444553,0.00457700015977025,0.0021200000774115324,0.004561000037938356,1175188,0.0,0.0
2024-04-03 00:00:00+00:00,0.004561000037938356,0.005692000035196543,0.003745000110939145,0.004528000019490719,1623128,0.0,0.0
2024-04-04 00:00:00+00:00,0.004530000034719706,0.005032999906688929,0.0032210000790655613,0.004811999853700399,821352,0.0,0.0
2024-04-05 00:00:00+00:00,0.004811999853700399,0.0053889998234808445,0.0030509999487549067,0.0033990000374615192,371871,0.0,0.0
2024-04-06 00:00:00+00:00,0.0033990000374615192,0.00355600006878376,0.0029269999358803034,0.003189000068232417,240762,0.0,0.0
2024-04-07 00:00:00+00:00,0.003189000068232417,0.003387999953702092,0.002535999985411763,0.002993999980390072,421680,0.0,0.0
2024-04-08 00:00:00+00:00,0.002993999980390072,0.0034570000134408474,0.0026539999525994062,0.0028260000981390476,223810,0.0,0.0
2024-04-09 00:00:00+00:00,0.0028260000981390476,0.0028349999338388443,0.0019749999046325684,0.002096999902278185,296403,0.0,0.0
2024-04-10 00:00:00+00:00,0.002096999902278185,0.002386000007390976,0.0020119999535381794,0.00203999993391335,129249,0.0,0.0
2024-04-11 00:00:00+00:00,0.00203999993391335,0.0021979999728500843,0.0016589999431744218,0.0019409999949857593,240076,0.0,0.0
2024-04-12 00:00:00+00:00,0.0019409999949857593,0.002044999971985817,0.001183000043965876,0.0014939999673515558,237894,0.0,0.0
2024-04-13 00:00:00+00:00,0.0014939999673515558,0.001791000016964972,0.0009970000246539712,0.0012229999992996454,128660,0.0,0.0
2024-04-14 00:00:00+00:00,0.0012229999992996454,0.0015820000553503633,0.0012120000319555402,0.0013269999762997031,88486,0.0,0.0
2024-04-15 00:00:00+00:00,0.0018149999668821692,0.0022619999945163727,0.001424000016413629,0.0015480000292882323,148719,0.0,0.0
2024-04-16 00:00:00+00:00,0.0015480000292882323,0.0015480000292882323,0.0011980000417679548,0.0013940000208094716,104776,0.0,0.0
2024-04-17 00:00:00+00:00,0.0013379999436438084,0.001643999945372343,0.0013379999436438084,0.0015300000086426735,68513,0.0,0.0
2024-04-18 00:00:00+00:00,0.0015300000086426735,0.0019440000178292394,0.0014560000272467732,0.0019109999993816018,118060,0.0,0.0
2024-04-19 00:00:00+00:00,0.0019109999993816018,0.0021389999892562628,0.0015719999792054296,0.0017519999528303742,99902,0.0,0.0
2024-04-20 00:00:00+00:00,0.0017519999528303742,0.001879999996162951,0.0016560000367462635,0.0017340000486001372,69768,0.0,0.0
2024-04-21 00:00:00+00:00,0.0017819999484345317,0.0018420000560581684,0.0015999999595806003,0.0016220000106841326,61883,0.0,0.0
2024-04-22 00:00:00+00:00,0.0016220000106841326,0.0021800000686198473,0.001554999966174364,0.0018700000364333391,244645,0.0,0.0
2024-04-23 00:00:00+00:00,0.0018680000212043524,0.0018759999657049775,0.0015589999966323376,0.0016820000018924475,130187,0.0,0.0
2024-04-24 00:00:00+00:00,0.001567999948747456,0.0017219999572262168,0.0012450000504031777,0.001285000005736947,140013,0.0,0.0
2024-04-25 00:00:00+00:00,0.001285000005736947,0.002019000006839633,0.0006629999843426049,0.002019000006839633,375690,0.0,0.0
2024-04-26 00:00:00+00:00,0.002019000006839633,0.0021170000545680523,0.0013500000350177288,0.0015239999629557133,275308,0.0,0.0
2024-04-27 00:00:00+00:00,0.0015239999629557133,0.0015330000314861536,0.0011129999766126275,0.0013539999490603805,126310,0.0,0.0
2024-04-28 00:00:00+00:00,0.0013539999490603805,0.0015920000150799751,0.0012260000221431255,0.0012369999894872308,48701,0.0,0.0
2024-04-29 00:00:00+00:00,0.0012369999894872308,0.0013040000339969993,0.0010770000517368317,0.0012829999905079603,67267,0.0,0.0
2024-04-30 00:00:00+00:00,0.0012829999905079603,0.0016830000095069408,0.0009800000116229057,0.0010179999517276883,54220,0.0,0.0
