TIMESTAMP,HUNT_OPEN_PRICE_USD,HUNT_HIGH_PRICE_USD,HUNT_LOW_PRICE_USD,HUNT_CLOSE_PRICE_USD,HUNT_VOLUME_USD,HUNT_DIVIDENDS_USD,HUNT_STOCK_SPLITS_USD
2020-03-30 00:00:00+00:00,0.004162000026553869,0.004379000049084425,0.003980000037699938,0.003986000083386898,2389,0.0,0.0
2020-03-31 00:00:00+00:00,0.003986000083386898,0.004277000203728676,0.003788999980315566,0.004019000101834536,1411,0.0,0.0
2020-04-01 00:00:00+00:00,0.004019000101834536,0.00405499991029501,0.0036609999369829893,0.0038320000749081373,2108,0.0,0.0
2020-04-02 00:00:00+00:00,0.0038350000977516174,0.0038590000476688147,0.0036770000588148832,0.0038270000368356705,2928,0.0,0.0
2020-04-03 00:00:00+00:00,0.003828000044450164,0.0038689998909831047,0.003719999920576811,0.0038330000825226307,209,0.0,0.0
2020-04-04 00:00:00+00:00,0.0038330000825226307,0.003957000095397234,0.003720999928191304,0.0038010000716894865,1070,0.0,0.0
2020-04-05 00:00:00+00:00,0.0038010000716894865,0.003869999898597598,0.0037589999847114086,0.0038689998909831047,1341,0.0,0.0
2020-04-06 00:00:00+00:00,0.003869999898597598,0.003976000007241964,0.0035280000884085894,0.0035359999164938927,1494,0.0,0.0
2020-04-07 00:00:00+00:00,0.0035359999164938927,0.0039470000192523,0.0032530000898987055,0.003579000011086464,8839,0.0,0.0
2020-04-08 00:00:00+00:00,0.003579000011086464,0.003616000059992075,0.0032550001051276922,0.0034940000623464584,3863,0.0,0.0
2020-04-09 00:00:00+00:00,0.0034990001004189253,0.003930000122636557,0.003379999892786145,0.0035349999088793993,3375,0.0,0.0
2020-04-10 00:00:00+00:00,0.0035349999088793993,0.003742000088095665,0.0034020000603049994,0.003488000016659498,2335,0.0,0.0
2020-04-11 00:00:00+00:00,0.003488000016659498,0.0034890000242739916,0.003318999893963337,0.0034779999405145645,729,0.0,0.0
2020-04-12 00:00:00+00:00,0.0034099998883903027,0.003410999896004796,0.0030849999748170376,0.003355999942868948,447,0.0,0.0
