TIMESTAMP,RICH34621_OPEN_PRICE_USD,RICH34621_HIGH_PRICE_USD,RICH34621_LOW_PRICE_USD,RICH34621_CLOSE_PRICE_USD,RICH34621_VOLUME_USD,RICH34621_DIVIDENDS_USD,RICH34621_STOCK_SPLITS_USD
2025-01-30 00:00:00+00:00,0.004075000062584877,0.00432599987834692,0.003984999842941761,0.004000000189989805,2493860,0.0,0.0
2025-01-31 00:00:00+00:00,0.004000000189989805,0.004000000189989805,0.0035500000230968,0.0035500000230968,3682246,0.0,0.0
2025-02-01 00:00:00+00:00,0.0035500000230968,0.0035500000230968,0.0029800001066178083,0.002988999942317605,3083232,0.0,0.0
2025-02-02 00:00:00+00:00,0.002988999942317605,0.0030559999868273735,0.0027199999894946814,0.0028490000404417515,8959984,0.0,0.0
2025-02-03 00:00:00+00:00,0.0028490000404417515,0.003969999961555004,0.0024949999060481787,0.003137999912723899,18838431,0.0,0.0
2025-02-04 00:00:00+00:00,0.003137999912723899,0.004315999802201986,0.003034000052139163,0.004191999789327383,8496898,0.0,0.0
2025-02-05 00:00:00+00:00,0.004191999789327383,0.004236000124365091,0.0033939999993890524,0.0034179999493062496,3837791,0.0,0.0
2025-02-06 00:00:00+00:00,0.0034179999493062496,0.003590000094845891,0.0031010000966489315,0.003324999939650297,3673782,0.0,0.0
2025-02-07 00:00:00+00:00,0.003324999939650297,0.0037010000087320805,0.003295999951660633,0.003481999970972538,3431654,0.0,0.0
2025-02-08 00:00:00+00:00,0.003481999970972538,0.0035149999894201756,0.0031900000758469105,0.0032210000790655613,2587871,0.0,0.0
2025-02-09 00:00:00+00:00,0.0032210000790655613,0.003364000003784895,0.0023240000009536743,0.0023930000606924295,2404085,0.0,0.0
2025-02-10 00:00:00+00:00,0.0023930000606924295,0.0025239998940378428,0.0022299999836832285,0.0022609999869018793,1955191,0.0,0.0
2025-02-11 00:00:00+00:00,0.0022609999869018793,0.0026579999830573797,0.0022539999336004257,0.002638000063598156,2959168,0.0,0.0
2025-02-12 00:00:00+00:00,0.002638000063598156,0.003157000057399273,0.0026209999341517687,0.0029819998890161514,5341187,0.0,0.0
2025-02-13 00:00:00+00:00,0.0029819998890161514,0.003017999930307269,0.0027970001101493835,0.0028570001013576984,2863622,0.0,0.0
2025-02-14 00:00:00+00:00,0.0028570001013576984,0.0030879999976605177,0.002644000109285116,0.002658999990671873,2890087,0.0,0.0
2025-02-15 00:00:00+00:00,0.002658999990671873,0.002658999990671873,0.0023690001107752323,0.0024560000747442245,1907208,0.0,0.0
2025-02-16 00:00:00+00:00,0.0024560000747442245,0.002609000075608492,0.002423000056296587,0.002526999916881323,1578906,0.0,0.0
2025-02-17 00:00:00+00:00,0.002526999916881323,0.0025450000539422035,0.001800999976694584,0.0018029999919235706,2147584,0.0,0.0
2025-02-18 00:00:00+00:00,0.0018029999919235706,0.0018230000277981162,0.001478999969549477,0.0015190000412985682,2090807,0.0,0.0
2025-02-19 00:00:00+00:00,0.0015190000412985682,0.001832999987527728,0.001475999946705997,0.0018240000354126096,1556389,0.0,0.0
2025-02-20 00:00:00+00:00,0.0018240000354126096,0.0018439999548718333,0.0016740000573918223,0.0017140000127255917,1470719,0.0,0.0
2025-02-21 00:00:00+00:00,0.0017140000127255917,0.0017549999756738544,0.0015140000032261014,0.0015450000064447522,2307107,0.0,0.0
2025-02-22 00:00:00+00:00,0.0015450000064447522,0.0015820000553503633,0.0014929999597370625,0.0014949999749660492,1212854,0.0,0.0
2025-02-23 00:00:00+00:00,0.0014949999749660492,0.001500000013038516,0.001436999998986721,0.001449999981559813,1130654,0.0,0.0
