TIMESTAMP,LOLA31204_OPEN_PRICE_USD,LOLA31204_HIGH_PRICE_USD,LOLA31204_LOW_PRICE_USD,LOLA31204_CLOSE_PRICE_USD,LOLA31204_VOLUME_USD,LOLA31204_DIVIDENDS_USD,LOLA31204_STOCK_SPLITS_USD
2024-06-12 00:00:00+00:00,,,,0.0,383,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,152,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,920,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,439,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,194,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,797,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,202,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,960,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,175,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,118,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,202,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,227,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,525,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,1798,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,889,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,72,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,243,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,497,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,430,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,297,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,307,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,189,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,413,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,395,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,488,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,560,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,390,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,511,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,208,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,40,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,333,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,315,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,295,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,281,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,2019,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,765,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,653,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,66,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,714,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,287,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,177,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,383,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,1736,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,403727,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,106237,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,30541,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,4495,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,71756,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,5231,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,2541,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,2689,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,2599,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,343,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,1276,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,356,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,4980,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,195,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,3271,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,177,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,495,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,408,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,617,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,367,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,349,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,332,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,530,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,624,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,1562,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,1196,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,936,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,369,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,443,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,196,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,249,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,2410,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,1120,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,160,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,326,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,360,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,204,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,158,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,1008,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,107,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,141,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,812,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,165,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,207,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,118,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,146,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,238,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,576,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,275,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,583,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,437,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,152,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,131,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,221,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,124,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,340,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,189,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,290,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,397,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,246,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,96,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,131,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,215,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,2894,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,338,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,1517,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,212,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,1420,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,584,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,602,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,201,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,131,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,522,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,402,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,246,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,516,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,380,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,2609,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,295,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,166,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,1787,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,146,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,279,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,461,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,170,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,920,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,457,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,98,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,332,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,379,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,89,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,37,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,64,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,3934,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,14556,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,641,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,249,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,99,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,208,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,278,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,59,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,313,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,570,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-06-01 00:00:00+00:00,8.787312211211429e-09,8.787312211211429e-09,8.787312211211429e-09,8.787312211211429e-09,4,0.0,0.0
