TIMESTAMP,CJ_OPEN_PRICE_USD,CJ_HIGH_PRICE_USD,CJ_LOW_PRICE_USD,CJ_CLOSE_PRICE_USD,CJ_VOLUME_USD,CJ_DIVIDENDS_USD,CJ_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.000534999999217689,0.0006130000110715628,0.0003650000144261867,0.00044999999227002263,18116,0.0,0.0
2017-11-10 00:00:00+00:00,0.00045200000749900937,0.0004959999932907522,0.0003260000084992498,0.00032900000223889947,3346,0.0,0.0
2017-11-11 00:00:00+00:00,0.0003279999946244061,0.00038899999344721437,0.0003129999968223274,0.0003239999932702631,2305,0.0,0.0
2017-11-12 00:00:00+00:00,0.0003239999932702631,0.0003370000049471855,0.00022699999681208283,0.00023499999952036887,996,0.0,0.0
2017-11-13 00:00:00+00:00,0.00023499999952036887,0.00037299998803064227,0.00023499999952036887,0.0003699999942909926,611,0.0,0.0
2017-11-14 00:00:00+00:00,0.00037200000951997936,0.0003809999907389283,0.0002579999854788184,0.0003060000017285347,530,0.0,0.0
2017-11-15 00:00:00+00:00,0.0003060000017285347,0.0003539999888744205,0.00027099999715574086,0.0003499999875202775,1832,0.0,0.0
2017-11-16 00:00:00+00:00,0.00035200000274926424,0.00037299998803064227,0.00029600001289509237,0.00031999999191612005,1066,0.0,0.0
2017-11-17 00:00:00+00:00,0.00031999999191612005,0.0003800000122282654,0.0003100000030826777,0.000375000003259629,195,0.0,0.0
2017-11-18 00:00:00+00:00,0.00037399999564513564,0.00037399999564513564,0.0003060000017285347,0.00032900000223889947,427,0.0,0.0
2017-11-19 00:00:00+00:00,0.0003279999946244061,0.000391999987186864,0.000307999987853691,0.0003220000071451068,100,0.0,0.0
2017-11-20 00:00:00+00:00,0.0003220000071451068,0.0003459999861661345,0.0002680000034160912,0.00033000000985339284,855,0.0,0.0
2017-11-21 00:00:00+00:00,0.00033000000985339284,0.00033099998836405575,0.00024300000222865492,0.00024300000222865492,1948,0.0,0.0
2017-11-22 00:00:00+00:00,0.00024399999529123306,0.0003279999946244061,0.00024300000222865492,0.00032500000088475645,1896,0.0,0.0
2017-11-23 00:00:00+00:00,0.00032500000088475645,0.00032699998700991273,0.0001829999964684248,0.00029600001289509237,1335,0.0,0.0
2017-11-24 00:00:00+00:00,0.00029399999766610563,0.00033400001120753586,0.00026699999580159783,0.00031599999056197703,419,0.0,0.0
2017-11-25 00:00:00+00:00,0.00031599999056197703,0.00035799999022856355,0.00028300000121816993,0.00035799999022856355,418,0.0,0.0
2017-11-26 00:00:00+00:00,0.00035799999022856355,0.0004560000088531524,0.00035700001171790063,0.0004529999860096723,761,0.0,0.0
2017-11-27 00:00:00+00:00,0.0004419999895617366,0.0004459999909158796,0.00031599999056197703,0.00036199999158270657,1549,0.0,0.0
2017-11-28 00:00:00+00:00,0.00036299999919719994,0.00046400001156143844,0.00036299999919719994,0.0003760000108741224,2304,0.0,0.0
2017-11-29 00:00:00+00:00,0.0003760000108741224,0.0004220000118948519,0.0002749999985098839,0.00030899999546818435,1934,0.0,0.0
2017-11-30 00:00:00+00:00,0.0003129999968223274,0.0003370000049471855,0.0002579999854788184,0.0003150000120513141,807,0.0,0.0
2017-12-01 00:00:00+00:00,0.0003129999968223274,0.0004600000102072954,0.00018600000475998968,0.00035600000410340726,1343,0.0,0.0
2017-12-02 00:00:00+00:00,0.00035600000410340726,0.0004149999876972288,0.00031999999191612005,0.00036899998667649925,385,0.0,0.0
2017-12-03 00:00:00+00:00,0.0003699999942909926,0.00039599998854100704,0.0002519999979995191,0.00033599999733269215,1595,0.0,0.0
2017-12-04 00:00:00+00:00,0.0003370000049471855,0.00039900001138448715,0.0002849999873433262,0.00039900001138448715,1025,0.0,0.0
2017-12-05 00:00:00+00:00,0.00039900001138448715,0.0004619999963324517,0.00030899999546818435,0.00033099998836405575,2812,0.0,0.0
2017-12-06 00:00:00+00:00,0.00033099998836405575,0.0003490000090096146,0.0002479999966453761,0.0003480000013951212,4258,0.0,0.0
2017-12-07 00:00:00+00:00,0.0003480000013951212,0.00048499999684281647,0.00032500000088475645,0.0003459999861661345,1460,0.0,0.0
