TIMESTAMP,CRYPTO27850_OPEN_PRICE_USD,CRYPTO27850_HIGH_PRICE_USD,CRYPTO27850_LOW_PRICE_USD,CRYPTO27850_CLOSE_PRICE_USD,CRYPTO27850_VOLUME_USD,CRYPTO27850_DIVIDENDS_USD,CRYPTO27850_STOCK_SPLITS_USD
2023-08-17 00:00:00+00:00,0.13389700651168823,0.1510239988565445,0.034352000802755356,0.04951300099492073,845426,0.0,0.0
2023-08-18 00:00:00+00:00,0.04951300099492073,0.08244500309228897,0.044481001794338226,0.05431000143289566,580128,0.0,0.0
2023-08-19 00:00:00+00:00,0.05432000011205673,0.06356900185346603,0.03235600143671036,0.040553998202085495,302344,0.0,0.0
2023-08-20 00:00:00+00:00,0.04055999964475632,0.04255500063300133,0.027329999953508377,0.031099999323487282,169958,0.0,0.0
2023-08-21 00:00:00+00:00,0.03110099956393242,0.05076099932193756,0.028589000925421715,0.03802099823951721,179043,0.0,0.0
2023-08-22 00:00:00+00:00,0.038026001304388046,0.0441179983317852,0.021803999319672585,0.031314000487327576,116543,0.0,0.0
2023-08-23 00:00:00+00:00,0.031314000487327576,0.03587999939918518,0.026031000539660454,0.03416600078344345,64391,0.0,0.0
2023-08-24 00:00:00+00:00,0.034170001745224,0.03631800040602684,0.025067999958992004,0.03501100093126297,53719,0.0,0.0
2023-08-25 00:00:00+00:00,0.03500499948859215,0.03527100011706352,0.022292999550700188,0.02435999922454357,45916,0.0,0.0
2023-08-26 00:00:00+00:00,0.02435999922454357,0.024584999307990074,0.016628000885248184,0.01755099929869175,57520,0.0,0.0
2023-08-27 00:00:00+00:00,0.01755099929869175,0.025955000892281532,0.01699800044298172,0.02512500062584877,27320,0.0,0.0
2023-08-28 00:00:00+00:00,0.025123000144958496,0.031599000096321106,0.01990099996328354,0.02394700050354004,43652,0.0,0.0
2023-08-29 00:00:00+00:00,0.02394000068306923,0.023972999304533005,0.018362000584602356,0.019089000299572945,33332,0.0,0.0
2023-08-30 00:00:00+00:00,0.019089000299572945,0.02590399980545044,0.017878999933600426,0.02322399988770485,34068,0.0,0.0
2023-08-31 00:00:00+00:00,0.02322000078856945,0.023222999647259712,0.017201999202370644,0.017215000465512276,17923,0.0,0.0
2023-09-01 00:00:00+00:00,0.017217999324202538,0.020024999976158142,0.01361399982124567,0.014151000417768955,15423,0.0,0.0
2023-09-02 00:00:00+00:00,0.014151000417768955,0.014182000420987606,0.010130000300705433,0.01068700011819601,12827,0.0,0.0
2023-09-03 00:00:00+00:00,0.010688000358641148,0.011939000338315964,0.00981099996715784,0.010546999983489513,13879,0.0,0.0
2023-09-04 00:00:00+00:00,0.010546999983489513,0.011478000320494175,0.010377000086009502,0.01116700004786253,4128,0.0,0.0
2023-09-05 00:00:00+00:00,0.011165999807417393,0.01146399974822998,0.010545000433921814,0.010623999871313572,2247,0.0,0.0
2023-09-06 00:00:00+00:00,0.010625000111758709,0.01071999967098236,0.010153000243008137,0.010444999672472477,2652,0.0,0.0
2023-09-07 00:00:00+00:00,0.01044199988245964,0.010906999930739403,0.010432999581098557,0.010660000145435333,782,0.0,0.0
2023-09-08 00:00:00+00:00,0.01065799966454506,0.010692000389099121,0.008906000293791294,0.009093999862670898,3265,0.0,0.0
2023-09-09 00:00:00+00:00,0.009093999862670898,0.009097999893128872,0.007459000218659639,0.00813599955290556,3644,0.0,0.0
2023-09-10 00:00:00+00:00,0.00813599955290556,0.008642000146210194,0.007934999652206898,0.008491000160574913,4283,0.0,0.0
2023-09-11 00:00:00+00:00,0.008491000160574913,0.00955399964004755,0.008290000259876251,0.008569999597966671,2553,0.0,0.0
2023-09-12 00:00:00+00:00,0.008569999597966671,0.012570000253617764,0.008497999981045723,0.01228800043463707,9629,0.0,0.0
2023-09-13 00:00:00+00:00,0.01228800043463707,0.01562800072133541,0.012276999652385712,0.012443000450730324,7296,0.0,0.0
2023-09-14 00:00:00+00:00,0.012442000210285187,0.013419000431895256,0.011285999789834023,0.011285999789834023,6866,0.0,0.0
2023-09-15 00:00:00+00:00,0.011285999789834023,0.01128700003027916,0.009550999850034714,0.0099870003759861,3892,0.0,0.0
2023-09-16 00:00:00+00:00,0.009986000135540962,0.010184000246226788,0.008472000248730183,0.008472999557852745,5868,0.0,0.0
2023-09-17 00:00:00+00:00,0.008472999557852745,0.008535999804735184,0.0074789999052882195,0.007675999775528908,3056,0.0,0.0
2023-09-21 00:00:00+00:00,0.0067079998552799225,0.006773999892175198,0.006546999793499708,0.006546999793499708,267,0.0,0.0
2023-09-22 00:00:00+00:00,0.006546999793499708,0.006616000086069107,0.005942000076174736,0.00597199983894825,1532,0.0,0.0
2023-09-23 00:00:00+00:00,0.00597199983894825,0.005985999945551157,0.005925999954342842,0.005932999774813652,59,0.0,0.0
2023-09-24 00:00:00+00:00,0.005932999774813652,0.005940999835729599,0.0058570001274347305,0.005874000024050474,156,0.0,0.0
2023-09-25 00:00:00+00:00,0.005872999783605337,0.005876000039279461,0.005747999995946884,0.005830999929457903,119,0.0,0.0
2023-09-26 00:00:00+00:00,0.005830999929457903,0.005894999951124191,0.005830999929457903,0.005859999917447567,180,0.0,0.0
2023-09-27 00:00:00+00:00,0.005859000142663717,0.005869000218808651,0.004887999966740608,0.004925999790430069,1789,0.0,0.0
2023-09-28 00:00:00+00:00,0.004925999790430069,0.005016000010073185,0.00482999999076128,0.004978999961167574,31,0.0,0.0
