TIMESTAMP,MEER_OPEN_PRICE_USD,MEER_HIGH_PRICE_USD,MEER_LOW_PRICE_USD,MEER_CLOSE_PRICE_USD,MEER_VOLUME_USD,MEER_DIVIDENDS_USD,MEER_STOCK_SPLITS_USD
2022-06-27 00:00:00+00:00,15.783669471740723,15.867145538330078,15.776039123535156,15.792527198791504,113467,0.0,0.0
2022-06-28 00:00:00+00:00,15.792705535888672,15.804494857788086,15.65837287902832,15.658994674682617,38787,0.0,0.0
2022-06-29 00:00:00+00:00,15.659191131591797,15.706889152526855,15.473189353942871,15.473207473754883,53862,0.0,0.0
2022-06-30 00:00:00+00:00,15.473258972167969,15.516225814819336,13.990450859069824,14.046121597290039,215024,0.0,0.0
2022-07-01 00:00:00+00:00,14.046699523925781,14.10218334197998,13.85202693939209,13.936909675598145,224600,0.0,0.0
2022-07-02 00:00:00+00:00,13.936738014221191,13.943535804748535,12.193461418151855,12.254733085632324,250394,0.0,0.0
2022-07-03 00:00:00+00:00,12.254646301269531,12.290475845336914,11.375224113464355,11.376238822937012,331993,0.0,0.0
2022-07-04 00:00:00+00:00,11.376157760620117,11.681381225585938,11.353710174560547,11.679232597351074,190650,0.0,0.0
2022-07-05 00:00:00+00:00,11.67934513092041,12.747748374938965,11.6407470703125,11.77724838256836,36,0.0,0.0
2022-07-06 00:00:00+00:00,11.777290344238281,11.865918159484863,11.733692169189453,11.852898597717285,740482,0.0,0.0
2022-07-07 00:00:00+00:00,11.852795600891113,11.882829666137695,11.743734359741211,11.744067192077637,57815,0.0,0.0
2022-07-08 00:00:00+00:00,11.743650436401367,11.8069486618042,11.632505416870117,11.716597557067871,56761,0.0,0.0
2022-07-09 00:00:00+00:00,11.716646194458008,11.770350456237793,11.626382827758789,11.711236000061035,54334,0.0,0.0
2022-07-10 00:00:00+00:00,11.711236953735352,12.63735580444336,11.673091888427734,12.637229919433594,204899,0.0,0.0
2022-07-11 00:00:00+00:00,12.637126922607422,12.829516410827637,12.318950653076172,12.404274940490723,318118,0.0,0.0
2022-07-12 00:00:00+00:00,12.404272079467773,12.490079879760742,12.313348770141602,12.378334045410156,152067,0.0,0.0
2022-07-13 00:00:00+00:00,12.378327369689941,12.378327369689941,12.215953826904297,12.296113014221191,50013,0.0,0.0
2022-07-14 00:00:00+00:00,12.296236991882324,12.298062324523926,12.124648094177246,12.124677658081055,47050,0.0,0.0
2022-07-15 00:00:00+00:00,12.124404907226562,12.146252632141113,12.012014389038086,12.012432098388672,44250,0.0,0.0
