TIMESTAMP,BCA_OPEN_PRICE_USD,BCA_HIGH_PRICE_USD,BCA_LOW_PRICE_USD,BCA_CLOSE_PRICE_USD,BCA_VOLUME_USD,BCA_DIVIDENDS_USD,BCA_STOCK_SPLITS_USD
2018-01-13 00:00:00+00:00,1203.6199951171875,1203.6199951171875,1199.8599853515625,1200.8299560546875,2865,0.0,0.0
2018-01-14 00:00:00+00:00,1201.52001953125,1686.3900146484375,854.6539916992188,1377.97998046875,179805,0.0,0.0
2018-01-15 00:00:00+00:00,1368.0899658203125,1531.6300048828125,881.5809936523438,1143.6700439453125,310632,0.0,0.0
2018-01-16 00:00:00+00:00,1144.18994140625,1300.8699951171875,712.3690185546875,804.7589721679688,1130430,0.0,0.0
2018-01-17 00:00:00+00:00,800.697998046875,884.177001953125,614.4739990234375,765.8170166015625,1174540,0.0,0.0
2018-01-18 00:00:00+00:00,768.4829711914062,855.1909790039062,711.3359985351562,738.2520141601562,1196400,0.0,0.0
2018-01-19 00:00:00+00:00,730.4970092773438,751.1680297851562,454.76300048828125,538.0609741210938,370725,0.0,0.0
2018-01-20 00:00:00+00:00,543.8599853515625,713.10400390625,496.4599914550781,690.6309814453125,10363,0.0,0.0
2018-01-21 00:00:00+00:00,691.9349975585938,691.9349975585938,514.0570068359375,528.9710083007812,9069,0.0,0.0
2018-01-22 00:00:00+00:00,534.1389770507812,544.4929809570312,524.5189819335938,540.8839721679688,9305,0.0,0.0
2018-01-23 00:00:00+00:00,205.47000122070312,357.49200439453125,188.3800048828125,357.49200439453125,81144,0.0,0.0
2018-01-24 00:00:00+00:00,357.32598876953125,484.6199951171875,241.62399291992188,413.2080078125,152181,0.0,0.0
2018-01-25 00:00:00+00:00,418.4679870605469,426.2770080566406,76.32029724121094,76.74980163574219,445521,0.0,0.0
2018-01-26 00:00:00+00:00,77.12740325927734,96.90760040283203,45.232200622558594,96.06279754638672,1656880,0.0,0.0
2018-01-27 00:00:00+00:00,95.99800109863281,99.76080322265625,70.8906021118164,81.39099884033203,611957,0.0,0.0
2018-01-28 00:00:00+00:00,81.31330108642578,85.66940307617188,71.0886001586914,71.0886001586914,439151,0.0,0.0
2018-01-29 00:00:00+00:00,71.02570343017578,73.44439697265625,59.30440139770508,61.57979965209961,115444,0.0,0.0
2018-01-30 00:00:00+00:00,61.58100128173828,62.2047004699707,42.359798431396484,46.5088996887207,77120,0.0,0.0
2018-01-31 00:00:00+00:00,46.547698974609375,61.30849838256836,42.76430130004883,46.65119934082031,60193,0.0,0.0
2018-02-01 00:00:00+00:00,45.94919967651367,55.17369842529297,41.69499969482422,42.948699951171875,38029,0.0,0.0
2018-02-02 00:00:00+00:00,42.89619827270508,42.89619827270508,29.18199920654297,35.912899017333984,48024,0.0,0.0
2018-02-03 00:00:00+00:00,35.993499755859375,36.707401275634766,30.095800399780273,30.73859977722168,27136,0.0,0.0
2018-02-04 00:00:00+00:00,30.74679946899414,34.897098541259766,23.93160057067871,23.93160057067871,26370,0.0,0.0
2018-02-05 00:00:00+00:00,25.515600204467773,27.417200088500977,19.24799919128418,19.68239974975586,17804,0.0,0.0
2018-02-06 00:00:00+00:00,19.69700050354004,20.29129981994629,18.139699935913086,19.93670082092285,18067,0.0,0.0
2018-02-08 00:00:00+00:00,28.960399627685547,32.2036018371582,26.08609962463379,29.323400497436523,8938,0.0,0.0
2018-02-09 00:00:00+00:00,29.35930061340332,36.139198303222656,26.853099822998047,34.099700927734375,10837,0.0,0.0
2018-02-10 00:00:00+00:00,35.829898834228516,35.829898834228516,23.030399322509766,26.012300491333008,8932,0.0,0.0
2018-02-11 00:00:00+00:00,26.027599334716797,32.27119827270508,22.57740020751953,25.580799102783203,14190,0.0,0.0
2018-02-12 00:00:00+00:00,25.704999923706055,35.169898986816406,25.704999923706055,33.09090042114258,22439,0.0,0.0
2018-02-13 00:00:00+00:00,33.208900451660156,35.327701568603516,29.143199920654297,29.906400680541992,12022,0.0,0.0
2018-02-14 00:00:00+00:00,29.875099182128906,35.79010009765625,29.73590087890625,31.698299407958984,11541,0.0,0.0
2018-02-15 00:00:00+00:00,31.707700729370117,39.00310134887695,31.10070037841797,31.610000610351562,18223,0.0,0.0
2018-02-16 00:00:00+00:00,31.558500289916992,35.54159927368164,31.206100463867188,34.11009979248047,5192,0.0,0.0
2018-02-17 00:00:00+00:00,34.10319900512695,35.742801666259766,32.75740051269531,33.50080108642578,5579,0.0,0.0
2018-02-18 00:00:00+00:00,33.56230163574219,35.38600158691406,30.171100616455078,30.21540069580078,8272,0.0,0.0
2018-02-19 00:00:00+00:00,30.1156005859375,31.04050064086914,24.835599899291992,26.74449920654297,22058,0.0,0.0
2018-02-20 00:00:00+00:00,26.80109977722168,27.598899841308594,23.131099700927734,23.322500228881836,6189,0.0,0.0
2018-02-21 00:00:00+00:00,23.300600051879883,25.239200592041016,21.766000747680664,21.817699432373047,4773,0.0,0.0
2018-02-22 00:00:00+00:00,21.804800033569336,24.63520050048828,19.859800338745117,19.859800338745117,2915,0.0,0.0
