TIMESTAMP,BSC34054_OPEN_PRICE_USD,BSC34054_HIGH_PRICE_USD,BSC34054_LOW_PRICE_USD,BSC34054_CLOSE_PRICE_USD,BSC34054_VOLUME_USD,BSC34054_DIVIDENDS_USD,BSC34054_STOCK_SPLITS_USD
2024-11-29 00:00:00+00:00,,,,0.0,13147,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,8683,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,2826,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,4452,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,14323,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,3206,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,5195,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,1432,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,1848,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,2461,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,4430,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,1491,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,241,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,693,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,5219,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,3832,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,906,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,237,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,708,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,215,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,1536,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,1826,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,127,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,258,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,213,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,276,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,418,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,116,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,950,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,166,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,591,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,118,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,105,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,131,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,104,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,228,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,275,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,51,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,251950,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,15958,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,3328,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1729,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,325,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,20279,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,3961,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,488,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,2745,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,758,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,1644,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,892,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,134,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,181,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,14891,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-06-01 00:00:00+00:00,2.1643242753555114e-11,2.1643242753555114e-11,2.16017950055436e-11,2.16017950055436e-11,77,0.0,0.0
