,LTC
ETH,0.8222424629027486
DASH,0.8140489841651724
BTC,0.8064179972228145
ZEC,0.7771095957177161
ETC,0.7712419809587496
QTUM,0.7691816050092783
MIOTA,0.7410117631362181
BAT,0.7356133701424084
DGB,0.7354275992400228
XLM,0.7266412834587461
XMR,0.7098908951994157
XEM,0.701512186040106
XRP,0.6856884336490188
ZEN,0.6839057585817104
SC,0.6824729981244358
STEEM,0.6804763082082896
PIVX,0.6711155882499938
LSK,0.6656563529436786
BTS,0.6568961958741278
ANT,0.6523450834854885
GNO,0.6415183671916955
KMD,0.6403973136241861
ARK,0.6347712433298612
SYS,0.6191460684005328
LUNC,0.5942160343889417
GAS,0.5719889976974696
DCR,0.5540986785274915
WAVES,0.5398208662655003
FIRO,0.502231377533046
DOGE,0.45662928596589
RLC,-0.0752949558585136
