,BTC
NEOS,1.0
AXIOM,0.8139777380270186
ETH,0.7456995292936859
2GIVE,0.7337984045518962
ZET,0.721857506418408
ACES,0.7036681750294741
CJ,0.7025006896302975
ICOB,0.7023987991956592
SNRG,0.698898338814177
CREVA,0.6964377903464418
IMS,0.6857097721562029
ZENI,0.6835981698113713
VEC2,0.6817108013360892
IBANK,0.6809608564386002
HBN,0.6807413653297242
C2,0.6805076059696392
AV,0.6793901510815368
CAB,0.6698057280242761
VLT,0.6690137842385792
PKB,0.6680015139189633
XQN,0.6664082658233557
ZYD,0.6656691069323927
PXI,0.6655771790214469
SONG,0.6645706208390229
LTC,0.6624909419613986
XPY,0.6553425499977241
RBIES,0.6553297367358826
OPAL,0.6544826008636984
BITS,0.6540369139395451
FRN,0.6530882850102325
LTCR,0.6506633416889568
BLAZR,0.650042131112013
VIDZ,0.6434985039946269
EUC,0.6422351160297808
EVIL,0.6418965975099931
QBC,0.6353749925660198
XHI,0.6346222096161035
BERN,0.6343719450562697
CF,0.6339571641495022
GCC,0.6291223326951249
BLU,0.6266099299274698
SPR,0.6245294722654716
WBB,0.6230446655670425
ADC,0.6175565732701017
POST,0.6170842625633619
ACOIN,0.6101959971897164
MAY,0.6045007236164167
NETKO,0.6035230136348176
ADZ,0.6034532435856925
ARGUS,0.5984791697089263
KURT,0.5977901946602756
TAJ,0.597679655490685
MST,0.5972987395258174
DASH,0.5961390206001482
ICON,0.5948080410432354
KOBO,0.5917826769080029
MOTO,0.5888869061001484
RBT,0.5886369284840107
SWING,0.5857649322552683
SXC,0.5794935848658892
UNIT,0.569117011805607
ETC,0.5689469704076917
QTUM,0.5680284345502051
JLP,0.5677376673234934
ENT,0.5655368310201585
START,0.5614432116029534
XMR,0.5582719655311069
EDRC,0.5574082291772359
XLM,0.555687074238067
XRP,0.5553391231239744
AMS,0.5546470961332182
ZEC,0.5531013268229676
CANN,0.5477987018273728
LANA,0.5470723780307867
SANDG,0.5440345350419682
DOGE,0.5418716862322588
DGB,0.5373645802366726
NEWB,0.5345993449217329
CARBON,0.5277151481773091
GNO,0.526626935981179
CNT,0.5154396611826219
42,0.5122862393853369
FRC,0.506869390614124
EFL,0.5013172151179986
HVCO,0.4981534686644837
SC,0.4975383771571842
LUN,0.4973434693669765
NEVA,0.4944846779864787
RBY,0.4866454993176939
BAT,0.4825000353395293
HMQ,0.4816518689518365
IOTA,0.4814452168070653
DCR,0.4771452783591344
BTS,0.4706737040512626
XPM,0.4634463314446753
XEM,0.4630956220904519
MONA,0.4595980202187515
SWIFT,0.4550771339590144
SIB,0.4517208897705332
TRST,0.4496427461512685
CLUB,0.4435400228961554
SLS,0.4416341332610127
PXC,0.4387374267826644
ZEN,0.4380902758886107
FIRO,0.4379136160814616
AE,0.4375620479023469
LSK,0.4359425953874711
TES,0.4348791831027184
GAS,0.4309360527822385
CLAM,0.4288648632153785
WAVES,0.4279673413557173
XBY,0.4274852632659411
DCY,0.4225891552777036
NXT,0.4222316966492465
MAID,0.4199309296669308
PPC,0.4160650307346296
ANT,0.4130300689527599
XPTX,0.4114594220876308
LDOGE,0.405464130542756
CRW,0.4027640287854274
WINGS,0.392166825809732
PASC,0.390717889363539
RLC,0.3898112805615641
NMC,0.3896105960308825
STEEM,0.3889090056175391
NVC,0.3875668570407187
FTC,0.3839169756869226
BLK,0.3836539747326375
GBYTE,0.3808422306187315
KMD,0.3789579344424428
CYT,0.3730072153082766
VTC,0.3720576091628602
WGR,0.370639840511299
XDN,0.3677443093222711
OK,0.366594128336731
BTCS,0.3662073831303201
SWT,0.3646348979234623
XMS,0.359517742488698
COOL,0.3573746845148245
ARK,0.3562403818031398
NXS,0.3559533417374947
TECH,0.3559212599418218
ZCL,0.3545236955801317
SYS,0.3543439194076019
XST,0.3511292975704058
XBC,0.3495297754657392
ZUR,0.3472826733626546
LUNC,0.343800832126637
BCN,0.3433852516514573
ALIAS,0.342893185854921
AMBER,0.3410531271925663
VAL,0.3384022800118351
CETI,0.3372455529066568
RDD,0.3346824740172958
GRS,0.332386486661294
LBC,0.3318991511728845
PHR,0.3251460266446414
VERI,0.3236871412142457
NAV,0.32297511394447
CLOAK,0.321647510214771
PIVX,0.3215934443781079
LMC,0.3185389448672269
IXC,0.31817393827509
PTOY,0.3165017175559836
AGRS,0.3057347918225999
LAMB,0.3040547743729415
XCP,0.3016498512336535
SKULL,0.3013584612196389
PLU,0.2977070932962655
CSC,0.2933426028050488
HUSH,0.2912222517524713
NOBL,0.2862677328294677
EQB,0.2854939478514853
BTA,0.2845434539160087
INF,0.2836355578143076
WYZ,0.2814558520194291
POT,0.2787084936107671
DEM,0.2773298801742045
HNC,0.2723673889304803
LOG,0.2655455548033732
XTO,0.2653213127136497
PAK,0.263449026636513
KIN,0.2603217392570234
CKC,0.2599334527560008
FOREX,0.2554874666092253
XPX,0.2543758100216237
PUT,0.251235139403431
GLC,0.2473199348068022
SKR,0.2464603849587113
BOLI,0.2459969769970841
BSTY,0.2457393740410615
XWC,0.2449898400043921
ZER,0.2439224828398689
ILC,0.2381987887043254
SHND,0.2185708836149563
SIGNA,0.2154429491153698
BIS,0.2080888569139552
LOOK,0.1975534982596149
WDC,0.1974154231871453
DIME,0.1961266379105111
SP,0.1960204081632653
HBD,0.1945955148771308
BRIT,0.1940508827095927
IFC,0.1906377296832975
LKY,0.1788620199146515
DGC,0.1707628588975501
BCDN,0.1668163266478593
PIE,0.1544381907681364
USDT,0.1527300438190973
TAB,0.1431639251661219
BS,0.1428506156148247
QTZ,0.1335743884180667
NYC,0.1183160409489573
OZO,0.1139285917987197
DCT,0.1112903693343961
JKC,0.111204481792717
IRL,0.0909639191003827
PZM,0.0836866514322047
BTB,0.0803356013047345
SILK,0.0767203979704758
ZOOM,0.060435201216299
RRT,0.0156532860383874
MNTC,0.0063852615351049
WC,0.005509526068024
MCN,-0.0493470806755445
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
