,BTC
FRC,0.5436476828663233
AMS,0.5430708371843329
BTCS,0.5396986478780674
RLC,0.5375934507567917
SYS,0.5359726623671636
CNT,0.5330681078665308
MONA,0.5291416860790823
PXC,0.5282603597403704
SANDG,0.5243711250619137
ZET,0.5223847432774514
ARK,0.5207893815674258
AE,0.517175762656099
PIVX,0.5109508484852072
ANT,0.5096398080297303
GRS,0.5038457306970018
42,0.5012452286528882
VAL,0.5011979053105488
SLS,0.5004424781055778
SXC,0.5004166942174614
NXS,0.499184970883801
PPC,0.4991108217313877
TES,0.4885350487967073
LANA,0.4875964616635488
EFL,0.4872272695364291
NMC,0.4842009725259005
RBY,0.4821948407621117
LDOGE,0.4771159840950267
TRST,0.4755287346255933
LUNC,0.4708944331424252
NOBL,0.470699884653373
VTC,0.4705436508866411
WINGS,0.4685664836738329
HVCO,0.4676290324193636
NEVA,0.4586285521938121
MAID,0.4584617854276214
WGR,0.4580463084754749
ZCL,0.4532433680812127
CLUB,0.4523991615130373
NAV,0.4517953366855403
LAMB,0.4504512495696063
AMBER,0.4473872079759966
COOL,0.4447108674251521
CYT,0.4420936260310316
TECH,0.4414148005284042
NXT,0.4400176604850127
GBYTE,0.4397477714406276
CARBON,0.4361693269058404
CRW,0.4360159497529987
XPM,0.4329331810719913
SWIFT,0.4304643344866432
FTC,0.4299377955270926
LBC,0.4257858204553834
XMS,0.4256286943432981
EQB,0.4120589918255772
XST,0.4104111656369189
OK,0.4093142225498169
BLK,0.4089617198894819
HMQ,0.4074792556413296
NVC,0.4069547431557525
PASC,0.4063721716473604
XPTX,0.4048535489079475
CKC,0.397459414261126
CLAM,0.3974557461359773
SKULL,0.3895370647779853
WYZ,0.385537959944108
SKR,0.3832560554468835
PTOY,0.3814067740584789
SWT,0.377195394870101
DCY,0.369266017096522
XBY,0.3635760840142475
BCN,0.3623833910630918
DEM,0.3545597126632129
POT,0.3429547483047932
AGRS,0.342173726916001
PHR,0.342173654071263
ALIAS,0.341446401836606
BOLI,0.33228107474462
ZER,0.3316869036207344
XDN,0.330136925178762
PLU,0.3283050958213905
VERI,0.3266836843607236
CSC,0.3256608898669531
KIN,0.3239714275986803
BRIT,0.3209564633271576
HUSH,0.3202547796826482
XCP,0.3189897733086963
LOG,0.318003766481723
CETI,0.3122605250974956
XPX,0.307166427002601
GLC,0.2979818697045988
IXC,0.2979725969974056
CLOAK,0.2920192513079607
LMC,0.2918405422787093
RDD,0.2855449113959028
HBD,0.2852817515877269
LKY,0.284352773826458
PAK,0.284169157598793
XWC,0.2760059777577849
ILC,0.2734620050189604
XBC,0.2734259209868913
BSTY,0.2725067113916657
BTA,0.2688299371470579
BIS,0.2680015981810242
SP,0.2630612244897959
INF,0.2623900993108266
DIME,0.249591887361592
ZUR,0.2479960866192305
HNC,0.2455380902158394
FOREX,0.2419956012444939
IFC,0.2407806889155203
PUT,0.2388099859554515
XTO,0.2357059571920912
BCDN,0.2351628131953833
SHND,0.2222523640308047
DGC,0.2192248537265033
SIGNA,0.2184378486129438
WDC,0.2117262865325897
LOOK,0.2035578839102211
TAB,0.1957005756403155
PIE,0.1762704944727864
NYC,0.16269142182531
QTZ,0.1602190551815633
BS,0.1596325625223137
SILK,0.1439594817097773
IRL,0.1408113163432312
OZO,0.1329381871572979
PZM,0.1216248050328499
ZOOM,0.0981731554373468
MNTC,0.096187052774551
JKC,0.096078431372549
USDT,0.0925865515532272
BTB,0.0899019847315196
DCT,0.0764104204172902
RRT,0.0305798843981793
WC,-0.0104140886635809
MCN,-0.0677870976318819
NEOS,-1.0
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
