,BTC
BOLI,0.3305208216128785
PLU,0.32927718212404
VERI,0.3291860534610295
XDN,0.3280620995898293
XCP,0.3231225181045044
LOG,0.3225904223563363
HUSH,0.3208312291359331
KIN,0.313836179126238
BRIT,0.3057749921857344
LMC,0.3024403717118393
XPX,0.3009317335634408
CETI,0.3002504555777983
RDD,0.2984691984375893
GLC,0.296215064255118
LKY,0.2957610241820768
IXC,0.2937685643369466
CLOAK,0.2914402276467343
PAK,0.2857172357265836
HBD,0.2826614152168145
ILC,0.2754053689950642
XBC,0.274668277411783
BSTY,0.2744011416682019
BTA,0.2719116164704455
XWC,0.2693698467572203
BIS,0.268568879181184
INF,0.2652665066697977
SP,0.2536734693877551
ZUR,0.2522309950112087
DIME,0.2476403995926963
BCDN,0.24426112293854
HNC,0.2431403223149792
FOREX,0.2387483717536782
PUT,0.2380206914486244
IFC,0.2378815159658857
XTO,0.2297669998256626
SHND,0.2282871950031964
DGC,0.2137861577043027
SIGNA,0.2136576921888346
WDC,0.2089741098978418
LOOK,0.1948110007815236
TAB,0.1884294397297008
PIE,0.1782546731711303
BS,0.1565839278781529
NYC,0.1542050134587517
QTZ,0.1519660158793669
IRL,0.1470285237710036
SILK,0.145909683124796
OZO,0.1356299956169314
PZM,0.1212904948565494
JKC,0.1207282913165266
ZOOM,0.1030501831909011
MNTC,0.0980470431122635
BTB,0.0918607876312482
USDT,0.0874034004160495
DCT,0.0818838127566127
RRT,0.0291504511092194
WC,-0.0135432831524057
MCN,-0.0835595014435461
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
