TIMESTAMP,NXD_OPEN_PRICE_USD,NXD_HIGH_PRICE_USD,NXD_LOW_PRICE_USD,NXD_CLOSE_PRICE_USD,NXD_VOLUME_USD,NXD_DIVIDENDS_USD,NXD_STOCK_SPLITS_USD
2022-02-06 00:00:00+00:00,1.1989480257034302,1.367218017578125,1.1922789812088013,1.3437670469284058,2615312,0.0,0.0
2022-02-07 00:00:00+00:00,1.3437609672546387,1.3613059520721436,1.2761739492416382,1.2979739904403687,799882,0.0,0.0
2022-02-08 00:00:00+00:00,1.2979739904403687,1.4348880052566528,1.2776819467544556,1.428328037261963,3402688,0.0,0.0
2022-02-09 00:00:00+00:00,1.4283080101013184,1.4550039768218994,1.264281988143921,1.3165359497070312,3968789,0.0,0.0
2022-02-10 00:00:00+00:00,1.316514015197754,1.4015860557556152,1.3014899492263794,1.3102829456329346,3563275,0.0,0.0
2022-02-11 00:00:00+00:00,1.3102890253067017,1.4253829717636108,1.275609016418457,1.2787729501724243,833161,0.0,0.0
2022-02-12 00:00:00+00:00,1.2787699699401855,1.3989050388336182,1.2418849468231201,1.3589210510253906,4635996,0.0,0.0
2022-02-13 00:00:00+00:00,1.3589160442352295,1.4863189458847046,1.2471729516983032,1.4863189458847046,909581,0.0,0.0
2022-02-14 00:00:00+00:00,1.4863020181655884,2.040241003036499,1.4835989475250244,1.9019089937210083,9033792,0.0,0.0
2022-02-15 00:00:00+00:00,1.901900053024292,1.9805699586868286,1.8375329971313477,1.9540899991989136,8099612,0.0,0.0
2022-02-16 00:00:00+00:00,1.9544620513916016,2.493273973464966,1.9170689582824707,2.4899280071258545,9348639,0.0,0.0
2022-02-17 00:00:00+00:00,2.4899439811706543,2.9765100479125977,2.445517063140869,2.7141690254211426,12575641,0.0,0.0
2022-02-18 00:00:00+00:00,2.7141449451446533,2.883204936981201,2.530282974243164,2.6358389854431152,5798472,0.0,0.0
2022-02-19 00:00:00+00:00,2.63763689994812,2.7424631118774414,2.5014169216156006,2.5730109214782715,9009941,0.0,0.0
2022-02-20 00:00:00+00:00,2.5730419158935547,2.709260940551758,2.422863006591797,2.6179308891296387,4441827,0.0,0.0
2022-02-21 00:00:00+00:00,2.6206979751586914,2.829814910888672,2.535804033279419,2.5717110633850098,7544710,0.0,0.0
2022-02-22 00:00:00+00:00,2.5719990730285645,2.7224080562591553,2.5247890949249268,2.5522069931030273,4286385,0.0,0.0
2022-02-23 00:00:00+00:00,2.549954891204834,2.6800119876861572,2.5262200832366943,2.675607919692993,6439184,0.0,0.0
2022-02-24 00:00:00+00:00,2.6758339405059814,2.887989044189453,2.5369839668273926,2.887989044189453,4776891,0.0,0.0
2022-02-25 00:00:00+00:00,2.888000965118408,3.0225300788879395,2.7143919467926025,2.9565269947052,8299439,0.0,0.0
2022-02-26 00:00:00+00:00,2.9558229446411133,3.272178888320923,2.7428090572357178,3.221153974533081,13203597,0.0,0.0
2022-02-27 00:00:00+00:00,3.2199840545654297,3.3094160556793213,3.142967939376831,3.245184898376465,8623003,0.0,0.0
2022-02-28 00:00:00+00:00,3.2452359199523926,3.7671139240264893,3.093967914581299,3.6559619903564453,3677366,0.0,0.0
2022-03-01 00:00:00+00:00,3.6559948921203613,3.8394670486450195,3.5509068965911865,3.7985339164733887,13977002,0.0,0.0
2022-03-02 00:00:00+00:00,3.8004729747772217,4.10731315612793,3.793570041656494,4.075812816619873,7422939,0.0,0.0
2022-03-03 00:00:00+00:00,4.080574989318848,4.212893962860107,3.8876020908355713,4.108825206756592,13698863,0.0,0.0
2022-03-04 00:00:00+00:00,4.108828067779541,4.184864044189453,4.0051398277282715,4.154571056365967,11706725,0.0,0.0
2022-03-05 00:00:00+00:00,4.1531081199646,4.182355880737305,4.070281028747559,4.1175642013549805,10130108,0.0,0.0
2022-03-06 00:00:00+00:00,4.117549896240234,4.406466007232666,4.085724830627441,4.3738322257995605,16806643,0.0,0.0
2022-03-07 00:00:00+00:00,4.373863220214844,4.4014129638671875,4.299850940704346,4.332468032836914,9031962,0.0,0.0
2022-03-08 00:00:00+00:00,4.332324028015137,4.363286972045898,4.138636112213135,4.2536091804504395,10088589,0.0,0.0
2022-03-09 00:00:00+00:00,4.253620147705078,4.277820110321045,3.0643229484558105,3.238903045654297,10451719,0.0,0.0
2022-03-10 00:00:00+00:00,3.238874912261963,4.042938232421875,3.088231086730957,3.5728280544281006,5815466,0.0,0.0
2022-03-11 00:00:00+00:00,3.572880983352661,4.170995235443115,2.8502109050750732,3.184788942337036,4281391,0.0,0.0
