TIMESTAMP,GAME10861_OPEN_PRICE_USD,GAME10861_HIGH_PRICE_USD,GAME10861_LOW_PRICE_USD,GAME10861_CLOSE_PRICE_USD,GAME10861_VOLUME_USD,GAME10861_DIVIDENDS_USD,GAME10861_STOCK_SPLITS_USD
2021-08-17 00:00:00+00:00,0.7019910216331482,0.7421650290489197,0.6589829921722412,0.6698830127716064,661164,0.0,0.0
2021-08-18 00:00:00+00:00,0.6701120138168335,0.6811500191688538,0.6184149980545044,0.6414790153503418,406001,0.0,0.0
2021-08-19 00:00:00+00:00,0.641523003578186,0.653685986995697,0.5810040235519409,0.6468369960784912,464354,0.0,0.0
2021-08-20 00:00:00+00:00,0.6468369960784912,0.8120239973068237,0.628715991973877,0.810276985168457,1370396,0.0,0.0
2021-08-21 00:00:00+00:00,0.8103370070457458,1.1433930397033691,0.8102759718894958,1.0769950151443481,2799138,0.0,0.0
2021-08-22 00:00:00+00:00,1.0861719846725464,1.2360320091247559,0.9688140153884888,1.0117000341415405,2086608,0.0,0.0
2021-08-23 00:00:00+00:00,1.0128010511398315,1.0340520143508911,0.8776180148124695,0.9280210137367249,1677384,0.0,0.0
2021-08-24 00:00:00+00:00,0.9280499815940857,0.9280499815940857,0.8136759996414185,0.8366600275039673,1399206,0.0,0.0
2021-08-25 00:00:00+00:00,0.8365479707717896,0.9283450245857239,0.8034759759902954,0.900862991809845,1244619,0.0,0.0
2021-08-26 00:00:00+00:00,0.9079409837722778,1.021567940711975,0.8793330192565918,0.9952260255813599,1625527,0.0,0.0
2021-08-27 00:00:00+00:00,0.9951239824295044,1.0167620182037354,0.9526389837265015,1.003998041152954,1558180,0.0,0.0
2021-08-28 00:00:00+00:00,1.0012489557266235,1.3507879972457886,0.9829670190811157,1.2422029972076416,2755620,0.0,0.0
2021-08-29 00:00:00+00:00,1.241582989692688,1.2470370531082153,1.0959550142288208,1.13530695438385,1820768,0.0,0.0
2021-08-30 00:00:00+00:00,1.1352670192718506,1.1404399871826172,0.9681569933891296,1.026757001876831,1588801,0.0,0.0
2021-08-31 00:00:00+00:00,1.0266989469528198,1.0816669464111328,0.974632978439331,0.9776110053062439,1307652,0.0,0.0
