TIMESTAMP,GEL_OPEN_PRICE_USD,GEL_HIGH_PRICE_USD,GEL_LOW_PRICE_USD,GEL_CLOSE_PRICE_USD,GEL_VOLUME_USD,GEL_DIVIDENDS_USD,GEL_STOCK_SPLITS_USD
2021-09-14 00:00:00+00:00,1.667394995689392,1.7235889434814453,1.5265949964523315,1.6296930313110352,1988726,0.0,0.0
2021-09-15 00:00:00+00:00,1.6297069787979126,2.259721040725708,1.4585590362548828,1.9395430088043213,4850527,0.0,0.0
2021-09-16 00:00:00+00:00,1.9398969411849976,2.7730469703674316,1.9327839612960815,2.2218680381774902,6094641,0.0,0.0
2021-09-17 00:00:00+00:00,2.2221689224243164,2.2292580604553223,1.815271019935608,1.8761470317840576,3938132,0.0,0.0
2021-09-18 00:00:00+00:00,1.8762120008468628,2.039134979248047,1.6510109901428223,1.712514042854309,2472920,0.0,0.0
2021-09-19 00:00:00+00:00,1.7108279466629028,1.754248023033142,1.6311520338058472,1.685562014579773,2135535,0.0,0.0
2021-09-20 00:00:00+00:00,1.6846749782562256,1.6846749782562256,1.1162840127944946,1.1789560317993164,2670667,0.0,0.0
2021-09-21 00:00:00+00:00,1.1629829406738281,1.4299499988555908,0.9648820161819458,1.202375054359436,1264106,0.0,0.0
2021-09-22 00:00:00+00:00,1.207808017730713,1.7381019592285156,1.1698590517044067,1.640895962715149,3585567,0.0,0.0
2021-09-23 00:00:00+00:00,1.6411620378494263,1.974534034729004,1.6292200088500977,1.908216953277588,5235231,0.0,0.0
2021-09-24 00:00:00+00:00,1.908136010169983,2.2505950927734375,1.8272900581359863,1.9883960485458374,3008301,0.0,0.0
2021-09-25 00:00:00+00:00,1.988353967666626,2.1381731033325195,1.6563090085983276,1.786818027496338,2672553,0.0,0.0
2021-09-26 00:00:00+00:00,1.7868260145187378,1.9992389678955078,1.4980560541152954,1.814916968345642,3165434,0.0,0.0
2021-09-27 00:00:00+00:00,1.8148629665374756,1.865630030632019,1.6221189498901367,1.7076070308685303,4178651,0.0,0.0
2021-09-28 00:00:00+00:00,1.7076090574264526,1.8781700134277344,1.5667489767074585,1.7241179943084717,5905565,0.0,0.0
2021-09-29 00:00:00+00:00,1.7239830493927002,1.9813599586486816,1.6475650072097778,1.6737630367279053,6352493,0.0,0.0
2021-09-30 00:00:00+00:00,1.6737010478973389,2.206954002380371,1.6737010478973389,2.0984010696411133,8394165,0.0,0.0
2021-10-01 00:00:00+00:00,2.098367929458618,2.50435209274292,1.955212950706482,2.398911952972412,3841967,0.0,0.0
2021-10-02 00:00:00+00:00,2.399082899093628,2.759799003601074,2.3775761127471924,2.5763909816741943,3434141,0.0,0.0
2021-10-03 00:00:00+00:00,2.5760390758514404,2.9742729663848877,2.548008918762207,2.6508750915527344,3167176,0.0,0.0
2021-10-04 00:00:00+00:00,2.6507411003112793,2.713308095932007,2.4384050369262695,2.564512014389038,2916952,0.0,0.0
2021-10-05 00:00:00+00:00,2.564413070678711,2.9552390575408936,2.4981930255889893,2.9235219955444336,3321324,0.0,0.0
2021-10-06 00:00:00+00:00,2.9235219955444336,2.953066110610962,2.4823150634765625,2.72383189201355,3189941,0.0,0.0
2021-10-07 00:00:00+00:00,2.723453998565674,2.723453998565674,2.027090072631836,2.1394190788269043,3209211,0.0,0.0
2021-10-08 00:00:00+00:00,2.1394429206848145,2.6393749713897705,2.134408950805664,2.3842990398406982,3067706,0.0,0.0
2021-10-09 00:00:00+00:00,2.384437084197998,2.4084389209747314,1.9679210186004639,2.0630359649658203,3381150,0.0,0.0
2021-10-10 00:00:00+00:00,2.062807083129883,2.3092970848083496,1.9139690399169922,2.045975923538208,2946683,0.0,0.0
2021-10-11 00:00:00+00:00,2.046173095703125,2.4926509857177734,2.0350019931793213,2.2841548919677734,3255902,0.0,0.0
2021-10-12 00:00:00+00:00,2.284327983856201,2.399336099624634,2.226196050643921,2.320763111114502,2432550,0.0,0.0
2021-10-13 00:00:00+00:00,2.3210339546203613,2.348184108734131,2.117480993270874,2.2118101119995117,2750926,0.0,0.0
2021-10-14 00:00:00+00:00,2.2117300033569336,2.3576788902282715,2.1822988986968994,2.223613977432251,1844489,0.0,0.0
2021-10-15 00:00:00+00:00,2.2235829830169678,2.23282790184021,1.989583969116211,2.0787529945373535,2691048,0.0,0.0
2021-10-16 00:00:00+00:00,2.0787770748138428,2.1524429321289062,1.939033031463623,1.9747339487075806,2716286,0.0,0.0
2021-10-17 00:00:00+00:00,1.974692940711975,2.161562919616699,1.9723750352859497,2.027393102645874,2301419,0.0,0.0
2021-10-18 00:00:00+00:00,2.0273919105529785,2.0787079334259033,1.9549709558486938,2.0579240322113037,1990399,0.0,0.0
2021-10-19 00:00:00+00:00,2.057861089706421,2.0621230602264404,1.9079710245132446,1.9365719556808472,2139526,0.0,0.0
2021-10-20 00:00:00+00:00,1.9365930557250977,1.989549994468689,1.674834966659546,1.8321280479431152,2071790,0.0,0.0
2021-10-21 00:00:00+00:00,1.8322659730911255,1.9780139923095703,1.7220640182495117,1.9321180582046509,2845374,0.0,0.0
2021-10-22 00:00:00+00:00,1.9321190118789673,1.9930490255355835,1.8373140096664429,1.8560819625854492,2734570,0.0,0.0
2021-10-23 00:00:00+00:00,1.8560160398483276,1.9967960119247437,1.7949320077896118,1.966117024421692,2822540,0.0,0.0
2021-10-24 00:00:00+00:00,1.9660600423812866,2.000119924545288,1.6202080249786377,1.6827880144119263,2457454,0.0,0.0
2021-10-25 00:00:00+00:00,1.6826820373535156,1.9265830516815186,1.654149055480957,1.909127950668335,2657080,0.0,0.0
2021-10-26 00:00:00+00:00,1.9089800119400024,1.9578440189361572,1.8229219913482666,1.849668025970459,2801464,0.0,0.0
2021-10-27 00:00:00+00:00,1.8490170240402222,1.8656959533691406,1.6016969680786133,1.6701860427856445,2140690,0.0,0.0
2021-10-28 00:00:00+00:00,1.670151948928833,1.6978739500045776,1.406957983970642,1.5789639949798584,2266592,0.0,0.0
2021-10-29 00:00:00+00:00,1.5785739421844482,1.7380499839782715,1.5718460083007812,1.6700090169906616,2624485,0.0,0.0
2021-10-30 00:00:00+00:00,1.670037031173706,1.689532995223999,1.2828210592269897,1.3426430225372314,1996367,0.0,0.0
2021-10-31 00:00:00+00:00,1.3433719873428345,1.5730990171432495,1.2741899490356445,1.3925549983978271,2483315,0.0,0.0
2021-11-01 00:00:00+00:00,1.393460988998413,1.5680639743804932,1.3395049571990967,1.4357670545578003,2277866,0.0,0.0
2021-11-02 00:00:00+00:00,1.435613989830017,1.5475399494171143,1.2762800455093384,1.4013899564743042,2443521,0.0,0.0
2021-11-03 00:00:00+00:00,1.4021910429000854,1.4924910068511963,1.3202379941940308,1.3265630006790161,1204813,0.0,0.0
2021-11-04 00:00:00+00:00,1.3265329599380493,1.4819960594177246,1.2884260416030884,1.3797630071640015,1103570,0.0,0.0
2021-11-05 00:00:00+00:00,1.3796509504318237,1.5918560028076172,1.370116949081421,1.4292110204696655,1570266,0.0,0.0
2021-11-06 00:00:00+00:00,1.4294569492340088,1.4558240175247192,1.3634190559387207,1.420145034790039,564901,0.0,0.0
2021-11-07 00:00:00+00:00,1.420395016670227,1.531229019165039,1.3425580263137817,1.439702033996582,1013430,0.0,0.0
2021-11-08 00:00:00+00:00,1.4392470121383667,1.6504149436950684,1.3831759691238403,1.5626790523529053,987933,0.0,0.0
2021-11-09 00:00:00+00:00,1.5626380443572998,1.5902090072631836,1.4465889930725098,1.5099749565124512,1106779,0.0,0.0
