TIMESTAMP,SVTS_OPEN_PRICE_USD,SVTS_HIGH_PRICE_USD,SVTS_LOW_PRICE_USD,SVTS_CLOSE_PRICE_USD,SVTS_VOLUME_USD,SVTS_DIVIDENDS_USD,SVTS_STOCK_SPLITS_USD
2024-09-15 00:00:00+00:00,0.03146800026297569,0.031831998378038406,0.031463999301195145,0.03159099817276001,149170,0.0,0.0
2024-09-16 00:00:00+00:00,0.03159099817276001,0.039994001388549805,0.031516000628471375,0.03704899922013283,135050,0.0,0.0
2024-09-17 00:00:00+00:00,0.03704899922013283,0.04525600001215935,0.03682800009846687,0.04048499837517738,185203,0.0,0.0
2024-09-18 00:00:00+00:00,0.04048499837517738,0.04078900068998337,0.039427001029253006,0.03948900103569031,111357,0.0,0.0
2024-09-19 00:00:00+00:00,0.03948900103569031,0.05255499854683876,0.03948900103569031,0.052073001861572266,161970,0.0,0.0
2024-09-20 00:00:00+00:00,0.052073001861572266,0.10003799945116043,0.05150099843740463,0.05987599864602089,123863,0.0,0.0
2024-09-21 00:00:00+00:00,0.05987599864602089,0.0617620013654232,0.059758998453617096,0.0617620013654232,139410,0.0,0.0
2024-09-22 00:00:00+00:00,0.0617620013654232,0.06241700053215027,0.06084899976849556,0.062105000019073486,137436,0.0,0.0
2024-09-23 00:00:00+00:00,0.062105000019073486,0.06308099627494812,0.06131900101900101,0.0626240000128746,153725,0.0,0.0
2024-09-24 00:00:00+00:00,0.0626240000128746,0.06604699790477753,0.062036000192165375,0.06604699790477753,145402,0.0,0.0
2024-09-25 00:00:00+00:00,0.06604699790477753,0.06849200278520584,0.06427200138568878,0.06466100364923477,155381,0.0,0.0
2024-09-26 00:00:00+00:00,0.06466100364923477,0.07326799631118774,0.06440699845552444,0.07271400094032288,151485,0.0,0.0
2024-09-27 00:00:00+00:00,0.07271400094032288,0.07593999803066254,0.07066699862480164,0.07350099831819534,108644,0.0,0.0
2024-09-28 00:00:00+00:00,0.07350099831819534,0.07379099726676941,0.07318700104951859,0.07378099858760834,117895,0.0,0.0
2024-09-29 00:00:00+00:00,0.07378099858760834,0.0741180032491684,0.07313600182533264,0.07356300204992294,161465,0.0,0.0
2024-09-30 00:00:00+00:00,0.07356300204992294,0.07365600019693375,0.07065799832344055,0.07065799832344055,160042,0.0,0.0
2024-10-01 00:00:00+00:00,0.07065799832344055,0.07200899720191956,0.06608299911022186,0.06813400238752365,107065,0.0,0.0
2024-10-02 00:00:00+00:00,0.06813400238752365,0.07424800097942352,0.06802099943161011,0.07170700281858444,180846,0.0,0.0
2024-10-03 00:00:00+00:00,0.07170700281858444,0.08181200176477432,0.07161799818277359,0.08115199953317642,103252,0.0,0.0
2024-10-04 00:00:00+00:00,0.08115199953317642,0.08991900086402893,0.08108200132846832,0.0896959975361824,156434,0.0,0.0
2024-10-05 00:00:00+00:00,0.0896959975361824,0.08980999886989594,0.08884499967098236,0.0893540009856224,141481,0.0,0.0
2024-10-06 00:00:00+00:00,0.0893540009856224,0.08998499810695648,0.08739899843931198,0.08989299833774567,157759,0.0,0.0
2024-10-07 00:00:00+00:00,0.08989299833774567,0.09350799769163132,0.0889969989657402,0.08958400040864944,156094,0.0,0.0
2024-10-08 00:00:00+00:00,0.08958400040864944,0.09461099654436111,0.08903300017118454,0.09384699910879135,173697,0.0,0.0
2024-10-09 00:00:00+00:00,0.09384699910879135,0.09705200046300888,0.09372500330209732,0.0950310006737709,148446,0.0,0.0
2024-10-10 00:00:00+00:00,0.0950310006737709,0.0972990021109581,0.09395799785852432,0.09619099646806717,150444,0.0,0.0
2024-10-11 00:00:00+00:00,0.09619099646806717,0.10150899738073349,0.09593400359153748,0.10062400251626968,123066,0.0,0.0
2024-10-12 00:00:00+00:00,0.10062400251626968,0.10197199881076813,0.10014999657869339,0.1014380007982254,149794,0.0,0.0
2024-10-13 00:00:00+00:00,0.1014380007982254,0.1027199998497963,0.10019800066947937,0.10200999677181244,52810,0.0,0.0
2024-10-14 00:00:00+00:00,0.10200999677181244,0.10915999859571457,0.10151900351047516,0.10898900032043457,145470,0.0,0.0
2024-10-15 00:00:00+00:00,0.10898900032043457,0.10965300351381302,0.10456199944019318,0.10692200064659119,149843,0.0,0.0
