TIMESTAMP,JDC_OPEN_PRICE_USD,JDC_HIGH_PRICE_USD,JDC_LOW_PRICE_USD,JDC_CLOSE_PRICE_USD,JDC_VOLUME_USD,JDC_DIVIDENDS_USD,JDC_STOCK_SPLITS_USD
2019-12-06 00:00:00+00:00,0.20356200635433197,0.2035679966211319,0.20356200635433197,0.2035679966211319,749,0.0,0.0
2019-12-07 00:00:00+00:00,0.20359699428081512,0.227961003780365,0.15940700471401215,0.21719299256801605,2970,0.0,0.0
2019-12-08 00:00:00+00:00,0.21719299256801605,0.23113299906253815,0.21639500558376312,0.2300730049610138,2445,0.0,0.0
2019-12-09 00:00:00+00:00,0.2300730049610138,0.23876099288463593,0.1477160006761551,0.17063100636005402,7658,0.0,0.0
2019-12-10 00:00:00+00:00,0.17066499590873718,0.17122000455856323,0.09538999944925308,0.15974700450897217,1216,0.0,0.0
2019-12-11 00:00:00+00:00,0.15974800288677216,0.16102300584316254,0.10246799886226654,0.13827699422836304,5070,0.0,0.0
2019-12-12 00:00:00+00:00,0.13830800354480743,0.15037600696086884,0.10558599978685379,0.13481399416923523,533,0.0,0.0
2019-12-13 00:00:00+00:00,0.13479499518871307,0.13508999347686768,0.0837320014834404,0.11132600158452988,2820,0.0,0.0
2019-12-14 00:00:00+00:00,0.11132899671792984,0.1422470062971115,0.0813940018415451,0.10315299779176712,3708,0.0,0.0
2019-12-15 00:00:00+00:00,0.10310599952936172,0.10350099951028824,0.09940899908542633,0.10025700181722641,633,0.0,0.0
2019-12-16 00:00:00+00:00,0.10025700181722641,0.1293099969625473,0.0721609964966774,0.12921999394893646,2332,0.0,0.0
2019-12-17 00:00:00+00:00,0.12921999394893646,0.1294569969177246,0.06268099695444107,0.09880000352859497,1328,0.0,0.0
2019-12-18 00:00:00+00:00,0.09880000352859497,0.13200600445270538,0.08752600103616714,0.13146699965000153,1046,0.0,0.0
2019-12-19 00:00:00+00:00,0.13146699965000153,0.13423900306224823,0.10674399882555008,0.13401199877262115,1582,0.0,0.0
2019-12-20 00:00:00+00:00,0.13401199877262115,0.19274599850177765,0.13162800669670105,0.18818399310112,4773,0.0,0.0
2019-12-21 00:00:00+00:00,0.18818399310112,0.20728999376296997,0.16019199788570404,0.19129200279712677,6730,0.0,0.0
2019-12-22 00:00:00+00:00,0.19129499793052673,0.23975199460983276,0.19089999794960022,0.2206680029630661,3499,0.0,0.0
2019-12-23 00:00:00+00:00,0.22066299617290497,0.2536369860172272,0.21035900712013245,0.21147699654102325,1564,0.0,0.0
2019-12-24 00:00:00+00:00,0.21153099834918976,0.25765401124954224,0.17700700461864471,0.2031709998846054,1120,0.0,0.0
2019-12-25 00:00:00+00:00,0.2031709998846054,0.21102400124073029,0.1801619976758957,0.182110995054245,326,0.0,0.0
2019-12-26 00:00:00+00:00,0.1821269989013672,0.2379249930381775,0.1817619949579239,0.2008019983768463,1314,0.0,0.0
2019-12-27 00:00:00+00:00,0.20079800486564636,0.24844400584697723,0.20050600171089172,0.24180400371551514,2454,0.0,0.0
2019-12-28 00:00:00+00:00,0.24180400371551514,0.24369800090789795,0.16815799474716187,0.16815799474716187,3171,0.0,0.0
2019-12-29 00:00:00+00:00,0.16819900274276733,0.24440200626850128,0.16782400012016296,0.23064300417900085,177,0.0,0.0
2019-12-30 00:00:00+00:00,0.23083199560642242,0.23083199560642242,0.17146000266075134,0.17532500624656677,621,0.0,0.0
2019-12-31 00:00:00+00:00,0.17519499361515045,0.22522899508476257,0.1694220006465912,0.19346700608730316,204,0.0,0.0
2020-01-01 00:00:00+00:00,0.19339099526405334,0.19447100162506104,0.11398500204086304,0.1257600039243698,678,0.0,0.0
2020-01-02 00:00:00+00:00,0.1257530003786087,0.16252799332141876,0.12442699819803238,0.15368400514125824,865,0.0,0.0
2020-01-03 00:00:00+00:00,0.15370899438858032,1.147344946861267,0.14524400234222412,0.17103900015354156,5201,0.0,0.0
2020-01-04 00:00:00+00:00,0.1709499955177307,0.17394399642944336,0.1455020010471344,0.14899100363254547,5544,0.0,0.0
2020-01-05 00:00:00+00:00,0.1488640010356903,0.19448800384998322,0.1488640010356903,0.17260399460792542,3900,0.0,0.0
2020-01-06 00:00:00+00:00,0.17274700105190277,0.1995919942855835,0.16029900312423706,0.18271300196647644,4917,0.0,0.0
2020-01-07 00:00:00+00:00,0.18271300196647644,0.1869329959154129,0.1602330058813095,0.16468900442123413,6313,0.0,0.0
2020-01-08 00:00:00+00:00,0.16468900442123413,0.19234099984169006,0.15993599593639374,0.16277199983596802,1485,0.0,0.0
2020-01-09 00:00:00+00:00,0.16250599920749664,0.18432100117206573,0.1263280063867569,0.13974100351333618,14945,0.0,0.0
2020-01-10 00:00:00+00:00,0.1398719996213913,0.14042000472545624,0.10515499860048294,0.13960400223731995,13747,0.0,0.0
2020-01-11 00:00:00+00:00,0.13960400223731995,0.14225299656391144,0.1175680011510849,0.13337300717830658,3633,0.0,0.0
2020-01-12 00:00:00+00:00,0.1333409994840622,0.24712499976158142,0.1222200021147728,0.17497199773788452,12763,0.0,0.0
2020-01-13 00:00:00+00:00,0.17504599690437317,0.1751209944486618,0.12255900353193283,0.1497489959001541,1003,0.0,0.0
2020-01-14 00:00:00+00:00,0.14988499879837036,0.15491099655628204,0.11529599875211716,0.1256130039691925,5374,0.0,0.0
2020-01-15 00:00:00+00:00,0.12534299492835999,0.14964300394058228,0.12280000001192093,0.12687499821186066,2402,0.0,0.0
2020-01-16 00:00:00+00:00,0.1269029974937439,0.1346379965543747,0.09159000217914581,0.13274100422859192,13942,0.0,0.0
2020-01-17 00:00:00+00:00,0.13275200128555298,0.13357600569725037,0.07140599936246872,0.11789000034332275,20664,0.0,0.0
2020-01-18 00:00:00+00:00,0.11785800009965897,0.11863499879837036,0.07762999832630157,0.10756900161504745,5586,0.0,0.0
2020-01-19 00:00:00+00:00,0.1075270026922226,0.11559800058603287,0.08235300332307816,0.10208799690008163,3363,0.0,0.0
2020-01-20 00:00:00+00:00,0.10208799690008163,0.1025639995932579,0.0728359967470169,0.09230499714612961,9976,0.0,0.0
2020-01-21 00:00:00+00:00,0.09226799756288528,0.1121089980006218,0.08411499857902527,0.11193700134754181,6623,0.0,0.0
2020-01-22 00:00:00+00:00,0.11185699701309204,0.12229099869728088,0.08115500211715698,0.08846399933099747,6467,0.0,0.0
2020-01-23 00:00:00+00:00,0.0884770005941391,0.12103600054979324,0.07707300037145615,0.09856099635362625,2951,0.0,0.0
2020-01-24 00:00:00+00:00,0.09856099635362625,0.12253700196743011,0.09170900285243988,0.12175700068473816,3539,0.0,0.0
2020-01-25 00:00:00+00:00,0.1217309981584549,0.12294699996709824,0.11634500324726105,0.12207499891519547,900,0.0,0.0
2020-01-26 00:00:00+00:00,0.12206300348043442,0.13190299272537231,0.06686100363731384,0.11569900065660477,183,0.0,0.0
2020-01-27 00:00:00+00:00,0.11576999723911285,0.11816000193357468,0.06268399953842163,0.07656200230121613,1998,0.0,0.0
2020-01-28 00:00:00+00:00,0.07653000205755234,0.10576099902391434,0.07310699671506882,0.09722500294446945,6555,0.0,0.0
2020-01-29 00:00:00+00:00,0.09722500294446945,0.10205099731683731,0.06659600138664246,0.09262300282716751,5493,0.0,0.0
2020-01-30 00:00:00+00:00,0.0925540030002594,0.09267999976873398,0.06823299825191498,0.076384998857975,725,0.0,0.0
2020-01-31 00:00:00+00:00,0.07638300210237503,0.0859299972653389,0.07441499829292297,0.07755500078201294,4583,0.0,0.0
2020-02-01 00:00:00+00:00,0.07759000360965729,0.08775000274181366,0.0684870034456253,0.0786919966340065,5937,0.0,0.0
2020-02-02 00:00:00+00:00,0.07868299633264542,0.08610700070858002,0.06751400232315063,0.067671999335289,4976,0.0,0.0
2020-02-03 00:00:00+00:00,0.067671999335289,0.0912029966711998,0.06753399968147278,0.07012999802827835,4715,0.0,0.0
2020-02-04 00:00:00+00:00,0.07012899965047836,0.08536499738693237,0.068060003221035,0.07550899684429169,2847,0.0,0.0
2020-02-05 00:00:00+00:00,0.07550899684429169,0.13237400352954865,0.06372199952602386,0.12207400053739548,149768,0.0,0.0
2020-02-06 00:00:00+00:00,0.12207899987697601,0.13008099794387817,0.06342200189828873,0.10635100305080414,133199,0.0,0.0
2020-02-07 00:00:00+00:00,0.08241099864244461,0.10761100053787231,0.06764999777078629,0.09804700314998627,117683,0.0,0.0
2020-02-08 00:00:00+00:00,0.0838100016117096,0.10027799755334854,0.06975100189447403,0.08645199984312057,100293,0.0,0.0
2020-02-09 00:00:00+00:00,0.08645299822092056,0.08859000355005264,0.0762920007109642,0.08237700164318085,4241,0.0,0.0
