TIMESTAMP,HYP_OPEN_PRICE_USD,HYP_HIGH_PRICE_USD,HYP_LOW_PRICE_USD,HYP_CLOSE_PRICE_USD,HYP_VOLUME_USD,HYP_DIVIDENDS_USD,HYP_STOCK_SPLITS_USD
2025-05-05 00:00:00+00:00,27.4118595123291,28.18206787109375,26.99951934814453,28.07261085510254,142698,0.0,0.0
2025-05-06 00:00:00+00:00,28.07261085510254,28.196399688720703,27.59754753112793,28.023046493530273,217038,0.0,0.0
2025-05-07 00:00:00+00:00,28.023046493530273,30.2646484375,27.598329544067383,29.7473087310791,170999,0.0,0.0
2025-05-08 00:00:00+00:00,29.7473087310791,30.30291175842285,29.731182098388672,30.23650550842285,336708,0.0,0.0
2025-05-09 00:00:00+00:00,30.23650550842285,30.29193115234375,29.81233787536621,29.98426055908203,253146,0.0,0.0
2025-05-10 00:00:00+00:00,29.98426055908203,30.98822784423828,29.819229125976562,30.438047409057617,268523,0.0,0.0
2025-05-11 00:00:00+00:00,30.438047409057617,30.97322654724121,29.26203155517578,30.131757736206055,101784,0.0,0.0
2025-05-12 00:00:00+00:00,30.131757736206055,30.99060821533203,28.0090389251709,30.602863311767578,253175,0.0,0.0
2025-05-13 00:00:00+00:00,30.602863311767578,30.991100311279297,28.367368698120117,30.123397827148438,162455,0.0,0.0
2025-05-14 00:00:00+00:00,30.123397827148438,30.97346305847168,27.995771408081055,30.427261352539062,114773,0.0,0.0
2025-05-15 00:00:00+00:00,30.427261352539062,30.951032638549805,28.9837589263916,29.266637802124023,58956,0.0,0.0
2025-05-16 00:00:00+00:00,29.266637802124023,30.954544067382812,28.097583770751953,30.376422882080078,105880,0.0,0.0
2025-05-17 00:00:00+00:00,30.376422882080078,30.778209686279297,28.896982192993164,29.704830169677734,61094,0.0,0.0
2025-05-18 00:00:00+00:00,29.704830169677734,30.556861877441406,29.014366149902344,29.1391544342041,40290,0.0,0.0
2025-05-19 00:00:00+00:00,29.1391544342041,30.482799530029297,28.997819900512695,29.638307571411133,56051,0.0,0.0
2025-05-20 00:00:00+00:00,29.638307571411133,30.405710220336914,29.430992126464844,29.629802703857422,48940,0.0,0.0
2025-05-21 00:00:00+00:00,29.629802703857422,30.954988479614258,29.562307357788086,29.730838775634766,66470,0.0,0.0
2025-05-22 00:00:00+00:00,29.730838775634766,30.255168914794922,28.905292510986328,28.95943832397461,34121,0.0,0.0
2025-05-23 00:00:00+00:00,28.95943832397461,30.18427085876465,28.423383712768555,29.036466598510742,36252,0.0,0.0
2025-05-24 00:00:00+00:00,29.036466598510742,30.19817352294922,27.79823875427246,29.296092987060547,111631,0.0,0.0
2025-05-25 00:00:00+00:00,29.296092987060547,30.198062896728516,28.612640380859375,28.88589859008789,72585,0.0,0.0
2025-05-26 00:00:00+00:00,28.88589859008789,30.209299087524414,28.63228416442871,29.33827781677246,104028,0.0,0.0
2025-05-27 00:00:00+00:00,29.33827781677246,30.00105094909668,29.003171920776367,29.9194393157959,58331,0.0,0.0
2025-05-28 00:00:00+00:00,29.9194393157959,30.003686904907227,29.206079483032227,29.72942352294922,55133,0.0,0.0
2025-05-29 00:00:00+00:00,29.72942352294922,29.907432556152344,29.200345993041992,29.776039123535156,48711,0.0,0.0
2025-05-30 00:00:00+00:00,29.776039123535156,29.80687713623047,29.157245635986328,29.301361083984375,70990,0.0,0.0
2025-05-31 00:00:00+00:00,29.301361083984375,29.63292121887207,29.00971221923828,29.07649040222168,76995,0.0,0.0
2025-06-01 00:00:00+00:00,29.07649040222168,29.672483444213867,29.02863311767578,29.063678741455078,67944,0.0,0.0
