TIMESTAMP,FNCY_OPEN_PRICE_USD,FNCY_HIGH_PRICE_USD,FNCY_LOW_PRICE_USD,FNCY_CLOSE_PRICE_USD,FNCY_VOLUME_USD,FNCY_DIVIDENDS_USD,FNCY_STOCK_SPLITS_USD
2022-12-02 00:00:00+00:00,0.10000699758529663,0.10280899703502655,0.08449099957942963,0.09234999865293503,1777421,0.0,0.0
2022-12-03 00:00:00+00:00,0.09262199699878693,0.10729900002479553,0.08175399899482727,0.09270399808883667,833747,0.0,0.0
2022-12-04 00:00:00+00:00,0.09269099682569504,0.09677799791097641,0.08792199939489365,0.08933699876070023,331781,0.0,0.0
2022-12-05 00:00:00+00:00,0.08852600306272507,0.09137699753046036,0.08146999776363373,0.08634600043296814,189876,0.0,0.0
2022-12-06 00:00:00+00:00,0.0863490030169487,0.0866129994392395,0.07959999889135361,0.08116599917411804,205373,0.0,0.0
2022-12-07 00:00:00+00:00,0.08116599917411804,0.08157700300216675,0.07138600200414658,0.07681699842214584,137406,0.0,0.0
2022-12-08 00:00:00+00:00,0.07681799679994583,0.0787770003080368,0.07390700280666351,0.0755620002746582,178350,0.0,0.0
2022-12-09 00:00:00+00:00,0.0754380002617836,0.07815299928188324,0.07278600335121155,0.07278600335121155,235302,0.0,0.0
2022-12-10 00:00:00+00:00,0.07278600335121155,0.0736280009150505,0.07013200223445892,0.07089699804782867,150855,0.0,0.0
2022-12-11 00:00:00+00:00,0.07089699804782867,0.07197199761867523,0.06942600011825562,0.07034099847078323,1238960,0.0,0.0
2022-12-12 00:00:00+00:00,0.07034099847078323,0.07378199696540833,0.06925100088119507,0.07032600045204163,289177,0.0,0.0
2022-12-13 00:00:00+00:00,0.07032600045204163,0.07162900269031525,0.06973099708557129,0.07041499763727188,216552,0.0,0.0
2022-12-14 00:00:00+00:00,0.07035700231790543,0.07120800018310547,0.06863199919462204,0.06924600154161453,127007,0.0,0.0
2022-12-15 00:00:00+00:00,0.06924699991941452,0.07117000222206116,0.06891799718141556,0.07005099952220917,95152,0.0,0.0
2022-12-16 00:00:00+00:00,0.07005099952220917,0.07621099799871445,0.0689919963479042,0.07548400014638901,339037,0.0,0.0
2022-12-17 00:00:00+00:00,0.07548400014638901,0.0771310031414032,0.07276099920272827,0.0738300010561943,109727,0.0,0.0
2022-12-18 00:00:00+00:00,0.07382799685001373,0.07382799685001373,0.07022900134325027,0.0720050036907196,80439,0.0,0.0
2022-12-19 00:00:00+00:00,0.0713530033826828,0.07278800010681152,0.0671209990978241,0.06774300336837769,104963,0.0,0.0
2022-12-20 00:00:00+00:00,0.0677419975399971,0.06789200007915497,0.06442999839782715,0.0666470006108284,101696,0.0,0.0
2022-12-21 00:00:00+00:00,0.06662999838590622,0.06954500079154968,0.0657769963145256,0.06855200231075287,96837,0.0,0.0
2022-12-22 00:00:00+00:00,0.06855200231075287,0.07072299718856812,0.06801699846982956,0.06938699632883072,112433,0.0,0.0
2022-12-23 00:00:00+00:00,0.06938699632883072,0.07164199650287628,0.06859800219535828,0.07093899697065353,123099,0.0,0.0
2022-12-24 00:00:00+00:00,0.07093899697065353,0.07096700370311737,0.0690779983997345,0.06963299959897995,33212,0.0,0.0
2022-12-25 00:00:00+00:00,0.06963299959897995,0.0696989968419075,0.0677580013871193,0.06825300306081772,31839,0.0,0.0
2022-12-26 00:00:00+00:00,0.06873100250959396,0.06874600052833557,0.06659899652004242,0.06790699809789658,39306,0.0,0.0
2022-12-27 00:00:00+00:00,0.0679050013422966,0.06814499944448471,0.06422699987888336,0.06436199694871902,71882,0.0,0.0
2022-12-28 00:00:00+00:00,0.06435900181531906,0.06450100243091583,0.06154999881982803,0.06204799935221672,69582,0.0,0.0
2022-12-29 00:00:00+00:00,0.062091000378131866,0.06326700001955032,0.061601001769304276,0.062212999910116196,61944,0.0,0.0
2022-12-30 00:00:00+00:00,0.062212999910116196,0.06232399865984917,0.061094000935554504,0.06124500185251236,37969,0.0,0.0
2022-12-31 00:00:00+00:00,0.06124500185251236,0.061473000794649124,0.0596110001206398,0.06136000156402588,50874,0.0,0.0
2023-01-01 00:00:00+00:00,0.06136000156402588,0.061778999865055084,0.06050200015306473,0.06080999970436096,36363,0.0,0.0
2023-01-02 00:00:00+00:00,0.06080999970436096,0.06359399855136871,0.060809001326560974,0.06198300048708916,57696,0.0,0.0
2023-01-03 00:00:00+00:00,0.06198300048708916,0.06306300312280655,0.060176998376846313,0.06140099838376045,36990,0.0,0.0
2023-01-04 00:00:00+00:00,0.06141899898648262,0.06241299957036972,0.06015300005674362,0.06185099855065346,30771,0.0,0.0
2023-01-05 00:00:00+00:00,0.06185699999332428,0.062431998550891876,0.05970099940896034,0.06096100062131882,46310,0.0,0.0
2023-01-06 00:00:00+00:00,0.060961998999118805,0.06117499992251396,0.059147000312805176,0.06062699854373932,49321,0.0,0.0
2023-01-07 00:00:00+00:00,0.06062699854373932,0.060805000364780426,0.05839399993419647,0.059167999774217606,25467,0.0,0.0
2023-01-08 00:00:00+00:00,0.059167999774217606,0.059445999562740326,0.05806899815797806,0.058070000261068344,34740,0.0,0.0
2023-01-09 00:00:00+00:00,0.058070000261068344,0.0692330002784729,0.054329000413417816,0.05696000158786774,183028,0.0,0.0
2023-01-10 00:00:00+00:00,0.05696000158786774,0.05827699974179268,0.055410999804735184,0.05813499912619591,82673,0.0,0.0
2023-01-11 00:00:00+00:00,0.05813499912619591,0.05962099879980087,0.05657299980521202,0.059544000774621964,40554,0.0,0.0
2023-01-12 00:00:00+00:00,0.05922999978065491,0.05938899889588356,0.05659399926662445,0.05790900066494942,55562,0.0,0.0
2023-01-13 00:00:00+00:00,0.057909999042749405,0.05894799903035164,0.05677599832415581,0.05816299840807915,56496,0.0,0.0
2023-01-14 00:00:00+00:00,0.05816200003027916,0.06670799851417542,0.05778700113296509,0.06259399652481079,243960,0.0,0.0
2023-01-15 00:00:00+00:00,0.06259399652481079,0.06330899894237518,0.061037998646497726,0.061423998326063156,138115,0.0,0.0
2023-01-16 00:00:00+00:00,0.06142299994826317,0.062300000339746475,0.060816001147031784,0.06159999966621399,70209,0.0,0.0
2023-01-17 00:00:00+00:00,0.06159999966621399,0.06413999944925308,0.06142200157046318,0.06309899687767029,79935,0.0,0.0
2023-01-18 00:00:00+00:00,0.06309899687767029,0.06421300023794174,0.06231499835848808,0.06255300343036652,82946,0.0,0.0
2023-01-19 00:00:00+00:00,0.06255300343036652,0.06320799887180328,0.061468999832868576,0.06299500167369843,99927,0.0,0.0
2023-01-20 00:00:00+00:00,0.06299400329589844,0.06386200338602066,0.06199900060892105,0.06386200338602066,65625,0.0,0.0
2023-01-21 00:00:00+00:00,0.06386499851942062,0.06449700146913528,0.06233299896121025,0.06347700208425522,230377,0.0,0.0
2023-01-22 00:00:00+00:00,0.0634780004620552,0.064519003033638,0.06042499840259552,0.06092299893498421,187832,0.0,0.0
2023-01-23 00:00:00+00:00,0.06092200055718422,0.06154799833893776,0.05943400040268898,0.06036200001835823,111623,0.0,0.0
2023-01-24 00:00:00+00:00,0.06036200001835823,0.06365799903869629,0.0602869987487793,0.06348799914121628,65445,0.0,0.0
2023-01-25 00:00:00+00:00,0.06348799914121628,0.0635330006480217,0.059126000851392746,0.05934799835085869,126061,0.0,0.0
2023-01-26 00:00:00+00:00,0.05934799835085869,0.062134999781847,0.05934799835085869,0.06080399826169014,41284,0.0,0.0
2023-01-27 00:00:00+00:00,0.06080399826169014,0.06098200008273125,0.05816800147294998,0.05979200080037117,53346,0.0,0.0
2023-01-28 00:00:00+00:00,0.059790998697280884,0.06071700155735016,0.05740400031208992,0.058862000703811646,185315,0.0,0.0
2023-01-29 00:00:00+00:00,0.058862000703811646,0.06005699932575226,0.05726499855518341,0.05861999839544296,165924,0.0,0.0
2023-01-30 00:00:00+00:00,0.05850499868392944,0.05870499834418297,0.05488499999046326,0.056039001792669296,190056,0.0,0.0
2023-01-31 00:00:00+00:00,0.056001998484134674,0.0561319999396801,0.05395200103521347,0.054655998945236206,88597,0.0,0.0
2023-02-01 00:00:00+00:00,0.05460900068283081,0.057992998510599136,0.053516000509262085,0.055121999233961105,56698,0.0,0.0
2023-02-02 00:00:00+00:00,0.055156998336315155,0.061976999044418335,0.05492300167679787,0.0562720000743866,77035,0.0,0.0
2023-02-03 00:00:00+00:00,0.05614899843931198,0.057353999465703964,0.05407299846410751,0.055236998945474625,122906,0.0,0.0
2023-02-04 00:00:00+00:00,0.055236998945474625,0.05754699930548668,0.05428500100970268,0.056807998567819595,193267,0.0,0.0
2023-02-05 00:00:00+00:00,0.05685000121593475,0.05685000121593475,0.05422599986195564,0.055528998374938965,41408,0.0,0.0
2023-02-06 00:00:00+00:00,0.05481300130486488,0.05568699911236763,0.05372299998998642,0.05382400006055832,90113,0.0,0.0
2023-02-07 00:00:00+00:00,0.05382400006055832,0.05470399931073189,0.052108000963926315,0.05417700111865997,80915,0.0,0.0
2023-02-08 00:00:00+00:00,0.05412299931049347,0.05473899841308594,0.05181000009179115,0.0522800013422966,149029,0.0,0.0
2023-02-09 00:00:00+00:00,0.0522800013422966,0.053311001509428024,0.05091400071978569,0.05249200016260147,232514,0.0,0.0
2023-02-10 00:00:00+00:00,0.05166200175881386,0.053029999136924744,0.05126899853348732,0.05246699973940849,72528,0.0,0.0
2023-02-11 00:00:00+00:00,0.05246900022029877,0.05281899869441986,0.05178900063037872,0.052253998816013336,19486,0.0,0.0
2023-02-12 00:00:00+00:00,0.05225300043821335,0.05265900120139122,0.0512240007519722,0.05199100077152252,72234,0.0,0.0
2023-02-13 00:00:00+00:00,0.05199199914932251,0.052264001220464706,0.05084500089287758,0.0520160011947155,71174,0.0,0.0
2023-02-14 00:00:00+00:00,0.052018001675605774,0.052531998604536057,0.051267001777887344,0.052000999450683594,121908,0.0,0.0
2023-02-15 00:00:00+00:00,0.052000999450683594,0.05222000181674957,0.050599999725818634,0.05167999863624573,84167,0.0,0.0
2023-02-16 00:00:00+00:00,0.05167999863624573,0.05379299819469452,0.05081599950790405,0.05297800153493881,296861,0.0,0.0
2023-02-17 00:00:00+00:00,0.05297800153493881,0.05394100025296211,0.05243699997663498,0.05341999977827072,166313,0.0,0.0
