,BTC
ETH,0.7687372847635452
QTUM,0.6096995099267771
DCR,0.6096556659726575
SC,0.6041502809831608
DGB,0.6013060107719568
ETC,0.5993594112432231
LSK,0.5916185451492572
BTS,0.5451629992503627
STEEM,0.5442681648495891
GNO,0.5434359273182149
KMD,0.5343317239512941
ZEN,0.5192504925869128
ARK,0.5151069871444016
MAID,0.5131515704848054
XRP,0.5096797965514372
ANT,0.5020070417784311
RLC,0.4861681556506542
FIRO,0.4680660979134347
SYS,0.4544556656578318
XEM,0.4379335260419462
MONA,0.4354503552751493
DOGE,0.3191539352568977
VERI,0.3138119012689887
CON,0.1345125190667409
XWC,0.1140503710312134
USDT,0.053251044542866
