,BTC
ETH,0.8003789153898678
DCR,0.7346900105926476
DGB,0.6995032433952967
LSK,0.6875352485968336
ETC,0.6829780367094103
BTS,0.6762477962244824
SC,0.672834266456842
QTUM,0.6623978250290522
KMD,0.6505540848846637
ARK,0.6409362089377078
ZEN,0.6385381575765839
STEEM,0.6285907564364763
GNO,0.6259953988266109
XEM,0.6170120460528525
SYS,0.6133851484622864
ANT,0.6022324937033185
RLC,0.5963361487223047
XRP,0.591514868259374
MONA,0.5723129105518056
FIRO,0.5342535478009274
MAID,0.5202068118459573
DOGE,0.422294721385897
USDT,0.3395030624971057
VERI,0.3078831186939926
XWC,0.142755830807273
CON,-0.0178785495730008
