TIMESTAMP,ASCAKE_OPEN_PRICE_USD,ASCAKE_HIGH_PRICE_USD,ASCAKE_LOW_PRICE_USD,ASCAKE_CLOSE_PRICE_USD,ASCAKE_VOLUME_USD,ASCAKE_DIVIDENDS_USD,ASCAKE_STOCK_SPLITS_USD
2025-03-14 00:00:00+00:00,1.6015230417251587,1.639868974685669,1.6015230417251587,1.6386489868164062,34342,0.0,0.0
2025-03-15 00:00:00+00:00,1.6386489868164062,1.8941329717636108,1.6386430263519287,1.8637609481811523,29978,0.0,0.0
2025-03-16 00:00:00+00:00,1.8637609481811523,1.8868739604949951,1.7858359813690186,1.7858359813690186,21255,0.0,0.0
2025-03-17 00:00:00+00:00,1.7858359813690186,2.525552988052368,1.7858359813690186,2.5255401134490967,12013,0.0,0.0
2025-03-18 00:00:00+00:00,2.5255401134490967,2.7241930961608887,2.4779059886932373,2.573183059692383,46182,0.0,0.0
2025-03-19 00:00:00+00:00,2.573183059692383,2.573183059692383,2.2341039180755615,2.3402109146118164,1412,0.0,0.0
2025-03-20 00:00:00+00:00,2.3402109146118164,2.5202488899230957,2.3402109146118164,2.37355899810791,0,0.0,0.0
2025-03-21 00:00:00+00:00,2.37355899810791,2.687674045562744,2.3616459369659424,2.6791000366210938,0,0.0,0.0
2025-03-22 00:00:00+00:00,2.6791000366210938,2.764493942260742,2.632361888885498,2.721611976623535,10450,0.0,0.0
2025-03-23 00:00:00+00:00,2.721611976623535,2.721618890762329,2.568100929260254,2.5738399028778076,0,0.0,0.0
2025-03-24 00:00:00+00:00,2.5738399028778076,2.644726037979126,2.5198230743408203,2.6185009479522705,0,0.0,0.0
2025-03-25 00:00:00+00:00,2.6185009479522705,2.713850975036621,2.60568904876709,2.612009048461914,4362,0.0,0.0
2025-03-26 00:00:00+00:00,2.612009048461914,2.612178087234497,2.2645928859710693,2.289612054824829,19718,0.0,0.0
2025-03-27 00:00:00+00:00,2.289612054824829,2.466552972793579,2.284295082092285,2.350476026535034,0,0.0,0.0
