TIMESTAMP,DDX_OPEN_PRICE_USD,DDX_HIGH_PRICE_USD,DDX_LOW_PRICE_USD,DDX_CLOSE_PRICE_USD,DDX_VOLUME_USD,DDX_DIVIDENDS_USD,DDX_STOCK_SPLITS_USD
2020-12-23 00:00:00+00:00,6.787888050079346,6.84917688369751,4.56388521194458,4.5642781257629395,44110,0.0,0.0
2020-12-24 00:00:00+00:00,4.564497947692871,5.853679180145264,3.8048229217529297,4.516359806060791,103209,0.0,0.0
2020-12-25 00:00:00+00:00,4.516517162322998,4.566259860992432,3.339324951171875,3.648627996444702,78309,0.0,0.0
2020-12-26 00:00:00+00:00,3.6486120223999023,4.025743007659912,3.1185429096221924,3.289891004562378,73913,0.0,0.0
2020-12-27 00:00:00+00:00,3.28999400138855,3.399492025375366,2.60922908782959,2.927640914916992,81048,0.0,0.0
2020-12-28 00:00:00+00:00,2.9276421070098877,2.9476230144500732,2.594336986541748,2.7102739810943604,81884,0.0,0.0
2020-12-29 00:00:00+00:00,2.7102088928222656,2.842773914337158,2.4020819664001465,2.8080248832702637,97858,0.0,0.0
2020-12-30 00:00:00+00:00,2.808034896850586,3.3580079078674316,2.7152960300445557,3.352924108505249,101971,0.0,0.0
2020-12-31 00:00:00+00:00,3.3529229164123535,3.3538200855255127,2.809696912765503,2.8937320709228516,76746,0.0,0.0
2021-01-01 00:00:00+00:00,2.893728017807007,3.117093086242676,2.7906110286712646,2.8283228874206543,83962,0.0,0.0
2021-01-02 00:00:00+00:00,2.8284080028533936,3.0221590995788574,2.796091079711914,2.9933059215545654,93342,0.0,0.0
2021-01-03 00:00:00+00:00,2.9937961101531982,3.0157649517059326,2.8314459323883057,2.9043970108032227,77717,0.0,0.0
2021-01-04 00:00:00+00:00,2.904491901397705,4.279888153076172,2.8328640460968018,4.169600009918213,107198,0.0,0.0
2021-01-05 00:00:00+00:00,4.169532775878906,4.753989219665527,4.0223541259765625,4.567012786865234,118430,0.0,0.0
2021-01-06 00:00:00+00:00,4.567036151885986,4.876161098480225,4.305086135864258,4.414374828338623,121567,0.0,0.0
2021-01-07 00:00:00+00:00,4.414734840393066,4.4475178718566895,3.5264439582824707,3.5763731002807617,109206,0.0,0.0
2021-01-08 00:00:00+00:00,3.5764310359954834,3.768347978591919,3.1226069927215576,3.695059061050415,102040,0.0,0.0
2021-01-09 00:00:00+00:00,3.695164918899536,4.321478843688965,3.690659999847412,3.9443199634552,107359,0.0,0.0
2021-01-10 00:00:00+00:00,3.9445900917053223,3.9566431045532227,3.575063943862915,3.799854040145874,95246,0.0,0.0
2021-01-11 00:00:00+00:00,3.799849033355713,3.8579421043395996,3.5188701152801514,3.6310410499572754,96585,0.0,0.0
2021-01-12 00:00:00+00:00,3.6311299800872803,3.685044050216675,3.002898931503296,3.3305580615997314,90163,0.0,0.0
2021-01-13 00:00:00+00:00,3.3303771018981934,3.7325189113616943,3.2622079849243164,3.6185050010681152,96660,0.0,0.0
2021-01-14 00:00:00+00:00,3.618640899658203,3.818898916244507,3.5206429958343506,3.818492889404297,100774,0.0,0.0
2021-01-15 00:00:00+00:00,3.81842303276062,3.821089029312134,3.7859079837799072,3.788017988204956,55323,0.0,0.0
2021-01-16 00:00:00+00:00,3.7879021167755127,4.32926607131958,3.4540998935699463,4.328971862792969,112820,0.0,0.0
2021-01-17 00:00:00+00:00,4.329057216644287,4.512813091278076,3.5829999446868896,4.488646984100342,120702,0.0,0.0
2021-01-18 00:00:00+00:00,4.488411903381348,5.870555877685547,4.488411903381348,5.70720100402832,156804,0.0,0.0
