TIMESTAMP,BGCI_OPEN_PRICE_USD,BGCI_HIGH_PRICE_USD,BGCI_LOW_PRICE_USD,BGCI_CLOSE_PRICE_USD,BGCI_VOLUME_USD,BGCI_DIVIDENDS_USD,BGCI_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,2.0645270347595215,2.142116069793701,2.0610010623931885,2.1403989791870117,0,0.0,0.0
2025-04-02 00:00:00+00:00,2.1403989791870117,2.1717450618743896,2.03513503074646,2.0360519886016846,22277,0.0,0.0
2025-04-03 00:00:00+00:00,2.0360519886016846,2.091141939163208,2.0062849521636963,2.0366060733795166,0,0.0,0.0
2025-04-04 00:00:00+00:00,2.0366060733795166,2.057209014892578,2.0206360816955566,2.0517001152038574,0,0.0,0.0
2025-04-05 00:00:00+00:00,2.0517001152038574,2.077791929244995,2.039491891860962,2.05088210105896,1910,0.0,0.0
2025-04-06 00:00:00+00:00,2.05088210105896,2.057281970977783,1.8671389818191528,1.8726880550384521,0,0.0,0.0
2025-04-07 00:00:00+00:00,1.8726880550384521,1.8726880550384521,1.6839100122451782,1.8694850206375122,0,0.0,0.0
2025-04-08 00:00:00+00:00,1.8694850206375122,1.901561975479126,1.7736380100250244,1.7736380100250244,0,0.0,0.0
2025-04-09 00:00:00+00:00,1.7736380100250244,1.9790630340576172,1.7416919469833374,1.978063941001892,27041,0.0,0.0
2025-04-10 00:00:00+00:00,1.978063941001892,1.978063941001892,1.8466269969940186,1.8750330209732056,0,0.0,0.0
2025-04-11 00:00:00+00:00,1.8750330209732056,1.9525409936904907,1.8674620389938354,1.9525409936904907,0,0.0,0.0
2025-04-12 00:00:00+00:00,1.9525409936904907,2.0456690788269043,1.93448805809021,2.0456690788269043,0,0.0,0.0
2025-04-13 00:00:00+00:00,2.0456690788269043,2.0495669841766357,1.9724290370941162,1.9724290370941162,78088,0.0,0.0
2025-04-14 00:00:00+00:00,1.9724290370941162,2.0535500049591064,1.9724290370941162,2.0192201137542725,0,0.0,0.0
2025-04-15 00:00:00+00:00,2.0192201137542725,2.0421090126037598,1.9813549518585205,1.9813599586486816,0,0.0,0.0
2025-04-16 00:00:00+00:00,1.9813599586486816,1.9938230514526367,1.9514180421829224,1.9938230514526367,0,0.0,0.0
2025-04-17 00:00:00+00:00,1.9938230514526367,2.0150399208068848,1.9800570011138916,2.0120251178741455,0,0.0,0.0
2025-04-18 00:00:00+00:00,2.0120251178741455,2.0174078941345215,1.9988800287246704,2.0033481121063232,0,0.0,0.0
2025-04-19 00:00:00+00:00,2.0033481121063232,2.0443899631500244,1.998350977897644,2.036581039428711,0,0.0,0.0
2025-04-20 00:00:00+00:00,2.036581039428711,2.05643892288208,2.0104079246520996,2.0104079246520996,0,0.0,0.0
2025-04-21 00:00:00+00:00,2.0104079246520996,2.0886669158935547,2.0104079246520996,2.035845994949341,0,0.0,0.0
2025-04-22 00:00:00+00:00,2.035845994949341,2.2195889949798584,2.035845994949341,2.2130959033966064,213451,0.0,0.0
2025-04-23 00:00:00+00:00,2.2130959033966064,2.271744966506958,2.2130959033966064,2.252711057662964,0,0.0,0.0
2025-04-24 00:00:00+00:00,2.252711057662964,2.253838062286377,2.193876028060913,2.248950958251953,69245,0.0,0.0
2025-04-25 00:00:00+00:00,2.248950958251953,2.3139610290527344,2.239499092102051,2.298798084259033,41451,0.0,0.0
2025-04-26 00:00:00+00:00,2.298798084259033,2.3122119903564453,2.272737979888916,2.3008580207824707,58601,0.0,0.0
2025-04-27 00:00:00+00:00,2.3008580207824707,2.3008580207824707,2.246103048324585,2.259289026260376,36888,0.0,0.0
2025-04-28 00:00:00+00:00,2.259289026260376,2.3008511066436768,2.2310400009155273,2.2689290046691895,0,0.0,0.0
2025-04-29 00:00:00+00:00,2.2689290046691895,2.3126380443573,2.2465760707855225,2.260629892349243,23507,0.0,0.0
2025-04-30 00:00:00+00:00,2.260629892349243,2.2869999408721924,2.2146079540252686,2.266964912414551,4506,0.0,0.0
2025-05-01 00:00:00+00:00,2.266964912414551,2.3497750759124756,2.2667810916900635,2.31699800491333,0,0.0,0.0
2025-05-02 00:00:00+00:00,2.31699800491333,2.334700107574463,2.3071959018707275,2.3115999698638916,0,0.0,0.0
2025-05-03 00:00:00+00:00,2.3115999698638916,2.3205161094665527,2.2701499462127686,2.289383888244629,816,0.0,0.0
2025-05-04 00:00:00+00:00,2.289383888244629,2.289383888244629,2.257338047027588,2.257338047027588,553,0.0,0.0
2025-05-05 00:00:00+00:00,2.257338047027588,2.277132034301758,2.2289559841156006,2.2597548961639404,0,0.0,0.0
2025-05-06 00:00:00+00:00,2.2597548961639404,2.2685420513153076,2.2001760005950928,2.2685420513153076,20239,0.0,0.0
2025-05-07 00:00:00+00:00,2.2685420513153076,2.303874969482422,2.2666800022125244,2.2666800022125244,0,0.0,0.0
2025-05-08 00:00:00+00:00,2.2666800022125244,2.594118118286133,2.2666800022125244,2.5723299980163574,223696,0.0,0.0
2025-05-09 00:00:00+00:00,2.5723299980163574,2.7114150524139404,2.559246063232422,2.6745870113372803,0,0.0,0.0
2025-05-10 00:00:00+00:00,2.6745870113372803,2.8130970001220703,2.6351590156555176,2.7955050468444824,276185,0.0,0.0
2025-05-11 00:00:00+00:00,2.7955050468444824,2.836688995361328,2.740694999694824,2.792814016342163,0,0.0,0.0
2025-05-12 00:00:00+00:00,2.792814016342163,2.8391740322113037,2.7497100830078125,2.749763011932373,0,0.0,0.0
2025-05-13 00:00:00+00:00,2.749763011932373,2.902255058288574,2.7199010848999023,2.8844099044799805,390948,0.0,0.0
2025-05-14 00:00:00+00:00,2.8844099044799805,2.8964900970458984,2.7924840450286865,2.8239359855651855,198435,0.0,0.0
2025-05-15 00:00:00+00:00,2.8239359855651855,2.8560879230499268,2.720953941345215,2.763381004333496,220571,0.0,0.0
2025-05-16 00:00:00+00:00,2.763381004333496,2.839693069458008,2.763381004333496,2.7772669792175293,0,0.0,0.0
2025-05-17 00:00:00+00:00,2.7772669792175293,2.7772669792175293,2.6870710849761963,2.7067599296569824,279888,0.0,0.0
2025-05-18 00:00:00+00:00,2.7067599296569824,2.8317699432373047,2.7067599296569824,2.7487800121307373,291933,0.0,0.0
2025-05-19 00:00:00+00:00,2.7487800121307373,2.7637948989868164,2.638861894607544,2.7577240467071533,209136,0.0,0.0
2025-05-20 00:00:00+00:00,2.7577240467071533,2.803745985031128,2.7061119079589844,2.7688090801239014,103135,0.0,0.0
2025-05-21 00:00:00+00:00,2.7688090801239014,2.846745014190674,2.7293529510498047,2.8188960552215576,312696,0.0,0.0
2025-05-22 00:00:00+00:00,2.8188960552215576,2.9441978931427,2.8188960552215576,2.932677984237671,247362,0.0,0.0
2025-05-23 00:00:00+00:00,2.932677984237671,2.9825439453125,2.7923500537872314,2.7923500537872314,433004,0.0,0.0
2025-05-24 00:00:00+00:00,2.7923500537872314,2.8365139961242676,2.790239095687866,2.796782970428467,368503,0.0,0.0
2025-05-25 00:00:00+00:00,2.796782970428467,2.814423084259033,2.7430830001831055,2.791501998901367,357340,0.0,0.0
2025-05-26 00:00:00+00:00,2.791501998901367,2.8536460399627686,2.7847769260406494,2.809669017791748,437455,0.0,0.0
2025-05-27 00:00:00+00:00,2.809669017791748,2.9207639694213867,2.7843680381774902,2.8508400917053223,638341,0.0,0.0
2025-05-28 00:00:00+00:00,2.8508400917053223,2.88725209236145,2.8043100833892822,2.848189115524292,195090,0.0,0.0
2025-05-29 00:00:00+00:00,2.848189115524292,2.931473970413208,2.797884941101074,2.797884941101074,725283,0.0,0.0
2025-05-30 00:00:00+00:00,2.8116281032562256,2.8123960494995117,2.6742050647735596,2.6915531158447266,238948,0.0,0.0
2025-05-31 00:00:00+00:00,2.6915531158447266,2.7139739990234375,2.64455509185791,2.706141948699951,326847,0.0,0.0
2025-06-01 00:00:00+00:00,2.706141948699951,2.7227866649627686,2.6547629833221436,2.6887080669403076,473018,0.0,0.0
