TIMESTAMP,FOC_OPEN_PRICE_USD,FOC_HIGH_PRICE_USD,FOC_LOW_PRICE_USD,FOC_CLOSE_PRICE_USD,FOC_VOLUME_USD,FOC_DIVIDENDS_USD,FOC_STOCK_SPLITS_USD
2021-05-12 00:00:00+00:00,0.27781298756599426,0.35382598638534546,0.24824699759483337,0.32833001017570496,0,0.0,0.0
2021-05-13 00:00:00+00:00,0.3282780051231384,0.35304099321365356,0.17768900096416473,0.3090510070323944,1084770,0.0,0.0
2021-05-14 00:00:00+00:00,0.3089750111103058,0.44405698776245117,0.24502600729465485,0.38693100214004517,1796484,0.0,0.0
2021-05-15 00:00:00+00:00,0.38698500394821167,0.43504801392555237,0.3599900007247925,0.37105199694633484,1325642,0.0,0.0
2021-05-16 00:00:00+00:00,0.37093400955200195,0.37606099247932434,0.3270359933376312,0.3329879939556122,1097906,0.0,0.0
2021-05-17 00:00:00+00:00,0.33299198746681213,0.34405699372291565,0.2869809865951538,0.33311501145362854,948744,0.0,0.0
2021-05-18 00:00:00+00:00,0.33298999071121216,0.3755669891834259,0.3233959972858429,0.35221898555755615,920880,0.0,0.0
2021-05-19 00:00:00+00:00,0.3522399961948395,0.35225701332092285,0.21436099708080292,0.2313919961452484,977050,0.0,0.0
2021-05-20 00:00:00+00:00,0.2313860058784485,0.28355100750923157,0.17828400433063507,0.2714880108833313,1449376,0.0,0.0
2021-05-21 00:00:00+00:00,0.27150198817253113,0.30347999930381775,0.20035499334335327,0.23044100403785706,655263,0.0,0.0
2021-05-22 00:00:00+00:00,0.23044399917125702,0.24424900114536285,0.198185995221138,0.24000400304794312,1190263,0.0,0.0
2021-05-23 00:00:00+00:00,0.24000899493694305,0.24182100594043732,0.152989000082016,0.16922900080680847,970990,0.0,0.0
2021-05-24 00:00:00+00:00,0.16922900080680847,0.18333099782466888,0.14801199734210968,0.17690899968147278,1517030,0.0,0.0
2021-05-25 00:00:00+00:00,0.17691099643707275,0.1894569993019104,0.17151199281215668,0.1830040067434311,1397664,0.0,0.0
2021-05-26 00:00:00+00:00,0.18300999701023102,0.18742699921131134,0.17504200339317322,0.17681999504566193,913005,0.0,0.0
2021-05-27 00:00:00+00:00,0.176815003156662,0.18371200561523438,0.16762499511241913,0.1782049983739853,982660,0.0,0.0
2021-05-28 00:00:00+00:00,0.17820200324058533,0.18852099776268005,0.15449100732803345,0.16232800483703613,1016150,0.0,0.0
2021-05-29 00:00:00+00:00,0.16231699287891388,0.17407500743865967,0.15201300382614136,0.15303200483322144,886442,0.0,0.0
2021-05-30 00:00:00+00:00,0.15303200483322144,0.17058899998664856,0.1481499969959259,0.15253399312496185,934949,0.0,0.0
2021-05-31 00:00:00+00:00,0.1525460034608841,0.1715880036354065,0.14976200461387634,0.16574899852275848,977458,0.0,0.0
2021-06-01 00:00:00+00:00,0.16575799882411957,0.1709980070590973,0.1590539962053299,0.16911999881267548,982473,0.0,0.0
2021-06-02 00:00:00+00:00,0.16913899779319763,0.1782429963350296,0.16625000536441803,0.1715639978647232,843547,0.0,0.0
2021-06-03 00:00:00+00:00,0.17158499360084534,0.17885500192642212,0.16985300183296204,0.17678600549697876,1102886,0.0,0.0
2021-06-04 00:00:00+00:00,0.17676399648189545,0.17729699611663818,0.15809400379657745,0.15947400033473969,928788,0.0,0.0
2021-06-05 00:00:00+00:00,0.15945300459861755,0.17218400537967682,0.15781599283218384,0.16814300417900085,1156725,0.0,0.0
2021-06-06 00:00:00+00:00,0.1681089997291565,0.16893400251865387,0.16218900680541992,0.1638460010290146,1212459,0.0,0.0
2021-06-07 00:00:00+00:00,0.1638460010290146,0.1647229939699173,0.1445769965648651,0.15064400434494019,1182442,0.0,0.0
2021-06-08 00:00:00+00:00,0.15065300464630127,0.1547819972038269,0.14128799736499786,0.14700500667095184,2019063,0.0,0.0
2021-06-09 00:00:00+00:00,0.147023007273674,0.15552599728107452,0.13858699798583984,0.15022900700569153,2156014,0.0,0.0
2021-06-10 00:00:00+00:00,0.15022699534893036,0.15592500567436218,0.14058299362659454,0.1440429985523224,2064087,0.0,0.0
2021-06-11 00:00:00+00:00,0.1440349966287613,0.1442060023546219,0.11005000025033951,0.11063999682664871,1815106,0.0,0.0
2021-06-12 00:00:00+00:00,0.11066599935293198,0.11167100071907043,0.08298300206661224,0.0849979966878891,2049652,0.0,0.0
2021-06-13 00:00:00+00:00,0.08498299866914749,0.08805999904870987,0.0700870007276535,0.07373499870300293,2228433,0.0,0.0
2021-06-14 00:00:00+00:00,0.07374999672174454,0.07754500210285187,0.06921099871397018,0.07606899738311768,1630659,0.0,0.0
2021-06-15 00:00:00+00:00,0.07373400032520294,0.07439900189638138,0.06101299822330475,0.07344099879264832,1261277,0.0,0.0
2021-06-16 00:00:00+00:00,0.06426700204610825,0.06698600202798843,0.04931600019335747,0.04933200031518936,1294316,0.0,0.0
2021-06-17 00:00:00+00:00,0.04933299869298935,0.053631000220775604,0.04933299869298935,0.05078100040555,1579815,0.0,0.0
2021-06-18 00:00:00+00:00,0.05078599974513054,0.05777600035071373,0.05031000077724457,0.05410600081086159,1182011,0.0,0.0
2021-06-19 00:00:00+00:00,0.05410800129175186,0.054829999804496765,0.04363999888300896,0.048909999430179596,1199088,0.0,0.0
2021-06-20 00:00:00+00:00,0.04890500009059906,0.050939999520778656,0.04421300068497658,0.05030500143766403,1179182,0.0,0.0
2021-06-21 00:00:00+00:00,0.05030300095677376,0.050404999405145645,0.042024001479148865,0.04483100026845932,1095355,0.0,0.0
2021-06-22 00:00:00+00:00,0.04482699930667877,0.04558499902486801,0.035356998443603516,0.04097900167107582,519976,0.0,0.0
2021-06-23 00:00:00+00:00,0.040977999567985535,0.04580799862742424,0.04042999818921089,0.045611001551151276,199765,0.0,0.0
2021-06-24 00:00:00+00:00,0.045708999037742615,0.04593399912118912,0.042010001838207245,0.042458999902009964,137881,0.0,0.0
2021-06-25 00:00:00+00:00,0.0424639992415905,0.04251600056886673,0.038770001381635666,0.0420369990170002,160202,0.0,0.0
2021-06-26 00:00:00+00:00,0.042034000158309937,0.042323000729084015,0.03632599860429764,0.0367950014770031,80553,0.0,0.0
2021-06-27 00:00:00+00:00,0.03683299943804741,0.03945299983024597,0.03632599860429764,0.03928599879145622,77999,0.0,0.0
2021-06-28 00:00:00+00:00,0.03928399831056595,0.047784000635147095,0.03246000036597252,0.03889499977231026,60953,0.0,0.0
2021-06-29 00:00:00+00:00,0.03889099881052971,0.04406299814581871,0.032037001103162766,0.040118999779224396,89840,0.0,0.0
2021-06-30 00:00:00+00:00,0.04011499881744385,0.04029399901628494,0.03786600008606911,0.039037998765707016,200860,0.0,0.0
2021-07-01 00:00:00+00:00,0.03903700038790703,0.03954700008034706,0.038332000374794006,0.038756001740694046,170778,0.0,0.0
2021-07-02 00:00:00+00:00,0.03875499963760376,0.039097998291254044,0.03824499994516373,0.03829500079154968,137506,0.0,0.0
2021-07-03 00:00:00+00:00,0.03829199820756912,0.03870899975299835,0.03805600106716156,0.03829500079154968,142875,0.0,0.0
2021-07-04 00:00:00+00:00,0.03829199820756912,0.03843899816274643,0.038047999143600464,0.03824000060558319,429122,0.0,0.0
2021-07-05 00:00:00+00:00,0.03824400156736374,0.038371000438928604,0.0378899984061718,0.0379909984767437,196326,0.0,0.0
2021-07-06 00:00:00+00:00,0.03799000009894371,0.040355999022722244,0.03788299858570099,0.03809899836778641,100108,0.0,0.0
2021-07-07 00:00:00+00:00,0.03810099884867668,0.04066700115799904,0.03794800117611885,0.04031600058078766,230704,0.0,0.0
2021-07-08 00:00:00+00:00,0.04031899943947792,0.04058400169014931,0.0342399999499321,0.039034001529216766,373575,0.0,0.0
2021-07-09 00:00:00+00:00,0.039034001529216766,0.039340998977422714,0.037064000964164734,0.03776500001549721,437277,0.0,0.0
2021-07-10 00:00:00+00:00,0.037762001156806946,0.03815599903464317,0.03652000054717064,0.03669000044465065,590827,0.0,0.0
2021-07-11 00:00:00+00:00,0.03668700158596039,0.03726699948310852,0.03630800172686577,0.036614999175071716,475154,0.0,0.0
2021-07-12 00:00:00+00:00,0.03661299869418144,0.0370509997010231,0.028714999556541443,0.028714999556541443,734990,0.0,0.0
2021-07-13 00:00:00+00:00,0.028713999316096306,0.03250399976968765,0.028713999316096306,0.030347999185323715,641317,0.0,0.0
2021-07-14 00:00:00+00:00,0.03034600056707859,0.030744999647140503,0.028593000024557114,0.030407000333070755,672332,0.0,0.0
2021-07-15 00:00:00+00:00,0.03040900081396103,0.03080100007355213,0.028240999206900597,0.030115000903606415,669995,0.0,0.0
2021-07-16 00:00:00+00:00,0.030117999762296677,0.030209999531507492,0.028209000825881958,0.028279999271035194,434685,0.0,0.0
2021-07-17 00:00:00+00:00,0.02827800065279007,0.029247000813484192,0.028077999129891396,0.02849400043487549,75334,0.0,0.0
2021-07-18 00:00:00+00:00,0.02849400043487549,0.02879999950528145,0.028402000665664673,0.02871200069785118,453401,0.0,0.0
2021-07-19 00:00:00+00:00,0.028711000457406044,0.02873699925839901,0.02585499919950962,0.027638999745249748,447310,0.0,0.0
2021-07-20 00:00:00+00:00,0.027638999745249748,0.027729999274015427,0.022376999258995056,0.024462999776005745,314160,0.0,0.0
2021-07-21 00:00:00+00:00,0.024464000016450882,0.02669999934732914,0.024274000898003578,0.025753000751137733,140234,0.0,0.0
2021-07-22 00:00:00+00:00,0.025753000751137733,0.028978999704122543,0.025491999462246895,0.026885999366641045,327856,0.0,0.0
2021-07-23 00:00:00+00:00,0.026885999366641045,0.03504199907183647,0.026621999219059944,0.03300299867987633,847152,0.0,0.0
2021-07-24 00:00:00+00:00,0.03301699832081795,0.03452099859714508,0.03140899911522865,0.03238299861550331,1493896,0.0,0.0
2021-07-25 00:00:00+00:00,0.03238299861550331,0.03276300057768822,0.03215000033378601,0.03243400156497955,1013849,0.0,0.0
2021-07-26 00:00:00+00:00,0.03243499994277954,0.035489000380039215,0.03239699825644493,0.035023000091314316,1535323,0.0,0.0
2021-07-27 00:00:00+00:00,0.03502599895000458,0.03530000150203705,0.03305999934673309,0.034623000770807266,1764326,0.0,0.0
2021-07-28 00:00:00+00:00,0.034623000770807266,0.03552699834108353,0.03370999917387962,0.03471599891781807,2429079,0.0,0.0
2021-07-29 00:00:00+00:00,0.034717001020908356,0.03496899828314781,0.032979000359773636,0.03485000133514404,1655399,0.0,0.0
2021-07-30 00:00:00+00:00,0.03484699875116348,0.035888999700546265,0.032669998705387115,0.03517099842429161,1459464,0.0,0.0
2021-07-31 00:00:00+00:00,0.035165999084711075,0.03599900007247925,0.033890001475811005,0.03543800115585327,1527567,0.0,0.0
2021-08-01 00:00:00+00:00,0.03543400019407272,0.03689299896359444,0.03425399959087372,0.03494099900126457,1535904,0.0,0.0
2021-08-02 00:00:00+00:00,0.03494200110435486,0.036327000707387924,0.034109000116586685,0.03530000150203705,1510188,0.0,0.0
