TIMESTAMP,EDAT_OPEN_PRICE_USD,EDAT_HIGH_PRICE_USD,EDAT_LOW_PRICE_USD,EDAT_CLOSE_PRICE_USD,EDAT_VOLUME_USD,EDAT_DIVIDENDS_USD,EDAT_STOCK_SPLITS_USD
2022-10-07 00:00:00+00:00,1.2821359634399414,1.4501899480819702,1.2052890062332153,1.2438520193099976,65091,0.0,0.0
2022-10-08 00:00:00+00:00,1.2438549995422363,1.3713079690933228,1.0799440145492554,1.350111961364746,62089,0.0,0.0
2022-10-09 00:00:00+00:00,1.3501050472259521,1.3525370359420776,1.1001280546188354,1.2648999691009521,40964,0.0,0.0
2022-10-10 00:00:00+00:00,1.264901041984558,1.3502219915390015,1.1053709983825684,1.3180240392684937,67998,0.0,0.0
2022-10-11 00:00:00+00:00,1.318011999130249,1.3498320579528809,1.1999900341033936,1.2298790216445923,32501,0.0,0.0
2022-10-12 00:00:00+00:00,1.229902982711792,1.2900429964065552,1.1876599788665771,1.2748899459838867,62353,0.0,0.0
2022-10-13 00:00:00+00:00,1.2748780250549316,1.2850099802017212,1.1999150514602661,1.2773000001907349,37538,0.0,0.0
2022-10-14 00:00:00+00:00,1.2773070335388184,1.2800320386886597,0.9700599908828735,1.2495919466018677,36575,0.0,0.0
2022-10-15 00:00:00+00:00,1.2495909929275513,1.2801270484924316,1.1500500440597534,1.200103998184204,30334,0.0,0.0
2022-10-16 00:00:00+00:00,1.2001010179519653,1.250120997428894,1.1499749422073364,1.1981680393218994,40601,0.0,0.0
2022-10-17 00:00:00+00:00,1.1981719732284546,1.2301820516586304,1.1803929805755615,1.2052830457687378,29080,0.0,0.0
2022-10-18 00:00:00+00:00,1.2052819728851318,1.2407419681549072,1.1547670364379883,1.1924259662628174,33394,0.0,0.0
2022-10-19 00:00:00+00:00,1.192425012588501,1.3031439781188965,0.8589469790458679,1.0830650329589844,58971,0.0,0.0
2022-10-20 00:00:00+00:00,1.0830739736557007,1.114490032196045,1.0016939640045166,1.0016939640045166,91085,0.0,0.0
2022-10-21 00:00:00+00:00,1.0017000436782837,1.1130729913711548,0.9981189966201782,1.0108239650726318,62565,0.0,0.0
2022-10-22 00:00:00+00:00,1.0108250379562378,1.108489990234375,0.9618939757347107,1.000385046005249,70132,0.0,0.0
2022-10-23 00:00:00+00:00,1.0003620386123657,1.0003889799118042,0.20000900328159332,0.8822680115699768,40367,0.0,0.0
2022-10-24 00:00:00+00:00,0.8822619915008545,0.8822950124740601,0.6837739944458008,0.7274410128593445,17733,0.0,0.0
2022-10-25 00:00:00+00:00,0.7274330258369446,1.0077780485153198,0.6477720141410828,0.994907021522522,73444,0.0,0.0
2022-10-26 00:00:00+00:00,0.9948989748954773,1.0100610256195068,0.8399289846420288,0.9565899968147278,27697,0.0,0.0
2022-10-27 00:00:00+00:00,0.9565950036048889,1.0099689960479736,0.7170519828796387,0.7411680221557617,16501,0.0,0.0
2022-10-28 00:00:00+00:00,0.7411720156669617,0.8808559775352478,0.7221419811248779,0.81181800365448,22974,0.0,0.0
2022-10-29 00:00:00+00:00,0.81181401014328,0.8731809854507446,0.7876440286636353,0.8325880169868469,36721,0.0,0.0
2022-10-30 00:00:00+00:00,0.8325880169868469,0.840038001537323,0.7712720036506653,0.7736380100250244,12935,0.0,0.0
2022-10-31 00:00:00+00:00,0.7736430168151855,0.8591039776802063,0.7508879899978638,0.7841590046882629,10799,0.0,0.0
2022-11-01 00:00:00+00:00,0.7841650247573853,0.8568410277366638,0.7421159744262695,0.8360360264778137,12726,0.0,0.0
2022-11-02 00:00:00+00:00,0.8360310196876526,0.8445490002632141,0.7154099941253662,0.8328970074653625,1256,0.0,0.0
