TIMESTAMP,CRETA_OPEN_PRICE_USD,CRETA_HIGH_PRICE_USD,CRETA_LOW_PRICE_USD,CRETA_CLOSE_PRICE_USD,CRETA_VOLUME_USD,CRETA_DIVIDENDS_USD,CRETA_STOCK_SPLITS_USD
2023-01-31 00:00:00+00:00,0.05797399953007698,0.06095900014042854,0.05684199929237366,0.05919700115919113,478568,0.0,0.0
2023-02-01 00:00:00+00:00,0.05919799953699112,0.06208600103855133,0.05497799813747406,0.061569999903440475,741681,0.0,0.0
2023-02-02 00:00:00+00:00,0.06156900152564049,0.06234600022435188,0.05721599981188774,0.06202299892902374,849825,0.0,0.0
2023-02-03 00:00:00+00:00,0.06202299892902374,0.06203199923038483,0.059571001678705215,0.06043500080704689,973452,0.0,0.0
2023-02-04 00:00:00+00:00,0.060433998703956604,0.06136799976229668,0.05624900013208389,0.05900299921631813,782502,0.0,0.0
2023-02-05 00:00:00+00:00,0.05900200083851814,0.05900200083851814,0.05340899899601936,0.055275000631809235,581704,0.0,0.0
2023-02-06 00:00:00+00:00,0.05527599900960922,0.056134000420570374,0.048291999846696854,0.05281100049614906,630690,0.0,0.0
2023-02-07 00:00:00+00:00,0.05281100049614906,0.05327000096440315,0.047807998955249786,0.050863999873399734,586767,0.0,0.0
2023-02-08 00:00:00+00:00,0.05086499825119972,0.05280900001525879,0.044130001217126846,0.045869000256061554,652804,0.0,0.0
2023-02-09 00:00:00+00:00,0.045869000256061554,0.048475999385118484,0.043396998196840286,0.04583900049328804,518898,0.0,0.0
2023-02-10 00:00:00+00:00,0.04583900049328804,0.04767699912190437,0.04000899940729141,0.04401100054383278,380480,0.0,0.0
2023-02-11 00:00:00+00:00,0.04401399940252304,0.05270399898290634,0.04063300043344498,0.05073799937963486,406094,0.0,0.0
2023-02-12 00:00:00+00:00,0.05073700100183487,0.05073900148272514,0.041384998708963394,0.042424000799655914,488080,0.0,0.0
2023-02-13 00:00:00+00:00,0.042424000799655914,0.043428998440504074,0.04097200185060501,0.041742000728845596,708148,0.0,0.0
2023-02-14 00:00:00+00:00,0.041742000728845596,0.0420060008764267,0.03727399930357933,0.041269998997449875,472858,0.0,0.0
2023-02-15 00:00:00+00:00,0.041269998997449875,0.04149699956178665,0.03777199983596802,0.04081600159406662,521357,0.0,0.0
2023-02-16 00:00:00+00:00,0.04081600159406662,0.04116800054907799,0.038757000118494034,0.04041999951004982,465277,0.0,0.0
2023-02-17 00:00:00+00:00,0.04041999951004982,0.040637001395225525,0.038600001484155655,0.0399399995803833,516702,0.0,0.0
2023-02-18 00:00:00+00:00,0.0399399995803833,0.0399399995803833,0.03774299845099449,0.03869999945163727,415367,0.0,0.0
2023-02-19 00:00:00+00:00,0.03869999945163727,0.04117399826645851,0.037466999143362045,0.040359001606702805,554313,0.0,0.0
2023-02-20 00:00:00+00:00,0.04035999998450279,0.04056699946522713,0.03741699829697609,0.03872400149703026,619060,0.0,0.0
2023-02-21 00:00:00+00:00,0.03872400149703026,0.03884600102901459,0.033567000180482864,0.037935998290777206,523788,0.0,0.0
2023-02-22 00:00:00+00:00,0.037935998290777206,0.03896699845790863,0.03700999915599823,0.03896699845790863,821668,0.0,0.0
2023-02-23 00:00:00+00:00,0.03896699845790863,0.041746001690626144,0.037415001541376114,0.03945700079202652,656380,0.0,0.0
2023-02-24 00:00:00+00:00,0.03945700079202652,0.03978699818253517,0.03667199984192848,0.03867100179195404,1073594,0.0,0.0
2023-02-25 00:00:00+00:00,0.03867100179195404,0.0389849990606308,0.03498300164937973,0.03683599829673767,1229745,0.0,0.0
2023-02-26 00:00:00+00:00,0.03683599829673767,0.03792399913072586,0.03378500044345856,0.037032000720500946,1041981,0.0,0.0
2023-02-27 00:00:00+00:00,0.037032000720500946,0.037032000720500946,0.03211599960923195,0.03455499932169914,767108,0.0,0.0
2023-02-28 00:00:00+00:00,0.034554000943899155,0.03800399973988533,0.029551999643445015,0.03799400106072426,717824,0.0,0.0
2023-03-01 00:00:00+00:00,0.03799400106072426,0.03799400106072426,0.03405800089240074,0.03531700000166893,1888510,0.0,0.0
2023-03-02 00:00:00+00:00,0.03531700000166893,0.03534099832177162,0.032795000821352005,0.03452099859714508,1667057,0.0,0.0
2023-03-03 00:00:00+00:00,0.03452099859714508,0.03718699887394905,0.032242998480796814,0.036180999130010605,2238406,0.0,0.0
2023-03-04 00:00:00+00:00,0.036180999130010605,0.03660599887371063,0.033861998468637466,0.035927001386880875,2463555,0.0,0.0
