TIMESTAMP,PUNK30112_OPEN_PRICE_USD,PUNK30112_HIGH_PRICE_USD,PUNK30112_LOW_PRICE_USD,PUNK30112_CLOSE_PRICE_USD,PUNK30112_VOLUME_USD,PUNK30112_DIVIDENDS_USD,PUNK30112_STOCK_SPLITS_USD
2024-03-27 00:00:00+00:00,2.2649309635162354,2.307342052459717,2.1913928985595703,2.2367520332336426,29358,0.0,0.0
2024-03-28 00:00:00+00:00,2.2367520332336426,2.2977919578552246,2.1615149974823,2.184077024459839,67114,0.0,0.0
2024-03-29 00:00:00+00:00,2.184077024459839,2.3342320919036865,2.1359119415283203,2.251317024230957,106118,0.0,0.0
2024-03-30 00:00:00+00:00,2.251317024230957,2.428678035736084,2.235966920852661,2.381510019302368,120540,0.0,0.0
2024-03-31 00:00:00+00:00,2.381510019302368,2.555077075958252,2.303102970123291,2.54453706741333,157508,0.0,0.0
2024-04-01 00:00:00+00:00,2.54453706741333,2.6169118881225586,2.3224070072174072,2.3778939247131348,364926,0.0,0.0
2024-04-02 00:00:00+00:00,2.3778939247131348,2.409585952758789,2.2394299507141113,2.2432289123535156,100521,0.0,0.0
2024-04-03 00:00:00+00:00,2.2432289123535156,2.4907500743865967,2.1997671127319336,2.3929378986358643,88424,0.0,0.0
2024-04-04 00:00:00+00:00,2.3929378986358643,2.5115818977355957,2.381650924682617,2.5085670948028564,69939,0.0,0.0
2024-04-05 00:00:00+00:00,2.5085670948028564,2.8082900047302246,2.4551830291748047,2.721963882446289,112311,0.0,0.0
2024-04-06 00:00:00+00:00,2.721963882446289,2.8407740592956543,2.6929728984832764,2.8028268814086914,29780,0.0,0.0
2024-04-07 00:00:00+00:00,2.8028268814086914,2.8941359519958496,2.7885019779205322,2.8824520111083984,80191,0.0,0.0
2024-04-08 00:00:00+00:00,2.8824520111083984,3.4610679149627686,2.86136794090271,3.385901927947998,73979,0.0,0.0
2024-04-09 00:00:00+00:00,3.385901927947998,3.747019052505493,3.362786054611206,3.6461219787597656,101472,0.0,0.0
2024-04-10 00:00:00+00:00,3.6461219787597656,3.792757034301758,3.4987549781799316,3.675226926803589,41861,0.0,0.0
2024-04-11 00:00:00+00:00,3.675226926803589,4.169147968292236,3.6379079818725586,4.015202045440674,80248,0.0,0.0
2024-04-12 00:00:00+00:00,4.015202045440674,4.127627849578857,3.011193037033081,3.6640970706939697,63295,0.0,0.0
2024-04-13 00:00:00+00:00,3.6640970706939697,3.8114969730377197,2.9611940383911133,3.240981101989746,25968,0.0,0.0
2024-04-14 00:00:00+00:00,3.240981101989746,3.675816059112549,3.127487897872925,3.664781093597412,32411,0.0,0.0
2024-04-15 00:00:00+00:00,3.6654579639434814,3.981971025466919,3.641535997390747,3.646902084350586,50938,0.0,0.0
2024-04-16 00:00:00+00:00,3.646902084350586,3.711029052734375,3.275383949279785,3.514754056930542,28410,0.0,0.0
2024-04-17 00:00:00+00:00,3.497968912124634,3.673495054244995,3.3192520141601562,3.3332440853118896,34923,0.0,0.0
2024-04-18 00:00:00+00:00,3.3332440853118896,3.6037230491638184,3.157041072845459,3.5612170696258545,61870,0.0,0.0
2024-04-19 00:00:00+00:00,3.5612170696258545,3.914530038833618,3.387500047683716,3.4226698875427246,0,0.0,0.0
2024-04-20 00:00:00+00:00,3.4226698875427246,3.4226698875427246,3.4226698875427246,3.4226698875427246,0,0.0,0.0
2024-04-21 00:00:00+00:00,3.4226698875427246,3.4226698875427246,3.1567749977111816,3.21921706199646,21415,0.0,0.0
2024-04-22 00:00:00+00:00,3.21921706199646,3.2557480335235596,3.062925100326538,3.139069080352783,40996,0.0,0.0
2024-04-23 00:00:00+00:00,3.139069080352783,3.199871063232422,2.8844308853149414,2.953320026397705,38093,0.0,0.0
2024-04-24 00:00:00+00:00,2.9595229625701904,3.1131629943847656,2.8525569438934326,2.8899800777435303,48293,0.0,0.0
2024-04-25 00:00:00+00:00,2.8899800777435303,2.927445888519287,2.6728169918060303,2.8135359287261963,58344,0.0,0.0
2024-04-26 00:00:00+00:00,2.8135359287261963,2.8327980041503906,2.718519926071167,2.7186620235443115,35742,0.0,0.0
2024-04-27 00:00:00+00:00,2.7186620235443115,2.7842350006103516,2.643254041671753,2.7686519622802734,31094,0.0,0.0
2024-04-28 00:00:00+00:00,2.7686519622802734,2.8665781021118164,2.768141031265259,2.7859089374542236,20651,0.0,0.0
2024-04-29 00:00:00+00:00,2.7859089374542236,2.802406072616577,2.621005058288574,2.695754051208496,70419,0.0,0.0
2024-04-30 00:00:00+00:00,2.695754051208496,2.7378029823303223,2.504235029220581,2.540980100631714,50010,0.0,0.0
2024-05-01 00:00:00+00:00,2.540980100631714,2.540980100631714,2.180375099182129,2.3398139476776123,238629,0.0,0.0
2024-05-02 00:00:00+00:00,2.3398139476776123,2.4570930004119873,2.2081000804901123,2.4508910179138184,145473,0.0,0.0
