,XMR
IOTA,4.8012499092472106e-14
BAT,1.0464400010021214e-07
LTC,2.521235910876172e-06
BTC,0.00025184995692585714
ETH,0.00037719938983311375
DASH,0.0004131439688484679
QTUM,0.0005749704037831587
ETC,0.0025669429808460615
DOGE,0.005222314155326799
XLM,0.007801020947238997
ZEC,0.061029538345398905
XRP,0.11561280394267053
USDT,0.26498793518069186
DCR,0.27794710580912396
GNO,0.5711091859249601
