TIMESTAMP,MNS_OPEN_PRICE_USD,MNS_HIGH_PRICE_USD,MNS_LOW_PRICE_USD,MNS_CLOSE_PRICE_USD,MNS_VOLUME_USD,MNS_DIVIDENDS_USD,MNS_STOCK_SPLITS_USD
2020-06-17 00:00:00+00:00,0.0019280000124126673,0.0023739999160170555,0.0019280000124126673,0.0023739999160170555,2944,0.0,0.0
2020-06-18 00:00:00+00:00,0.0023739999160170555,0.0027360001113265753,0.0018759999657049775,0.0024319998919963837,3558,0.0,0.0
2020-06-19 00:00:00+00:00,0.0024339999072253704,0.00254100002348423,0.0018469999777153134,0.002050000010058284,2753,0.0,0.0
2020-06-20 00:00:00+00:00,0.0020490000024437904,0.002148000057786703,0.0017239999724552035,0.0018779999809339643,2444,0.0,0.0
2020-06-21 00:00:00+00:00,0.0018769999733194709,0.0020639998838305473,0.0017869999865069985,0.0020580000709742308,1049,0.0,0.0
2020-06-22 00:00:00+00:00,0.0020580000709742308,0.002090000081807375,0.0018860000418499112,0.0020039998926222324,1354,0.0,0.0
2020-06-23 00:00:00+00:00,0.0020039998926222324,0.0020069999154657125,0.0019039999460801482,0.001955999992787838,1186,0.0,0.0
2020-06-24 00:00:00+00:00,0.001955999992787838,0.0020149999763816595,0.0018279999494552612,0.0018860000418499112,604,0.0,0.0
2020-06-25 00:00:00+00:00,0.0018860000418499112,0.0018860000418499112,0.0016589999431744218,0.0017529999604448676,1199,0.0,0.0
2020-06-26 00:00:00+00:00,0.0017529999604448676,0.0017989999614655972,0.0015699999639764428,0.0016550000291317701,1425,0.0,0.0
2020-06-27 00:00:00+00:00,0.0016550000291317701,0.0018700000364333391,0.0015660000499337912,0.0017259999876841903,1798,0.0,0.0
2020-06-28 00:00:00+00:00,0.0017259999876841903,0.0018230000277981162,0.0016410000389441848,0.0017859999788925052,1687,0.0,0.0
2020-06-29 00:00:00+00:00,0.0017859999788925052,0.0019650000613182783,0.001643999945372343,0.0018820000113919377,955,0.0,0.0
