TIMESTAMP,NMX_OPEN_PRICE_USD,NMX_HIGH_PRICE_USD,NMX_LOW_PRICE_USD,NMX_CLOSE_PRICE_USD,NMX_VOLUME_USD,NMX_DIVIDENDS_USD,NMX_STOCK_SPLITS_USD
2021-04-23 00:00:00+00:00,4.207686901092529,4.942295074462891,4.206498146057129,4.942112922668457,922649,0.0,0.0
2021-04-24 00:00:00+00:00,4.943190097808838,5.033555030822754,4.082283973693848,4.470717906951904,254126,0.0,0.0
2021-04-25 00:00:00+00:00,4.470621109008789,4.9099202156066895,4.377692222595215,4.535069942474365,997086,0.0,0.0
2021-04-26 00:00:00+00:00,4.534193992614746,4.947988033294678,3.0565121173858643,3.814481019973755,181458,0.0,0.0
2021-04-27 00:00:00+00:00,3.8138840198516846,4.726624965667725,3.8125200271606445,4.484048843383789,199722,0.0,0.0
2021-04-28 00:00:00+00:00,4.483717918395996,4.521014213562012,4.089666843414307,4.177238941192627,216921,0.0,0.0
2021-04-29 00:00:00+00:00,4.1769700050354,4.698613166809082,4.175952911376953,4.502953052520752,216441,0.0,0.0
2021-04-30 00:00:00+00:00,4.502986907958984,4.7897257804870605,4.46396017074585,4.7195210456848145,214068,0.0,0.0
2021-05-01 00:00:00+00:00,4.72015380859375,4.721035957336426,4.323209762573242,4.684157848358154,175521,0.0,0.0
2021-05-02 00:00:00+00:00,4.683832168579102,4.749886989593506,4.4661760330200195,4.571774959564209,165934,0.0,0.0
2021-05-03 00:00:00+00:00,4.571887969970703,4.6994099617004395,4.498787879943848,4.500507831573486,286675,0.0,0.0
2021-05-04 00:00:00+00:00,4.500592231750488,4.633500099182129,4.002051830291748,4.10231876373291,243369,0.0,0.0
2021-05-05 00:00:00+00:00,4.101481914520264,4.229388236999512,3.854806900024414,4.100644111633301,233312,0.0,0.0
2021-05-06 00:00:00+00:00,4.099602222442627,4.169742107391357,4.098641872406006,4.110229969024658,217826,0.0,0.0
2021-05-07 00:00:00+00:00,4.111213207244873,4.604455947875977,4.00815486907959,4.241372108459473,197499,0.0,0.0
2021-05-08 00:00:00+00:00,4.240365982055664,4.3220109939575195,4.122151851654053,4.318033218383789,186393,0.0,0.0
2021-05-09 00:00:00+00:00,4.317613124847412,4.6801371574401855,4.15202522277832,4.37070894241333,275278,0.0,0.0
2021-05-10 00:00:00+00:00,4.370847225189209,4.691720008850098,4.351003170013428,4.459195137023926,201784,0.0,0.0
2021-05-11 00:00:00+00:00,4.45936918258667,4.461994171142578,4.350868225097656,4.410823822021484,145914,0.0,0.0
2021-05-12 00:00:00+00:00,4.410406112670898,4.696760177612305,4.3720221519470215,4.5483479499816895,280895,0.0,0.0
2021-05-13 00:00:00+00:00,4.548407077789307,4.647887229919434,4.213994979858398,4.468595027923584,150665,0.0,0.0
2021-05-14 00:00:00+00:00,4.46750020980835,4.468742847442627,3.811244010925293,4.033339977264404,152750,0.0,0.0
2021-05-15 00:00:00+00:00,4.033903121948242,4.387807846069336,2.8599610328674316,4.10169792175293,132213,0.0,0.0
2021-05-16 00:00:00+00:00,4.100395202636719,4.200739860534668,3.9116780757904053,4.001499176025391,154444,0.0,0.0
2021-05-17 00:00:00+00:00,4.001548767089844,4.20417594909668,3.8314049243927,4.102238178253174,269940,0.0,0.0
2021-05-18 00:00:00+00:00,4.100640773773193,4.901747226715088,3.9143459796905518,4.416903972625732,147723,0.0,0.0
2021-05-19 00:00:00+00:00,4.417156219482422,4.417868137359619,3.4866819381713867,4.2558698654174805,561810,0.0,0.0
2021-05-20 00:00:00+00:00,4.255770206451416,4.395656108856201,3.8283610343933105,4.166027069091797,237289,0.0,0.0
2021-05-21 00:00:00+00:00,4.166237831115723,4.307548999786377,4.128139972686768,4.128941059112549,197470,0.0,0.0
