TIMESTAMP,INNBC_OPEN_PRICE_USD,INNBC_HIGH_PRICE_USD,INNBC_LOW_PRICE_USD,INNBC_CLOSE_PRICE_USD,INNBC_VOLUME_USD,INNBC_DIVIDENDS_USD,INNBC_STOCK_SPLITS_USD
2020-06-18 00:00:00+00:00,0.3607789874076843,0.5415220260620117,0.35229599475860596,0.43340200185775757,16486,0.0,0.0
2020-06-19 00:00:00+00:00,0.433322012424469,0.5413140058517456,0.37235701084136963,0.394459992647171,13811,0.0,0.0
2020-06-20 00:00:00+00:00,0.3947170078754425,0.6911240220069885,0.3480669856071472,0.5305569767951965,19907,0.0,0.0
2020-06-21 00:00:00+00:00,0.5303320288658142,0.6827430129051208,0.34856200218200684,0.34878799319267273,10766,0.0,0.0
2020-06-22 00:00:00+00:00,0.3485330045223236,0.516855001449585,0.34449800848960876,0.48704099655151367,15749,0.0,0.0
2020-06-23 00:00:00+00:00,0.48685500025749207,0.5174319744110107,0.35868799686431885,0.45190900564193726,10512,0.0,0.0
2020-06-24 00:00:00+00:00,0.45191800594329834,0.4712570011615753,0.4016619920730591,0.43633100390434265,20870,0.0,0.0
2020-06-25 00:00:00+00:00,0.43599700927734375,0.5055750012397766,0.37074801325798035,0.3994719982147217,5235,0.0,0.0
2020-06-26 00:00:00+00:00,0.39940398931503296,0.49738800525665283,0.372312992811203,0.48993000388145447,24440,0.0,0.0
2020-06-27 00:00:00+00:00,0.4899219870567322,0.4930480122566223,0.37521299719810486,0.4190250039100647,15943,0.0,0.0
2020-06-28 00:00:00+00:00,0.4190250039100647,0.4596039950847626,0.35874301195144653,0.35874301195144653,13987,0.0,0.0
2020-06-29 00:00:00+00:00,0.35857701301574707,0.4810050129890442,0.3576950132846832,0.40709400177001953,10517,0.0,0.0
2020-06-30 00:00:00+00:00,0.38825300335884094,0.44474801421165466,0.3617129921913147,0.3719710111618042,14620,0.0,0.0
2020-07-01 00:00:00+00:00,0.3719390034675598,0.4170689880847931,0.35780099034309387,0.3882170021533966,10367,0.0,0.0
2020-07-02 00:00:00+00:00,0.3881849944591522,0.39678001403808594,0.270022988319397,0.27107900381088257,17204,0.0,0.0
2020-07-03 00:00:00+00:00,0.2711179852485657,0.40324699878692627,0.26081499457359314,0.3432449996471405,12024,0.0,0.0
2020-07-04 00:00:00+00:00,0.2969070076942444,0.3898020088672638,0.2596150040626526,0.2605690062046051,66910,0.0,0.0
2020-07-05 00:00:00+00:00,0.26052600145339966,0.3817700147628784,0.21319900453090668,0.26393601298332214,11753,0.0,0.0
2020-07-06 00:00:00+00:00,0.26393601298332214,0.34667399525642395,0.12702099978923798,0.2752690017223358,15630,0.0,0.0
2020-07-07 00:00:00+00:00,0.2752879858016968,0.2753849923610687,0.14379599690437317,0.2267259955406189,19946,0.0,0.0
2020-07-08 00:00:00+00:00,0.2267259955406189,0.2368140071630478,0.1404780000448227,0.15052799880504608,10298,0.0,0.0
2020-07-09 00:00:00+00:00,0.1505800038576126,0.19764100015163422,0.12740899622440338,0.16664600372314453,16515,0.0,0.0
2020-07-10 00:00:00+00:00,0.16654199361801147,0.1791059970855713,0.1241689994931221,0.1588660031557083,11752,0.0,0.0
2020-07-11 00:00:00+00:00,0.15885299444198608,0.17617499828338623,0.12150599807500839,0.15499800443649292,15372,0.0,0.0
2020-07-12 00:00:00+00:00,0.15503700077533722,0.17665499448776245,0.12438499927520752,0.16177800297737122,10704,0.0,0.0
2020-07-13 00:00:00+00:00,0.16177800297737122,0.18947499990463257,0.12380100041627884,0.1726509928703308,12081,0.0,0.0
2020-07-14 00:00:00+00:00,0.1726509928703308,0.24775800108909607,0.12104199826717377,0.18872299790382385,13287,0.0,0.0
2020-07-15 00:00:00+00:00,0.18869000673294067,0.24301199615001678,0.13103699684143066,0.18705600500106812,13121,0.0,0.0
2020-07-16 00:00:00+00:00,0.18711699545383453,0.23399299383163452,0.1224140003323555,0.16067899763584137,13467,0.0,0.0
2020-07-17 00:00:00+00:00,0.14455099403858185,0.23399199545383453,0.13435900211334229,0.17771899700164795,12903,0.0,0.0
2020-07-18 00:00:00+00:00,0.17773699760437012,0.22226500511169434,0.1432649940252304,0.19769099354743958,19539,0.0,0.0
2020-07-19 00:00:00+00:00,0.19766999781131744,0.2248619943857193,0.132192000746727,0.1641869992017746,14544,0.0,0.0
2020-07-20 00:00:00+00:00,0.1641400009393692,0.21982699632644653,0.1410979926586151,0.14150500297546387,14780,0.0,0.0
2020-07-21 00:00:00+00:00,0.14150500297546387,0.17574599385261536,0.13028299808502197,0.13839000463485718,24132,0.0,0.0
2020-07-22 00:00:00+00:00,0.1383800059556961,0.19900399446487427,0.12195999920368195,0.14642199873924255,41053,0.0,0.0
2020-07-23 00:00:00+00:00,0.1463650017976761,0.18541300296783447,0.09457200020551682,0.10531099885702133,33801,0.0,0.0
2020-07-24 00:00:00+00:00,0.10531099885702133,0.112745001912117,0.10241799801588058,0.1097479984164238,33566,0.0,0.0
2020-07-25 00:00:00+00:00,0.10977499932050705,0.1103150025010109,0.10818900167942047,0.10959500074386597,42812,0.0,0.0
2020-07-26 00:00:00+00:00,0.10952799767255783,0.1109820008277893,0.07337699830532074,0.08177100121974945,39598,0.0,0.0
2020-07-27 00:00:00+00:00,0.08176899701356888,0.0885159969329834,0.06937199831008911,0.07672499865293503,43399,0.0,0.0
2020-07-28 00:00:00+00:00,0.07669500261545181,0.09928099811077118,0.07446099817752838,0.08047699928283691,46413,0.0,0.0
2020-07-29 00:00:00+00:00,0.08053500205278397,0.08862899988889694,0.06651700288057327,0.07964199781417847,46736,0.0,0.0
2020-07-30 00:00:00+00:00,0.07964199781417847,0.08493699878454208,0.06764300167560577,0.08009299635887146,59192,0.0,0.0
2020-07-31 00:00:00+00:00,0.08009299635887146,0.08397000283002853,0.06087300181388855,0.07301999628543854,51845,0.0,0.0
2020-08-01 00:00:00+00:00,0.07300599664449692,0.07743699848651886,0.0668570026755333,0.06829000264406204,49982,0.0,0.0
2020-08-02 00:00:00+00:00,0.06838999688625336,0.07508400082588196,0.04782500118017197,0.05182500183582306,54692,0.0,0.0
2020-08-03 00:00:00+00:00,0.05184299871325493,0.05949399992823601,0.04634400084614754,0.04638399928808212,44922,0.0,0.0
2020-08-04 00:00:00+00:00,0.04642099887132645,0.09638100117444992,0.029823999851942062,0.049166999757289886,89756,0.0,0.0
2020-08-05 00:00:00+00:00,0.0491579994559288,0.0668570026755333,0.044863998889923096,0.056609999388456345,133722,0.0,0.0
2020-08-06 00:00:00+00:00,0.056609999388456345,0.0611409991979599,0.04475000128149986,0.05601000040769577,152244,0.0,0.0
2020-08-07 00:00:00+00:00,0.05567900091409683,0.06149100139737129,0.036024998873472214,0.046571001410484314,132160,0.0,0.0
2020-08-08 00:00:00+00:00,0.04608000069856644,0.05834300071001053,0.03275199979543686,0.04421300068497658,137762,0.0,0.0
2020-08-09 00:00:00+00:00,0.04420100152492523,0.0608070008456707,0.03762799873948097,0.037696000188589096,115856,0.0,0.0
2020-08-10 00:00:00+00:00,0.037696000188589096,0.05168300122022629,0.036667000502347946,0.03725900128483772,133748,0.0,0.0
2020-08-11 00:00:00+00:00,0.03724300116300583,0.04000600054860115,0.03585999831557274,0.036295998841524124,128873,0.0,0.0
2020-08-12 00:00:00+00:00,0.036288000643253326,0.040112998336553574,0.03569599986076355,0.03645699843764305,137505,0.0,0.0
2020-08-13 00:00:00+00:00,0.03646299988031387,0.03789699822664261,0.010316000320017338,0.016366999596357346,131632,0.0,0.0
2020-08-14 00:00:00+00:00,0.017033999785780907,0.020871000364422798,0.010263999924063683,0.01671699993312359,146782,0.0,0.0
2020-08-15 00:00:00+00:00,0.01671599969267845,0.017688000574707985,0.007903999648988247,0.008209999650716782,119105,0.0,0.0
2020-08-16 00:00:00+00:00,0.008194000460207462,0.010366000235080719,0.007946000434458256,0.008294000290334225,143090,0.0,0.0
2020-08-17 00:00:00+00:00,0.008294000290334225,0.010308999568223953,0.007865999825298786,0.00810100045055151,135162,0.0,0.0
2020-08-18 00:00:00+00:00,0.00810999982059002,0.008736999705433846,0.007124000228941441,0.0074640000239014626,143253,0.0,0.0
2020-08-19 00:00:00+00:00,0.007424999959766865,0.007501999847590923,0.006893000099807978,0.0069599999114871025,126431,0.0,0.0
2020-08-20 00:00:00+00:00,0.0069599999114871025,0.007073999848216772,0.0019759999122470617,0.007011000066995621,59094,0.0,0.0
2020-08-21 00:00:00+00:00,0.007009999826550484,0.013611000031232834,0.006618000101298094,0.008794999681413174,107780,0.0,0.0
2020-08-22 00:00:00+00:00,0.009096000343561172,0.011602000333368778,0.004387999884784222,0.005319000221788883,138390,0.0,0.0
2020-08-23 00:00:00+00:00,0.0053170002065598965,0.005772999953478575,0.0051910001784563065,0.0054060001857578754,145262,0.0,0.0
2020-08-24 00:00:00+00:00,0.005427999887615442,0.014991999603807926,0.0050200000405311584,0.0051020001992583275,146316,0.0,0.0
2020-08-25 00:00:00+00:00,0.005098000168800354,0.005987000185996294,0.004972999915480614,0.005129000172019005,136269,0.0,0.0
2020-08-26 00:00:00+00:00,0.0051369997672736645,0.006688000168651342,0.00506300013512373,0.005121000111103058,128469,0.0,0.0
2020-08-27 00:00:00+00:00,0.005125000141561031,0.006155000068247318,0.004672999959439039,0.004792999941855669,150717,0.0,0.0
2020-08-28 00:00:00+00:00,0.004792999941855669,0.0065100002102553844,0.004643999971449375,0.0049589998088777065,131433,0.0,0.0
2020-08-29 00:00:00+00:00,0.0051299999468028545,0.0065310001373291016,0.004732000175863504,0.0050200000405311584,151999,0.0,0.0
2020-08-30 00:00:00+00:00,0.005026999861001968,0.005053000058978796,0.004732999950647354,0.004790999926626682,149706,0.0,0.0
2020-08-31 00:00:00+00:00,0.004782999865710735,0.005011000204831362,0.004730999935418367,0.0049310000613331795,127537,0.0,0.0
2020-09-01 00:00:00+00:00,0.0049299998208880424,0.005018999800086021,0.004736000206321478,0.004989000037312508,141435,0.0,0.0
2020-09-02 00:00:00+00:00,0.004976999945938587,0.005059000104665756,0.004821000155061483,0.004972999915480614,137789,0.0,0.0
2020-09-03 00:00:00+00:00,0.004970999900251627,0.005683000199496746,0.0042779999785125256,0.004511000122874975,148894,0.0,0.0
2020-09-04 00:00:00+00:00,0.004526999779045582,0.004755999892950058,0.0042489999905228615,0.004275999963283539,131172,0.0,0.0
2020-09-05 00:00:00+00:00,0.004282999783754349,0.00622399989515543,0.003613000037148595,0.004377000033855438,135539,0.0,0.0
2020-09-06 00:00:00+00:00,0.004377000033855438,0.004947999957948923,0.0011220000451430678,0.0018420000560581684,90381,0.0,0.0
2020-09-07 00:00:00+00:00,0.0018420000560581684,0.00419399980455637,0.0010789999505504966,0.0010920000495389104,102187,0.0,0.0
2020-09-08 00:00:00+00:00,0.0010979999788105488,0.001449999981559813,0.001066999975591898,0.001095999963581562,117471,0.0,0.0
2020-09-09 00:00:00+00:00,0.0010949999559670687,0.00521400012075901,0.0010420000180602074,0.001214000047184527,127001,0.0,0.0
2020-09-10 00:00:00+00:00,0.001214000047184527,0.0012240000069141388,0.000986000057309866,0.0009919999865815043,99227,0.0,0.0
2020-09-11 00:00:00+00:00,0.0009919999865815043,0.0010239999974146485,0.0008720000041648746,0.0009200000204145908,92057,0.0,0.0
2020-09-12 00:00:00+00:00,0.0009210000280290842,0.0013490000274032354,0.0007580000092275441,0.000783999974373728,88283,0.0,0.0
2020-09-13 00:00:00+00:00,0.0007890000124461949,0.0008539999835193157,0.0006970000104047358,0.0007769999792799354,85744,0.0,0.0
2020-09-14 00:00:00+00:00,0.0007769999792799354,0.0007849999819882214,0.0003440000000409782,0.00041599999531172216,25188,0.0,0.0
2020-09-15 00:00:00+00:00,0.00041599999531172216,0.0005150000215508044,0.00025499999173916876,0.0004990000161342323,33118,0.0,0.0
2020-09-16 00:00:00+00:00,0.0004990000161342323,0.0005600000149570405,0.00019099999917671084,0.0005019999807700515,20019,0.0,0.0
2020-09-17 00:00:00+00:00,0.0005019999807700515,0.0005019999807700515,0.0003659999929368496,0.00046099998871795833,12040,0.0,0.0
2020-09-18 00:00:00+00:00,0.00046099998871795833,0.0005789999850094318,0.0003000000142492354,0.00042299999040551484,8810,0.0,0.0
2020-09-19 00:00:00+00:00,0.00042299999040551484,0.0005520000122487545,0.0003209999995306134,0.00047900000936351717,7687,0.0,0.0
2020-09-20 00:00:00+00:00,0.00047900000936351717,0.00048099999548867345,9.200000204145908e-05,0.0002119999990100041,7567,0.0,0.0
2020-09-21 00:00:00+00:00,0.0002119999990100041,0.00022200000239536166,0.00010199999815085903,0.00010399999882793054,15622,0.0,0.0
2020-09-22 00:00:00+00:00,0.00010399999882793054,0.00015300000086426735,0.00010299999848939478,0.00010399999882793054,12256,0.0,0.0
2020-09-23 00:00:00+00:00,0.00010299999848939478,0.0001990000018849969,0.00010099999781232327,0.00011100000119768083,13916,0.0,0.0
2020-09-24 00:00:00+00:00,0.00011100000119768083,0.0001500000071246177,8.199999865610152e-05,0.00010099999781232327,13523,0.0,0.0
2020-09-25 00:00:00+00:00,0.00010099999781232327,0.00014000000373926014,7.999999797903001e-05,8.099999831756577e-05,10753,0.0,0.0
2020-09-26 00:00:00+00:00,8.099999831756577e-05,0.00013000000035390258,7.999999797903001e-05,0.0001250000059371814,16527,0.0,0.0
2020-09-27 00:00:00+00:00,0.0001250000059371814,0.0001250000059371814,8.099999831756577e-05,8.199999865610152e-05,11062,0.0,0.0
2020-09-28 00:00:00+00:00,8.199999865610152e-05,0.00011100000119768083,5.999999848427251e-05,9.100000170292333e-05,15326,0.0,0.0
2020-09-29 00:00:00+00:00,9.100000170292333e-05,9.100000170292333e-05,9.999999747378752e-06,1.9999999494757503e-05,4277,0.0,0.0
2020-09-30 00:00:00+00:00,1.9999999494757503e-05,5.500000042957254e-05,1.2000000424450263e-05,1.8999999156221747e-05,8825,0.0,0.0
2020-10-01 00:00:00+00:00,1.8999999156221747e-05,4.999999873689376e-05,1.8999999156221747e-05,2.2000000171829015e-05,11622,0.0,0.0
2020-10-02 00:00:00+00:00,2.2000000171829015e-05,2.9999999242136255e-05,1.2000000424450263e-05,1.8000000636675395e-05,8889,0.0,0.0
2020-10-03 00:00:00+00:00,1.8000000636675395e-05,1.9999999494757503e-05,1.2000000424450263e-05,1.2000000424450263e-05,10666,0.0,0.0
2020-10-04 00:00:00+00:00,1.2000000424450263e-05,1.9999999494757503e-05,9.999999747378752e-06,9.999999747378752e-06,12186,0.0,0.0
2020-10-05 00:00:00+00:00,9.999999747378752e-06,1.8999999156221747e-05,9.999999747378752e-06,9.999999747378752e-06,11940,0.0,0.0
2020-10-06 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,5943,0.0,0.0
2020-10-07 00:00:00+00:00,9.000000318337698e-06,1.4999999621068127e-05,9.000000318337698e-06,9.000000318337698e-06,15106,0.0,0.0
2020-10-08 00:00:00+00:00,9.000000318337698e-06,1.4000000192027073e-05,3.999999989900971e-06,9.999999747378752e-06,14091,0.0,0.0
2020-10-09 00:00:00+00:00,9.999999747378752e-06,1.4000000192027073e-05,7.000000096013537e-06,9.000000318337698e-06,21690,0.0,0.0
2020-10-10 00:00:00+00:00,9.000000318337698e-06,1.700000029813964e-05,9.000000318337698e-06,1.2000000424450263e-05,15186,0.0,0.0
2020-10-11 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,4.999999873689376e-06,7.999999979801942e-06,11774,0.0,0.0
2020-10-12 00:00:00+00:00,7.999999979801942e-06,1.1000000085914508e-05,3.999999989900971e-06,4.999999873689376e-06,10314,0.0,0.0
2020-10-13 00:00:00+00:00,4.999999873689376e-06,1.5999999959603883e-05,4.999999873689376e-06,6.000000212225132e-06,11560,0.0,0.0
2020-10-14 00:00:00+00:00,6.000000212225132e-06,9.999999747378752e-06,6.000000212225132e-06,6.000000212225132e-06,11650,0.0,0.0
2020-10-15 00:00:00+00:00,6.000000212225132e-06,9.000000318337698e-06,4.999999873689376e-06,4.999999873689376e-06,11143,0.0,0.0
2020-10-16 00:00:00+00:00,4.999999873689376e-06,9.000000318337698e-06,3.999999989900971e-06,4.999999873689376e-06,11316,0.0,0.0
2020-10-17 00:00:00+00:00,4.999999873689376e-06,7.999999979801942e-06,3.999999989900971e-06,4.999999873689376e-06,13175,0.0,0.0
2020-10-18 00:00:00+00:00,4.999999873689376e-06,9.000000318337698e-06,4.999999873689376e-06,4.999999873689376e-06,13222,0.0,0.0
2020-10-19 00:00:00+00:00,4.999999873689376e-06,7.999999979801942e-06,3.999999989900971e-06,3.999999989900971e-06,11164,0.0,0.0
2020-10-20 00:00:00+00:00,3.999999989900971e-06,7.000000096013537e-06,3.999999989900971e-06,4.999999873689376e-06,19167,0.0,0.0
2020-10-21 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,11276,0.0,0.0
2020-10-22 00:00:00+00:00,3.999999989900971e-06,7.000000096013537e-06,3.999999989900971e-06,3.999999989900971e-06,12349,0.0,0.0
2020-10-23 00:00:00+00:00,3.999999989900971e-06,7.000000096013537e-06,3.999999989900971e-06,3.999999989900971e-06,12030,0.0,0.0
2020-10-24 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,12163,0.0,0.0
2020-10-25 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,1.9999999949504854e-06,3.000000106112566e-06,14171,0.0,0.0
2020-10-26 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,9.999999974752427e-07,3.000000106112566e-06,16039,0.0,0.0
2020-10-27 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,10970,0.0,0.0
2020-10-28 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,9.999999974752427e-07,9.999999974752427e-07,6533,0.0,0.0
2020-10-29 00:00:00+00:00,9.999999974752427e-07,3.999999989900971e-06,9.999999974752427e-07,1.9999999949504854e-06,12209,0.0,0.0
2020-10-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,6404,0.0,0.0
2020-10-31 00:00:00+00:00,9.999999974752427e-07,6.000000212225132e-06,9.999999974752427e-07,1.9999999949504854e-06,14218,0.0,0.0
2020-11-01 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,7265,0.0,0.0
2020-11-02 00:00:00+00:00,,,,0.0,4497,0.0,0.0
2020-11-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,11873,0.0,0.0
2020-11-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,12446,0.0,0.0
2020-11-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,91,0.0,0.0
2020-11-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,17951,0.0,0.0
2020-11-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,12792,0.0,0.0
2020-11-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,15633,0.0,0.0
2020-11-09 00:00:00+00:00,,,,0.0,8540,0.0,0.0
2020-11-10 00:00:00+00:00,,,,0.0,8237,0.0,0.0
2020-11-11 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,13505,0.0,0.0
2020-11-12 00:00:00+00:00,,,,0.0,8005,0.0,0.0
2020-11-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,11238,0.0,0.0
2020-11-14 00:00:00+00:00,,,,0.0,14370,0.0,0.0
2020-11-15 00:00:00+00:00,,,,0.0,7680,0.0,0.0
2020-11-16 00:00:00+00:00,,,,0.0,7106,0.0,0.0
2020-11-17 00:00:00+00:00,,,,0.0,11353,0.0,0.0
2020-11-18 00:00:00+00:00,,,,0.0,4201,0.0,0.0
2020-11-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,15516,0.0,0.0
2020-11-20 00:00:00+00:00,,,,0.0,10838,0.0,0.0
