TIMESTAMP,REGEN_OPEN_PRICE_USD,REGEN_HIGH_PRICE_USD,REGEN_LOW_PRICE_USD,REGEN_CLOSE_PRICE_USD,REGEN_VOLUME_USD,REGEN_DIVIDENDS_USD,REGEN_STOCK_SPLITS_USD
2021-10-05 00:00:00+00:00,3.6698689460754395,3.7795369625091553,3.5529539585113525,3.667124032974243,0,0.0,0.0
2021-10-06 00:00:00+00:00,3.675379991531372,3.74605393409729,3.3739991188049316,3.6142799854278564,0,0.0,0.0
2021-10-07 00:00:00+00:00,3.6075689792633057,3.8748779296875,3.498357057571411,3.7447779178619385,0,0.0,0.0
2021-10-08 00:00:00+00:00,3.7452869415283203,3.774915933609009,3.6120901107788086,3.622075080871582,0,0.0,0.0
2021-10-09 00:00:00+00:00,3.6236391067504883,3.726367950439453,3.59079909324646,3.6221070289611816,0,0.0,0.0
2021-10-10 00:00:00+00:00,3.626688003540039,3.626688003540039,3.1789050102233887,3.203942060470581,0,0.0,0.0
2021-10-11 00:00:00+00:00,3.203589916229248,3.3726511001586914,3.060662031173706,3.1467809677124023,0,0.0,0.0
2021-10-12 00:00:00+00:00,3.144299030303955,3.339754104614258,2.944905996322632,3.2698330879211426,0,0.0,0.0
2021-10-13 00:00:00+00:00,3.269563913345337,3.3825290203094482,3.099447011947632,3.372770071029663,0,0.0,0.0
2021-10-14 00:00:00+00:00,3.3663840293884277,3.462125062942505,3.2727530002593994,3.2954540252685547,0,0.0,0.0
2021-10-15 00:00:00+00:00,3.295531988143921,3.318629026412964,3.1619620323181152,3.211272954940796,0,0.0,0.0
2021-10-16 00:00:00+00:00,3.212177038192749,3.3665170669555664,3.2091550827026367,3.2276649475097656,0,0.0,0.0
2021-10-17 00:00:00+00:00,3.2270328998565674,3.3287041187286377,3.1831250190734863,3.205620050430298,0,0.0,0.0
2021-10-30 00:00:00+00:00,2.577965021133423,2.577965021133423,2.414508104324341,2.4240410327911377,0,0.0,0.0
