TIMESTAMP,PUGG_OPEN_PRICE_USD,PUGG_HIGH_PRICE_USD,PUGG_LOW_PRICE_USD,PUGG_CLOSE_PRICE_USD,PUGG_VOLUME_USD,PUGG_DIVIDENDS_USD,PUGG_STOCK_SPLITS_USD
2025-04-18 00:00:00+00:00,0.00040099999750964344,0.0005600000149570405,0.0002530000056140125,0.0004670000053010881,140365,0.0,0.0
2025-04-19 00:00:00+00:00,0.0004670000053010881,0.0007300000288523734,0.00041000000783242285,0.0006249999860301614,168364,0.0,0.0
2025-04-20 00:00:00+00:00,0.0006249999860301614,0.0006459999713115394,0.0004710000066552311,0.000598000013269484,109605,0.0,0.0
2025-04-21 00:00:00+00:00,0.000598000013269484,0.0007220000261440873,0.00047900000936351717,0.0006890000076964498,85856,0.0,0.0
2025-04-22 00:00:00+00:00,0.0006890000076964498,0.0010379999876022339,0.0005869999877177179,0.0008650000090710819,201209,0.0,0.0
2025-04-23 00:00:00+00:00,0.0008650000090710819,0.002211000071838498,0.0008169999928213656,0.001986999996006489,251186,0.0,0.0
2025-04-24 00:00:00+00:00,0.001986999996006489,0.002701000077649951,0.0016880000475794077,0.002228999976068735,289532,0.0,0.0
2025-04-25 00:00:00+00:00,0.002228999976068735,0.002767000114545226,0.001908999984152615,0.002383999992161989,160436,0.0,0.0
2025-04-26 00:00:00+00:00,0.002383999992161989,0.0024480000138282776,0.0010079999919980764,0.0018050000071525574,188717,0.0,0.0
2025-04-27 00:00:00+00:00,0.0018050000071525574,0.0019910000264644623,0.0009869999485090375,0.0013539999490603805,177165,0.0,0.0
2025-04-28 00:00:00+00:00,0.0013539999490603805,0.0018579999450594187,0.0013370000524446368,0.0017640000442042947,133337,0.0,0.0
2025-04-29 00:00:00+00:00,0.0017640000442042947,0.0021349999587982893,0.001664999988861382,0.002022000029683113,188432,0.0,0.0
2025-04-30 00:00:00+00:00,0.002022000029683113,0.0022040000185370445,0.0016400000313296914,0.0019490000559017062,143844,0.0,0.0
2025-05-01 00:00:00+00:00,0.0019490000559017062,0.0019490000559017062,0.0015020000282675028,0.001560000004246831,84086,0.0,0.0
2025-05-02 00:00:00+00:00,0.001560000004246831,0.001765000051818788,0.0014550000196322799,0.0015360000543296337,47542,0.0,0.0
2025-05-03 00:00:00+00:00,0.0015360000543296337,0.001686000032350421,0.0005389999714680016,0.0009069999796338379,291470,0.0,0.0
2025-05-04 00:00:00+00:00,0.0009069999796338379,0.0011239999439567327,0.0007169999880716205,0.0008099999977275729,98017,0.0,0.0
2025-05-05 00:00:00+00:00,0.0008099999977275729,0.0009609999833628535,0.0007859999896027148,0.0008120000129565597,85810,0.0,0.0
2025-05-06 00:00:00+00:00,0.0008120000129565597,0.0008950000046752393,0.0007859999896027148,0.0008299999753944576,0,0.0,0.0
2025-05-07 00:00:00+00:00,0.0008299999753944576,0.0008629999938420951,0.0007719999994151294,0.0008099999977275729,154621,0.0,0.0
2025-05-08 00:00:00+00:00,0.0008099999977275729,0.0008870000019669533,0.0006179999909363687,0.0007960000075399876,208466,0.0,0.0
2025-05-09 00:00:00+00:00,0.0007960000075399876,0.0007999999797903001,0.0005719999899156392,0.0005840000230818987,143557,0.0,0.0
2025-05-10 00:00:00+00:00,0.0005840000230818987,0.0007309999782592058,0.0005660000024363399,0.000691999972332269,157498,0.0,0.0
2025-05-11 00:00:00+00:00,0.000691999972332269,0.0007280000136233866,0.0006689999718219042,0.0007239999831654131,147918,0.0,0.0
2025-05-12 00:00:00+00:00,0.0007239999831654131,0.0007939999923110008,0.0005569999921135604,0.0007660000119358301,168688,0.0,0.0
2025-05-13 00:00:00+00:00,0.0007660000119358301,0.001095999963581562,0.0007580000092275441,0.0008960000122897327,188677,0.0,0.0
2025-05-14 00:00:00+00:00,0.0008960000122897327,0.0009050000226125121,0.000826000003144145,0.0008590000215917826,141105,0.0,0.0
