TIMESTAMP,BETH_OPEN_PRICE_USD,BETH_HIGH_PRICE_USD,BETH_LOW_PRICE_USD,BETH_CLOSE_PRICE_USD,BETH_VOLUME_USD,BETH_DIVIDENDS_USD,BETH_STOCK_SPLITS_USD
2021-01-28 00:00:00+00:00,1344.8729248046875,1362.70361328125,1325.073974609375,1332.0472412109375,97095264,0.0,0.0
2021-01-29 00:00:00+00:00,1332.2113037109375,1434.1600341796875,1293.41064453125,1383.41943359375,234546187,0.0,0.0
2021-01-30 00:00:00+00:00,1383.3466796875,1405.6531982421875,1329.79150390625,1374.0433349609375,95091924,0.0,0.0
2021-01-31 00:00:00+00:00,1373.9293212890625,1385.732421875,1287.5087890625,1314.20263671875,65002164,0.0,0.0
2021-02-01 00:00:00+00:00,1314.1578369140625,1379.315185546875,1275.6939697265625,1375.532470703125,63222765,0.0,0.0
2021-02-02 00:00:00+00:00,1375.4901123046875,1545.46484375,1361.6610107421875,1523.3953857421875,127419770,0.0,0.0
2021-02-03 00:00:00+00:00,1523.4266357421875,1664.63525390625,1508.3431396484375,1657.0955810546875,104625279,0.0,0.0
2021-02-04 00:00:00+00:00,1657.0640869140625,1692.1639404296875,1562.6976318359375,1595.9349365234375,136494788,0.0,0.0
2021-02-05 00:00:00+00:00,1595.9930419921875,1762.2127685546875,1591.927001953125,1718.322265625,105207398,0.0,0.0
2021-02-06 00:00:00+00:00,1718.308349609375,1743.677490234375,1648.94677734375,1676.2337646484375,75849019,0.0,0.0
2021-02-07 00:00:00+00:00,1676.219482421875,1692.5865478515625,1504.69921875,1612.5450439453125,109412126,0.0,0.0
2021-02-08 00:00:00+00:00,1612.6365966796875,1769.9417724609375,1566.1566162109375,1739.040771484375,124433460,0.0,0.0
2021-02-09 00:00:00+00:00,1739.1632080078125,1818.5220947265625,1666.035400390625,1716.4246826171875,5876832,0.0,0.0
2021-02-10 00:00:00+00:00,1716.4400634765625,1781.701171875,1638.3758544921875,1687.2972412109375,8985594,0.0,0.0
2021-02-11 00:00:00+00:00,1691.466552734375,1760.220703125,1654.196044921875,1730.8602294921875,4763870,0.0,0.0
2021-02-12 00:00:00+00:00,1731.2340087890625,1802.5263671875,1689.2877197265625,1788.4429931640625,4719917,0.0,0.0
2021-02-13 00:00:00+00:00,1787.010009765625,1816.9366455078125,1720.5322265625,1760.0228271484375,5021821,0.0,0.0
2021-02-14 00:00:00+00:00,1760.5152587890625,1794.141357421875,1735.4232177734375,1752.0106201171875,5624124,0.0,0.0
2021-02-15 00:00:00+00:00,1751.11279296875,1778.9283447265625,1629.5828857421875,1724.0125732421875,6139264,0.0,0.0
2021-02-16 00:00:00+00:00,1725.968994140625,1769.3729248046875,1681.21875,1733.156982421875,4051049,0.0,0.0
2021-02-17 00:00:00+00:00,1732.3768310546875,1801.9854736328125,1692.7119140625,1792.294921875,5702659,0.0,0.0
2021-02-18 00:00:00+00:00,1795.375,1916.8531494140625,1795.375,1885.4093017578125,3875515,0.0,0.0
2021-02-19 00:00:00+00:00,1884.835205078125,1913.5333251953125,1849.0343017578125,1902.4027099609375,3637943,0.0,0.0
2021-02-20 00:00:00+00:00,1901.1600341796875,2014.35009765625,1808.46923828125,1893.650390625,24731484,0.0,0.0
2021-02-21 00:00:00+00:00,1893.165283203125,1948.190185546875,1852.072021484375,1882.1915283203125,2698823,0.0,0.0
2021-02-22 00:00:00+00:00,1883.8255615234375,1896.801513671875,1549.9500732421875,1740.524658203125,4596922,0.0,0.0
2021-02-23 00:00:00+00:00,1740.275390625,1755.865966796875,1349.2022705078125,1528.6431884765625,16733857,0.0,0.0
2021-02-24 00:00:00+00:00,1534.4393310546875,1675.0946044921875,1479.06982421875,1586.8587646484375,8619908,0.0,0.0
2021-02-25 00:00:00+00:00,1586.8271484375,1634.601318359375,1440.4058837890625,1450.8138427734375,7964807,0.0,0.0
2021-02-26 00:00:00+00:00,1449.413330078125,1531.2513427734375,1380.73193359375,1421.142822265625,6950706,0.0,0.0
2021-02-27 00:00:00+00:00,1421.2213134765625,1494.60546875,1406.0023193359375,1432.25634765625,5094423,0.0,0.0
2021-02-28 00:00:00+00:00,1430.92724609375,1440.8785400390625,1270.053466796875,1383.015625,7306287,0.0,0.0
2021-03-01 00:00:00+00:00,1383.1519775390625,1540.1514892578125,1383.12158203125,1537.38818359375,5672076,0.0,0.0
2021-03-02 00:00:00+00:00,1537.4530029296875,1568.6851806640625,1429.18994140625,1467.5777587890625,5451391,0.0,0.0
2021-03-03 00:00:00+00:00,1467.8790283203125,1613.9617919921875,1458.535400390625,1549.8341064453125,9723400,0.0,0.0
2021-03-04 00:00:00+00:00,1547.693359375,1592.676025390625,1478.59814453125,1504.5986328125,6429880,0.0,0.0
2021-03-05 00:00:00+00:00,1505.9346923828125,1514.2545166015625,1414.6060791015625,1496.8594970703125,6993634,0.0,0.0
2021-03-06 00:00:00+00:00,1496.8197021484375,1622.375732421875,1480.78076171875,1610.78759765625,6385361,0.0,0.0
